jade_source_year,jade_source_week,simulation,stage,calendar_year,calendar_week,stored_energy_gwh,thermal_cost_nzd,lost_load_cost_nzd
2025,Week 52,8,39,2026,38,262.066845,10483122.463965,0.000000
2025,Week 52,8,40,2026,39,170.383059,9857433.652086,0.000000
2025,Week 52,8,41,2026,40,131.274910,10029559.811266,0.000000
2025,Week 52,8,42,2026,41,100.252126,9997580.555129,0.000000
2025,Week 52,8,43,2026,42,277.846765,7528689.360000,0.000000
2025,Week 52,8,44,2026,43,748.360635,7528689.360000,0.000000
2025,Week 52,8,45,2026,44,1043.175885,3860475.003098,0.000000
2025,Week 52,8,46,2026,45,1136.043712,3379200.879875,0.000000
2025,Week 52,8,47,2026,46,1290.382134,3160241.649990,0.000000
2025,Week 52,8,48,2026,47,1295.916738,2921295.006581,0.000000
2025,Week 52,8,49,2026,48,1267.370932,4936770.095705,0.000000
2025,Week 52,8,50,2026,49,1393.751425,9972282.960000,0.000000
2025,Week 52,8,51,2026,50,1556.623877,9972282.960000,0.000000
2025,Week 52,8,52,2026,51,1599.829277,7528689.360000,0.000000
2025,Week 52,9,1,2025,52,3738.510820,0.000000,0.000000
2025,Week 52,9,2,2026,1,3731.356877,0.000000,0.000000
2025,Week 52,9,3,2026,2,3704.623890,0.000000,0.000000
2025,Week 52,9,4,2026,3,3640.809865,989495.001558,0.000000
2025,Week 52,9,5,2026,4,3718.523331,143744.805392,0.000000
2025,Week 52,9,6,2026,5,3774.688362,331921.264146,0.000000
2025,Week 52,9,7,2026,6,3760.696871,126303.256492,0.000000
2025,Week 52,9,8,2026,7,3698.889584,36718.835598,0.000000
2025,Week 52,9,9,2026,8,3627.039438,2974707.908655,0.000000
2025,Week 52,9,10,2026,9,3492.083213,2673501.600000,0.000000
2025,Week 52,9,11,2026,10,3553.275053,2673501.600000,0.000000
2025,Week 52,9,12,2026,11,3479.404048,5047030.569843,0.000000
2025,Week 52,9,13,2026,12,3497.840950,2828132.533136,0.000000
2025,Week 52,9,14,2026,13,3536.167961,4004504.484403,0.000000
2025,Week 52,9,15,2026,14,3644.478057,3163246.553496,0.000000
2025,Week 52,9,16,2026,15,3594.146242,5823187.651594,0.000000
2025,Week 52,9,17,2026,16,3493.036317,6423055.491293,0.000000
2025,Week 52,9,18,2026,17,3338.706872,8144051.047554,0.000000
2025,Week 52,9,19,2026,18,3116.204367,10570738.519968,0.000000
2025,Week 52,9,20,2026,19,2937.024212,11453461.935105,0.000000
2025,Week 52,9,21,2026,20,2798.364959,7240560.928093,0.000000
2025,Week 52,9,22,2026,21,2702.334355,7384667.235010,0.000000
2025,Week 52,9,23,2026,22,2657.757050,6169374.280447,0.000000
2025,Week 52,9,24,2026,23,2592.267534,6592336.670235,0.000000
2025,Week 52,9,25,2026,24,2708.236935,6092937.360000,0.000000
2025,Week 52,9,26,2026,25,2502.770329,6868143.269538,0.000000
2025,Week 52,9,27,2026,26,2293.727657,6703835.760000,0.000000
2025,Week 52,9,28,2026,27,2268.874688,7164368.854987,0.000000
2025,Week 52,9,29,2026,28,2185.672697,6895614.873319,0.000000
2025,Week 52,9,30,2026,29,1903.361324,7124384.743821,0.000000
2025,Week 52,9,31,2026,30,1694.418490,7262409.997403,0.000000
2025,Week 52,9,32,2026,31,1397.138239,8939312.373294,0.000000
2025,Week 52,9,33,2026,32,1194.532549,9510384.549228,0.000000
2025,Week 52,9,34,2026,33,960.058165,8484485.228079,0.000000
2025,Week 52,9,35,2026,34,707.637374,8843627.646753,0.000000
2025,Week 52,9,36,2026,35,522.164213,8238802.426819,0.000000
2025,Week 52,9,37,2026,36,367.966860,8903009.973581,0.000000
2025,Week 52,9,38,2026,37,212.470497,8651364.708859,0.000000
2025,Week 52,9,39,2026,38,100.816184,8717421.051448,0.000000
2025,Week 52,9,40,2026,39,124.395790,10298959.648194,0.000000
2025,Week 52,9,41,2026,40,67.208728,10702755.846186,0.000000
2025,Week 52,9,42,2026,41,114.867867,8758142.731361,0.000000
2025,Week 52,9,43,2026,42,96.497605,12052367.021654,0.000000
2025,Week 52,9,44,2026,43,64.823778,12666820.401893,0.000000
2025,Week 52,9,45,2026,44,70.275096,12041383.129937,0.000000
2025,Week 52,9,46,2026,45,106.480987,7881377.616000,0.000000
2025,Week 52,9,47,2026,46,229.109576,6558684.048000,0.000000
2025,Week 52,9,48,2026,47,724.422642,3812343.840000,0.000000
2025,Week 52,9,49,2026,48,918.400807,6764081.040000,0.000000
2025,Week 52,9,50,2026,49,1107.880086,9937324.226960,0.000000
2025,Week 52,9,51,2026,50,1305.382710,9972282.960000,0.000000
2025,Week 52,9,52,2026,51,1429.306060,9648938.639421,0.000000
2025,Week 52,10,1,2025,52,3626.339821,0.000000,0.000000
2025,Week 52,10,2,2026,1,3571.738502,0.000000,0.000000
2025,Week 52,10,3,2026,2,3552.928645,10828.496751,0.000000
2025,Week 52,10,4,2026,3,3806.431499,59580.729774,0.000000
2025,Week 52,10,5,2026,4,3817.422804,164716.304905,0.000000
2025,Week 52,10,6,2026,5,3734.607135,367267.495618,0.000000
2025,Week 52,10,7,2026,6,3572.650131,389853.538881,0.000000
2025,Week 52,10,8,2026,7,3423.166216,2673501.600000,0.000000
2025,Week 52,10,9,2026,8,3368.620154,2836341.619975,0.000000
2025,Week 52,10,10,2026,9,3444.055691,2501005.927502,0.000000
2025,Week 52,10,11,2026,10,3319.494901,2825598.121752,0.000000
2025,Week 52,10,12,2026,11,3243.931517,7968751.784484,0.000000
2025,Week 52,10,13,2026,12,3420.242350,5670652.196497,0.000000
2025,Week 52,10,14,2026,13,3617.395934,4623936.717485,0.000000
2025,Week 52,10,15,2026,14,3904.772585,193794.219223,0.000000
2025,Week 52,10,16,2026,15,3909.859351,171763.021414,0.000000
2025,Week 52,10,17,2026,16,3914.176266,220148.863938,0.000000
2025,Week 52,10,18,2026,17,3775.004613,3349899.604939,0.000000
2025,Week 52,10,19,2026,18,3789.542613,6617261.383145,0.000000
2025,Week 52,10,20,2026,19,3873.230279,2469253.252339,0.000000
2025,Week 52,10,21,2026,20,3940.145521,305154.836051,0.000000
2025,Week 52,10,22,2026,21,3899.659691,980289.008480,0.000000
2025,Week 52,10,23,2026,22,3729.004507,2785447.652530,0.000000
2025,Week 52,10,24,2026,23,3488.298294,6665024.558507,0.000000
2025,Week 52,10,25,2026,24,3264.465773,6732899.671820,0.000000
2025,Week 52,10,26,2026,25,3146.566504,6803645.294254,0.000000
2025,Week 52,10,27,2026,26,3011.489331,6639254.531737,0.000000
2025,Week 52,10,28,2026,27,3186.895112,5847768.498037,0.000000
2025,Week 52,10,29,2026,28,3135.139595,3413363.473168,0.000000
2025,Week 52,10,30,2026,29,3015.786585,3347834.393015,0.000000
2025,Week 52,10,31,2026,30,2843.648250,3856006.473495,0.000000
2025,Week 52,10,32,2026,31,2596.104138,7109517.965309,0.000000
2025,Week 52,10,33,2026,32,2342.972475,6614393.389644,0.000000
2025,Week 52,10,34,2026,33,2228.861133,6279429.429043,0.000000
2025,Week 52,10,35,2026,34,2162.292980,3762984.000000,0.000000
2025,Week 52,10,36,2026,35,2038.198331,2855154.667402,0.000000
2025,Week 52,10,37,2026,36,1973.081304,3144059.157552,0.000000
2025,Week 52,10,38,2026,37,1905.299137,2970695.154057,0.000000
2025,Week 52,10,39,2026,38,2075.025445,1256258.641303,0.000000
2025,Week 52,10,40,2026,39,2196.000486,207756.155147,0.000000
2025,Week 52,10,41,2026,40,2546.409285,355237.126602,0.000000
2025,Week 52,10,42,2026,41,2627.552789,0.000000,0.000000
2025,Week 52,10,43,2026,42,2773.317429,0.000000,0.000000
2025,Week 52,10,44,2026,43,3257.868561,0.000000,0.000000
2025,Week 52,10,45,2026,44,3351.297303,0.000000,0.000000
2025,Week 52,10,46,2026,45,3345.093183,0.000000,0.000000
2025,Week 52,10,47,2026,46,3504.020066,0.000000,0.000000
2025,Week 52,10,48,2026,47,3516.750887,0.000000,0.000000
2025,Week 52,10,49,2026,48,3673.598235,0.000000,0.000000
2025,Week 52,10,50,2026,49,3790.020273,0.000000,0.000000
2025,Week 52,10,51,2026,50,3840.687949,0.000000,0.000000
2025,Week 52,10,52,2026,51,3852.048465,0.000000,0.000000
2025,Week 52,11,1,2025,52,3709.464762,0.000000,0.000000
2025,Week 52,11,2,2026,1,3629.037643,0.000000,0.000000
2025,Week 52,11,3,2026,2,3585.613411,9266.878275,0.000000
2025,Week 52,11,4,2026,3,3663.123402,363428.948999,0.000000
2025,Week 52,11,5,2026,4,3614.460767,938633.355298,0.000000
2025,Week 52,11,6,2026,5,3707.443266,1002745.506304,0.000000
2025,Week 52,11,7,2026,6,3703.889556,508509.645258,0.000000
2025,Week 52,11,8,2026,7,3669.815961,1115013.025558,0.000000
2025,Week 52,11,9,2026,8,3752.255842,2774313.477839,0.000000
2025,Week 52,11,10,2026,9,3688.903482,2673501.600000,0.000000
2025,Week 52,11,11,2026,10,3781.407730,1971526.767692,0.000000
2025,Week 52,11,12,2026,11,3717.725502,2673501.600000,0.000000
2025,Week 52,11,13,2026,12,3646.229385,4888508.871684,0.000000
2025,Week 52,11,14,2026,13,3493.371270,5229119.031169,0.000000
2025,Week 52,11,15,2026,14,3328.029087,5770286.631479,0.000000
2025,Week 52,11,16,2026,15,3308.080312,7728560.721591,0.000000
2025,Week 52,11,17,2026,16,3398.403199,7157203.056150,0.000000
2025,Week 52,11,18,2026,17,3629.419753,5107814.323003,0.000000
2025,Week 52,11,19,2026,18,3570.285345,8299094.798724,0.000000
2025,Week 52,11,20,2026,19,3510.353939,8716322.886213,0.000000
2025,Week 52,11,21,2026,20,3392.284230,6703835.760000,0.000000
2025,Week 52,11,22,2026,21,3194.649816,6693491.779655,0.000000
2025,Week 52,11,23,2026,22,2968.379317,6470500.802299,0.000000
2025,Week 52,11,24,2026,23,2807.536013,6732604.765935,0.000000
2025,Week 52,11,25,2026,24,2620.647271,6507418.256222,0.000000
2025,Week 52,11,26,2026,25,2566.583085,6597057.352534,0.000000
2025,Week 52,11,27,2026,26,2513.026787,6346226.476283,0.000000
2025,Week 52,11,28,2026,27,2334.879253,7129075.145465,0.000000
2025,Week 52,11,29,2026,28,2262.102019,6843182.811889,0.000000
2025,Week 52,11,30,2026,29,2025.668032,6768333.406356,0.000000
2025,Week 52,11,31,2026,30,1819.282649,7154037.725977,0.000000
2025,Week 52,11,32,2026,31,1588.425094,7538783.182567,0.000000
2025,Week 52,11,33,2026,32,1361.748778,8991363.688469,0.000000
2025,Week 52,11,34,2026,33,1107.814338,8236867.728891,0.000000
2025,Week 52,11,35,2026,34,861.378449,9231099.621882,0.000000
2025,Week 52,11,36,2026,35,738.217019,7122004.860607,0.000000
2025,Week 52,11,37,2026,36,643.225606,8139587.760000,0.000000
2025,Week 52,11,38,2026,37,667.402890,6700354.742742,0.000000
2025,Week 52,11,39,2026,38,742.230067,5874280.179980,0.000000
2025,Week 52,11,40,2026,39,795.745287,5662287.023768,0.000000
2025,Week 52,11,41,2026,40,784.508970,5753516.079298,0.000000
2025,Week 52,11,42,2026,41,944.613694,5614353.360000,0.000000
2025,Week 52,11,43,2026,42,1038.447178,2775619.454931,0.000000
2025,Week 52,11,44,2026,43,1111.554833,5614353.360000,0.000000
2025,Week 52,11,45,2026,44,1183.432360,5614353.360000,0.000000
2025,Week 52,11,46,2026,45,1398.012219,1604100.960000,0.000000
2025,Week 52,11,47,2026,46,1438.192216,169897.320000,0.000000
2025,Week 52,11,48,2026,47,1416.771229,318300.726865,0.000000
2025,Week 52,11,49,2026,48,1469.601373,2618807.542558,0.000000
2025,Week 52,11,50,2026,49,1499.012235,5699452.782753,0.000000
2025,Week 52,11,51,2026,50,1717.434721,5614353.360000,0.000000
2025,Week 52,11,52,2026,51,1834.936665,5614353.360000,0.000000
2025,Week 52,12,1,2025,52,3618.088900,0.000000,0.000000
2025,Week 52,12,2,2026,1,3521.816033,0.000000,0.000000
2025,Week 52,12,3,2026,2,3378.642572,740751.161363,0.000000
2025,Week 52,12,4,2026,3,3562.263339,1162520.557741,0.000000
2025,Week 52,12,5,2026,4,3477.960948,1297096.007763,0.000000
2025,Week 52,12,6,2026,5,3495.780736,2673501.600000,0.000000
2025,Week 52,12,7,2026,6,3686.248073,1488751.118389,0.000000
2025,Week 52,12,8,2026,7,3689.205427,2028461.261066,0.000000
2025,Week 52,12,9,2026,8,3824.047284,2485291.866162,0.000000
2025,Week 52,12,10,2026,9,3823.538120,1065169.306804,0.000000
2025,Week 52,12,11,2026,10,3813.577437,3355.411121,0.000000
2025,Week 52,12,12,2026,11,3883.720078,88097.278814,0.000000
2025,Week 52,12,13,2026,12,3839.795091,885551.585927,0.000000
2025,Week 52,12,14,2026,13,3689.325843,2767728.502012,0.000000
2025,Week 52,12,15,2026,14,3849.680228,264164.023846,0.000000
2025,Week 52,12,16,2026,15,3857.480908,2673501.600000,0.000000
2025,Week 52,12,17,2026,16,3816.356070,1163702.942587,0.000000
2025,Week 52,12,18,2026,17,3875.584399,2183902.293387,0.000000
2025,Week 52,12,19,2026,18,3793.258024,3398415.600000,0.000000
2025,Week 52,12,20,2026,19,3762.740331,6867619.085949,0.000000
2025,Week 52,12,21,2026,20,3639.181060,6289273.568714,0.000000
2025,Week 52,12,22,2026,21,3422.522963,6518173.368943,0.000000
2025,Week 52,12,23,2026,22,3235.494840,6329545.860725,0.000000
2025,Week 52,12,24,2026,23,3016.374030,6908563.596977,0.000000
2025,Week 52,12,25,2026,24,2821.964566,6880716.256449,0.000000
2025,Week 52,12,26,2026,25,2860.922507,6554286.793371,0.000000
2025,Week 52,12,27,2026,26,2687.312803,6604134.755415,0.000000
2025,Week 52,12,28,2026,27,2406.575019,8152126.500049,0.000000
2025,Week 52,12,29,2026,28,2346.021272,6817826.973703,0.000000
2025,Week 52,12,30,2026,29,2370.101536,6219833.148422,0.000000
2025,Week 52,12,31,2026,30,2152.690274,7196904.580522,0.000000
2025,Week 52,12,32,2026,31,1961.065700,7261333.644057,0.000000
2025,Week 52,12,33,2026,32,1796.301604,8314619.460620,0.000000
2025,Week 52,12,34,2026,33,1530.454073,6835955.553344,0.000000
2025,Week 52,12,35,2026,34,1383.498521,6708567.966708,0.000000
2025,Week 52,12,36,2026,35,1196.403882,6163462.093709,0.000000
2025,Week 52,12,37,2026,36,1071.600937,6658546.267720,0.000000
2025,Week 52,12,38,2026,37,977.667385,6703835.760000,0.000000
2025,Week 52,12,39,2026,38,879.965771,6128964.494063,0.000000
2025,Week 52,12,40,2026,39,803.911252,5984932.655989,0.000000
2025,Week 52,12,41,2026,40,627.419172,6490469.289755,0.000000
2025,Week 52,12,42,2026,41,636.552622,5964773.088696,0.000000
2025,Week 52,12,43,2026,42,742.642740,5625537.199665,0.000000
2025,Week 52,12,44,2026,43,913.986564,4157758.161916,0.000000
2025,Week 52,12,45,2026,44,1224.369102,4606251.130189,0.000000
2025,Week 52,12,46,2026,45,1281.795636,2529126.736864,0.000000
2025,Week 52,12,47,2026,46,1551.161867,772288.798085,0.000000
2025,Week 52,12,48,2026,47,1605.860911,79966.668772,0.000000
2025,Week 52,12,49,2026,48,1722.530042,2659497.183864,0.000000
2025,Week 52,12,50,2026,49,1733.817782,5614353.360000,0.000000
2025,Week 52,12,51,2026,50,1815.577615,7528689.360000,0.000000
2025,Week 52,12,52,2026,51,2007.853897,7030627.877516,0.000000
2025,Week 52,13,1,2025,52,3776.947886,0.000000,0.000000
2025,Week 52,13,2,2026,1,3802.888906,0.000000,0.000000
2025,Week 52,13,3,2026,2,3811.691819,0.000000,0.000000
2025,Week 52,13,4,2026,3,3819.963040,0.000000,0.000000
2025,Week 52,13,5,2026,4,3824.774505,0.000000,0.000000
2025,Week 52,13,6,2026,5,3823.633171,237267.477101,0.000000
2025,Week 52,13,7,2026,6,3831.872068,0.000000,0.000000
2025,Week 52,13,8,2026,7,3819.610199,0.000000,0.000000
2025,Week 52,13,9,2026,8,3826.695295,2808601.331902,0.000000
2025,Week 52,13,10,2026,9,3831.640630,826692.484829,0.000000
2025,Week 52,13,11,2026,10,3869.140910,0.000000,0.000000
2025,Week 52,13,12,2026,11,3864.681928,320444.123844,0.000000
2025,Week 52,13,13,2026,12,3822.849699,2146136.327302,0.000000
2025,Week 52,13,14,2026,13,3840.659870,840039.027771,0.000000
2025,Week 52,13,15,2026,14,3885.987644,0.000000,0.000000
2025,Week 52,13,16,2026,15,3882.467374,518063.149684,0.000000
2025,Week 52,13,17,2026,16,3814.074772,2543841.096116,0.000000
2025,Week 52,13,18,2026,17,3758.133955,4508891.759404,0.000000
2025,Week 52,13,19,2026,18,3708.931708,7113947.350964,0.000000
2025,Week 52,13,20,2026,19,3607.069744,6901734.199955,0.000000
2025,Week 52,13,21,2026,20,3548.661258,5385994.785645,0.000000
2025,Week 52,13,22,2026,21,3384.080149,6466587.118514,0.000000
2025,Week 52,13,23,2026,22,3204.241826,6093226.652008,0.000000
2025,Week 52,13,24,2026,23,3044.926055,6581289.462609,0.000000
2025,Week 52,13,25,2026,24,2762.122406,6932353.004777,0.000000
2025,Week 52,13,26,2026,25,2530.928952,6922865.645924,0.000000
2025,Week 52,13,27,2026,26,2314.242684,6701053.991327,0.000000
2025,Week 52,13,28,2026,27,2077.849034,9225369.818077,0.000000
2025,Week 52,13,29,2026,28,1974.102906,7153791.633800,0.000000
2025,Week 52,13,30,2026,29,1750.335612,8010335.017778,0.000000
2025,Week 52,13,31,2026,30,1483.001797,9573536.236949,0.000000
2025,Week 52,13,32,2026,31,1318.393910,8922284.956119,0.000000
2025,Week 52,13,33,2026,32,1180.072178,8810956.543498,0.000000
2025,Week 52,13,34,2026,33,1037.056932,8077153.768848,0.000000
2025,Week 52,13,35,2026,34,929.774401,7338819.746046,0.000000
2025,Week 52,13,36,2026,35,1058.873348,6092937.360000,0.000000
2025,Week 52,13,37,2026,36,1113.644479,6093716.499894,0.000000
2025,Week 52,13,38,2026,37,1182.390859,6367667.432676,0.000000
2025,Week 52,13,39,2026,38,1243.948666,5614353.360000,0.000000
2025,Week 52,13,40,2026,39,1470.513015,2673501.600000,0.000000
2025,Week 52,13,41,2026,40,1500.357572,3909306.543657,0.000000
2025,Week 52,13,42,2026,41,1592.294573,2673501.600000,0.000000
2025,Week 52,13,43,2026,42,1599.625370,5614353.360000,0.000000
2025,Week 52,13,44,2026,43,1530.517786,5614353.360000,0.000000
2025,Week 52,13,45,2026,44,1745.452218,4634202.040994,0.000000
2025,Week 52,13,46,2026,45,2354.584486,0.000000,0.000000
2025,Week 52,13,47,2026,46,2550.762676,0.000000,0.000000
2025,Week 52,13,48,2026,47,3000.768724,0.000000,0.000000
2025,Week 52,13,49,2026,48,3156.497850,0.000000,0.000000
2025,Week 52,13,50,2026,49,3358.639953,0.000000,0.000000
2025,Week 52,13,51,2026,50,3406.377228,0.000000,0.000000
2025,Week 52,13,52,2026,51,3385.824697,0.000000,0.000000
2025,Week 52,14,1,2025,52,3658.028250,0.000000,0.000000
2025,Week 52,14,2,2026,1,3598.240823,0.000000,0.000000
2025,Week 52,14,3,2026,2,3580.201906,135755.460592,0.000000
2025,Week 52,14,4,2026,3,3640.006222,786997.437879,0.000000
2025,Week 52,14,5,2026,4,3689.907232,869911.312648,0.000000
2025,Week 52,14,6,2026,5,3662.608810,1610982.181304,0.000000
2025,Week 52,14,7,2026,6,3645.424629,2427052.410999,0.000000
2025,Week 52,14,8,2026,7,3666.798349,2374675.706149,0.000000
2025,Week 52,14,9,2026,8,3617.692933,5140008.315206,0.000000
2025,Week 52,14,10,2026,9,3623.036593,2673501.600000,0.000000
2025,Week 52,14,11,2026,10,3482.581442,2673501.600000,0.000000
2025,Week 52,14,12,2026,11,3567.310663,2673501.600000,0.000000
2025,Week 52,14,13,2026,12,3390.921858,4838649.226192,0.000000
2025,Week 52,14,14,2026,13,3251.727411,5871837.070935,0.000000
2025,Week 52,14,15,2026,14,3197.100457,5700302.389872,0.000000
2025,Week 52,14,16,2026,15,3176.751004,5992045.577659,0.000000
2025,Week 52,14,17,2026,16,3095.967502,8021349.360000,0.000000
2025,Week 52,14,18,2026,17,2962.771835,8397787.389034,0.000000
2025,Week 52,14,19,2026,18,2787.405775,11595090.420553,0.000000
2025,Week 52,14,20,2026,19,2682.867714,11132491.385935,0.000000
2025,Week 52,14,21,2026,20,2500.059243,7349923.995900,0.000000
2025,Week 52,14,22,2026,21,2276.575905,8387408.284261,0.000000
2025,Week 52,14,23,2026,22,2040.140826,10001129.628327,0.000000
2025,Week 52,14,24,2026,23,1751.018992,10954871.287657,0.000000
2025,Week 52,14,25,2026,24,1586.404404,8301357.264623,0.000000
2025,Week 52,14,26,2026,25,1349.962728,12368568.369445,0.000000
2025,Week 52,14,27,2026,26,1119.968021,10479048.497974,0.000000
2025,Week 52,14,28,2026,27,849.272460,16775498.963098,0.000000
2025,Week 52,14,29,2026,28,713.585599,14013468.498214,0.000000
2025,Week 52,14,30,2026,29,568.407644,14888446.712973,0.000000
2025,Week 52,14,31,2026,30,478.156119,12856308.538973,0.000000
2025,Week 52,14,32,2026,31,438.787753,13355580.930725,0.000000
2025,Week 52,14,33,2026,32,477.032805,13011985.634793,0.000000
2025,Week 52,14,34,2026,33,646.498912,8829616.051129,0.000000
2025,Week 52,14,35,2026,34,688.880814,7309533.024844,0.000000
2025,Week 52,14,36,2026,35,575.518186,8093386.683903,0.000000
2025,Week 52,14,37,2026,36,547.677989,8139587.760000,0.000000
2025,Week 52,14,38,2026,37,1007.894944,6166162.586909,0.000000
2025,Week 52,14,39,2026,38,1176.037408,5535265.239588,0.000000
2025,Week 52,14,40,2026,39,1319.354992,3609331.330744,0.000000
2025,Week 52,14,41,2026,40,1317.837492,2673501.600000,0.000000
2025,Week 52,14,42,2026,41,1372.342036,2673501.600000,0.000000
2025,Week 52,14,43,2026,42,1919.795642,20783.300134,0.000000
2025,Week 52,14,44,2026,43,2063.054783,303554.628683,0.000000
2025,Week 52,14,45,2026,44,2116.401866,294020.624356,0.000000
2025,Week 52,14,46,2026,45,2040.363114,1419318.651080,0.000000
