date,site_code,poc_code,network_code,generator_code,fuel_code,tech_code,generation_mwh
2023-07-15,MKE,MKE1101,TODD,McKee,Gas,Thrml,0.0
2023-07-15,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2068.639
2023-07-15,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2023-07-15,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,466.785
2023-07-15,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1138.996
2023-07-15,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,1014.129
2023-07-15,ARI,ARI1102,POCO,arapuni,Hydro,Hydro,0.0
2023-07-15,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,481.56
2023-07-15,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,117.613
2023-07-15,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,479.7
2023-07-15,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2369.221
2023-07-15,BEN,BEN2202,MERI,benmore,Hydro,Hydro,5363.849
2023-07-15,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,4560.986
2023-07-15,STK,STK0661,TASM,cobb,Hydro,Hydro,344.928
2023-07-15,COL,COL0661,CNIR,coleridge,Hydro,Hydro,867.865
2023-07-15,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1699.386
2023-07-15,ASB,ASB0661,EASH,highbank,Hydro,Hydro,486.288
2023-07-15,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,4565.641
2023-07-15,JRD,JRD1101,TODD,junctionroad,Gas,Thrml,508.277
2023-07-15,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,518.124
2023-07-15,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,126.798
2023-07-15,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1321.53
2023-07-15,KAW,KAW0111,HEDL,kawerau,Geo,Geo,323.586
2023-07-15,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2539.935
2023-07-15,KIN,KIN0112,POCO,kinleith,Wood,Cogen,555.654
2023-07-15,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,7927.173
2023-07-15,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,68.271
2023-07-15,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1850.01
2023-07-15,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,283.843
2023-07-15,WKM,WKM2201,TUAR,mokai,Geo,Geo,1258.953
2023-07-15,NAP,NAP2201,NAPJ,nap,Geo,Geo,3538.46
2023-07-15,KOE,KOE1101,TOPE,ngawha,Geo,Geo,577.93
2023-07-15,KAW,KAW0112,CHHE,norskeskog,Geo,Geo,581.599
2023-07-15,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,939.048
2023-07-15,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,616.42
2023-07-15,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,3613.025
2023-07-15,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3061.379
2023-07-15,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3044.344
2023-07-15,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,277.206
2023-07-15,HWA,HWA1101,CNIR,patea,Hydro,Hydro,49.654
2023-07-15,PPI,PPI2201,CTCT,poihipi,Geo,Geo,882.582
2023-07-15,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1550.918
2023-07-15,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,594.884
2023-07-15,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,0.0
2023-07-15,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,3807.33
2023-07-15,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.0
2023-07-15,SFD,SFD2201,CTCT,stratford,Gas,Thrml,4852.692
2023-07-15,WDV,WDV1101,MERI,te_apiti,Wind,Wind,1418.041
2023-07-15,THI,THI2201,CTCT,te_mihi,Geo,Geo,3928.162
2023-07-15,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2023-07-15,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,475.354
2023-07-15,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1276.942
2023-07-15,WRK,WRK0331,HAWK,tehuka,Geo,Geo,627.439
2023-07-15,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,633.513
2023-07-15,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3530.585
2023-07-15,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,167.998
2023-07-15,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1909.955
2023-07-15,LTN,LTN2201,MRPL,turitea,Wind,Wind,2944.937
2023-07-15,BPE,BPE0331,POCO,twf_12,Wind,Wind,602.558
2023-07-15,LTN,LTN0331,POCO,twf_12,Wind,Wind,612.218
2023-07-15,TWC,TWC2201,TRPG,twf_3,Wind,Wind,1415.109
2023-07-15,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2023-07-15,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2809.08
2023-07-15,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,531.0
2023-07-15,WVY,WVY1101,WPWF,waipipi,Wind,Wind,2422.927
2023-07-15,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,599.85
2023-07-15,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,547.135
2023-07-15,WRK,WRK2201,CTCT,wairakei,Geo,Geo,3034.324
2023-07-15,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1243.226
2023-07-15,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2023-07-15,WWD,WWD1102,MERI,west_wind,Wind,Wind,321.269
2023-07-15,WWD,WWD1103,MERI,west_wind,Wind,Wind,0.0
2023-07-15,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1083.03
2023-07-15,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,315.065
2023-07-15,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,299.676
2023-07-15,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,384.575
2023-07-15,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2023-07-15,NMA,NMA0331,TPCO,white_hill,Wind,Wind,824.767
2023-07-16,HRP,HRP2201,MERI,Harapaki,Wind,Wind,0.0
2023-07-16,MKE,MKE1101,TODD,McKee,Gas,Thrml,0.0
2023-07-16,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2069.709
2023-07-16,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2023-07-16,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,468.479
2023-07-16,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,894.212
2023-07-16,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,977.472
2023-07-16,ARI,ARI1102,POCO,arapuni,Hydro,Hydro,0.0
2023-07-16,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,638.59
2023-07-16,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,111.82
2023-07-16,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,449.07
2023-07-16,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2268.852
2023-07-16,BEN,BEN2202,MERI,benmore,Hydro,Hydro,5838.539
2023-07-16,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,4583.812
2023-07-16,STK,STK0661,TASM,cobb,Hydro,Hydro,331.567
2023-07-16,COL,COL0661,CNIR,coleridge,Hydro,Hydro,839.877
2023-07-16,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1753.102
2023-07-16,ASB,ASB0661,EASH,highbank,Hydro,Hydro,481.067
2023-07-16,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,4718.853
2023-07-16,JRD,JRD1101,TODD,junctionroad,Gas,Thrml,528.614
2023-07-16,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,545.948
2023-07-16,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,132.709
2023-07-16,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1219.44
2023-07-16,KAW,KAW0111,HEDL,kawerau,Geo,Geo,312.416
2023-07-16,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2551.242
2023-07-16,KIN,KIN0112,POCO,kinleith,Wood,Cogen,518.012
2023-07-16,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,7924.733
2023-07-16,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,3.933
2023-07-16,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1443.39
2023-07-16,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,1146.161
2023-07-16,WKM,WKM2201,TUAR,mokai,Geo,Geo,1240.175
2023-07-16,NAP,NAP2201,NAPJ,nap,Geo,Geo,3531.297
2023-07-16,KOE,KOE1101,TOPE,ngawha,Geo,Geo,572.936
2023-07-16,KAW,KAW0112,CHHE,norskeskog,Geo,Geo,638.704
2023-07-16,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,940.878
2023-07-16,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,645.93
2023-07-16,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,2257.884
2023-07-16,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,1856.848
2023-07-16,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,1845.523
2023-07-16,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,278.465
2023-07-16,HWA,HWA1101,CNIR,patea,Hydro,Hydro,59.187
2023-07-16,PPI,PPI2201,CTCT,poihipi,Geo,Geo,882.628
2023-07-16,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1635.087
2023-07-16,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,592.512
2023-07-16,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,0.0
2023-07-16,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,3895.467
2023-07-16,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.0
2023-07-16,SFD,SFD2201,CTCT,stratford,Gas,Thrml,4895.655
2023-07-16,WDV,WDV1101,MERI,te_apiti,Wind,Wind,1324.167
2023-07-16,THI,THI2201,CTCT,te_mihi,Geo,Geo,3930.792
2023-07-16,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2023-07-16,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,737.307
2023-07-16,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1342.133
2023-07-16,WRK,WRK0331,HAWK,tehuka,Geo,Geo,626.791
2023-07-16,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,624.752
2023-07-16,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3475.408
2023-07-16,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,128.904
2023-07-16,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1992.345
2023-07-16,LTN,LTN2201,MRPL,turitea,Wind,Wind,4279.39
2023-07-16,BPE,BPE0331,POCO,twf_12,Wind,Wind,772.458
2023-07-16,LTN,LTN0331,POCO,twf_12,Wind,Wind,733.43
2023-07-16,TWC,TWC2201,TRPG,twf_3,Wind,Wind,1806.351
2023-07-16,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2023-07-16,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2717.421
2023-07-16,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,432.4
2023-07-16,WVY,WVY1101,WPWF,waipipi,Wind,Wind,2842.71
2023-07-16,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,493.131
2023-07-16,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,682.392
2023-07-16,WRK,WRK2201,CTCT,wairakei,Geo,Geo,3045.244
2023-07-16,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1213.799
2023-07-16,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2023-07-16,WWD,WWD1102,MERI,west_wind,Wind,Wind,2099.564
2023-07-16,WWD,WWD1103,MERI,west_wind,Wind,Wind,0.0
2023-07-16,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,742.38
2023-07-16,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,246.193
2023-07-16,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,228.436
2023-07-16,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,333.274
2023-07-16,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2023-07-16,NMA,NMA0331,TPCO,white_hill,Wind,Wind,791.358
2023-07-17,HRP,HRP2201,MERI,Harapaki,Wind,Wind,0.0
2023-07-17,MKE,MKE1101,TODD,McKee,Gas,Thrml,836.455
2023-07-17,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2071.199
2023-07-17,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2023-07-17,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,444.031
2023-07-17,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1420.731
2023-07-17,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,987.139
2023-07-17,ARI,ARI1102,POCO,arapuni,Hydro,Hydro,0.0
2023-07-17,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,751.63
2023-07-17,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,75.029
2023-07-17,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,854.54
2023-07-17,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2842.812
2023-07-17,BEN,BEN2202,MERI,benmore,Hydro,Hydro,6832.811
2023-07-17,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,4947.349
2023-07-17,STK,STK0661,TASM,cobb,Hydro,Hydro,303.41
2023-07-17,COL,COL0661,CNIR,coleridge,Hydro,Hydro,609.461
2023-07-17,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1692.584
2023-07-17,ASB,ASB0661,EASH,highbank,Hydro,Hydro,482.12
2023-07-17,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,6803.51
2023-07-17,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,372.045
2023-07-17,JRD,JRD1101,TODD,junctionroad,Gas,Thrml,1284.436
2023-07-17,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,556.011
2023-07-17,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,123.142
2023-07-17,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1336.02
2023-07-17,KAW,KAW0111,HEDL,kawerau,Geo,Geo,265.349
2023-07-17,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2557.865
2023-07-17,KIN,KIN0112,POCO,kinleith,Wood,Cogen,583.858
2023-07-17,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,11953.364
2023-07-17,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,10.229
2023-07-17,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2605.79
2023-07-17,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,373.025
2023-07-17,WKM,WKM2201,TUAR,mokai,Geo,Geo,937.542
2023-07-17,NAP,NAP2201,NAPJ,nap,Geo,Geo,3525.829
2023-07-17,KOE,KOE1101,TOPE,ngawha,Geo,Geo,578.959
2023-07-17,KAW,KAW0112,CHHE,norskeskog,Geo,Geo,601.989
2023-07-17,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,952.678
2023-07-17,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1185.08
2023-07-17,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,3506.577
2023-07-17,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2964.486
2023-07-17,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2950.712
2023-07-17,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,285.432
2023-07-17,HWA,HWA1101,CNIR,patea,Hydro,Hydro,103.39
2023-07-17,PPI,PPI2201,CTCT,poihipi,Geo,Geo,885.553
2023-07-17,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1726.899
2023-07-17,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,602.669
2023-07-17,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,77.457
2023-07-17,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,3922.306
2023-07-17,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.0
2023-07-17,SFD,SFD2201,CTCT,stratford,Gas,Thrml,6108.383
2023-07-17,WDV,WDV1101,MERI,te_apiti,Wind,Wind,1077.835
2023-07-17,THI,THI2201,CTCT,te_mihi,Geo,Geo,3932.796
2023-07-17,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2023-07-17,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,298.651
2023-07-17,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1270.204
2023-07-17,WRK,WRK0331,HAWK,tehuka,Geo,Geo,638.285
2023-07-17,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,621.993
2023-07-17,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3456.163
2023-07-17,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,121.843
2023-07-17,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2715.037
2023-07-17,LTN,LTN2201,MRPL,turitea,Wind,Wind,2416.945
2023-07-17,BPE,BPE0331,POCO,twf_12,Wind,Wind,452.591
2023-07-17,LTN,LTN0331,POCO,twf_12,Wind,Wind,446.818
2023-07-17,TWC,TWC2201,TRPG,twf_3,Wind,Wind,1074.577
2023-07-17,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2023-07-17,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2870.751
2023-07-17,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,653.23
2023-07-17,WVY,WVY1101,WPWF,waipipi,Wind,Wind,2233.045
2023-07-17,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,439.543
2023-07-17,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,679.315
2023-07-17,WRK,WRK2201,CTCT,wairakei,Geo,Geo,3047.87
2023-07-17,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1413.764
2023-07-17,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2023-07-17,WWD,WWD1102,MERI,west_wind,Wind,Wind,600.068
2023-07-17,WWD,WWD1103,MERI,west_wind,Wind,Wind,0.0
2023-07-17,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1596.65
2023-07-17,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,370.064
2023-07-17,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,359.959
2023-07-17,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,368.181
2023-07-17,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2023-07-17,NMA,NMA0331,TPCO,white_hill,Wind,Wind,859.789
2023-07-18,HRP,HRP2201,MERI,Harapaki,Wind,Wind,0.0
2023-07-18,MKE,MKE1101,TODD,McKee,Gas,Thrml,183.789
2023-07-18,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2070.504
2023-07-18,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2023-07-18,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,456.538
2023-07-18,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1545.926
2023-07-18,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,464.184
2023-07-18,ARI,ARI1102,POCO,arapuni,Hydro,Hydro,0.0
2023-07-18,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,722.41
2023-07-18,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,57.314
2023-07-18,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,584.04
2023-07-18,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2499.656
2023-07-18,BEN,BEN2202,MERI,benmore,Hydro,Hydro,5451.483
2023-07-18,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,4724.468
2023-07-18,STK,STK0661,TASM,cobb,Hydro,Hydro,334.949
2023-07-18,COL,COL0661,CNIR,coleridge,Hydro,Hydro,512.466
2023-07-18,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1247.437
2023-07-18,ASB,ASB0661,EASH,highbank,Hydro,Hydro,460.266
2023-07-18,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,7112.393
2023-07-18,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,436.267
2023-07-18,JRD,JRD1101,TODD,junctionroad,Gas,Thrml,630.315
2023-07-18,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,524.357
2023-07-18,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,105.988
2023-07-18,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1174.11
2023-07-18,KAW,KAW0111,HEDL,kawerau,Geo,Geo,262.245
2023-07-18,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2564.569
2023-07-18,KIN,KIN0112,POCO,kinleith,Wood,Cogen,682.213
2023-07-18,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,13623.352
2023-07-18,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,12.43
2023-07-18,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1946.37
2023-07-18,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,690.618
2023-07-18,WKM,WKM2201,TUAR,mokai,Geo,Geo,717.582
2023-07-18,NAP,NAP2201,NAPJ,nap,Geo,Geo,3547.849
2023-07-18,KOE,KOE1101,TOPE,ngawha,Geo,Geo,585.363
2023-07-18,KAW,KAW0112,CHHE,norskeskog,Geo,Geo,635.82
2023-07-18,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,950.452
2023-07-18,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,848.25
2023-07-18,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,3417.854
2023-07-18,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2806.74
2023-07-18,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2803.78
2023-07-18,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,286.508
2023-07-18,HWA,HWA1101,CNIR,patea,Hydro,Hydro,61.123
2023-07-18,PPI,PPI2201,CTCT,poihipi,Geo,Geo,883.802
2023-07-18,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1565.412
2023-07-18,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,600.417
2023-07-18,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,0.0
2023-07-18,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,3912.222
2023-07-18,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.0
2023-07-18,SFD,SFD2201,CTCT,stratford,Gas,Thrml,6064.815
2023-07-18,WDV,WDV1101,MERI,te_apiti,Wind,Wind,1672.215
2023-07-18,THI,THI2201,CTCT,te_mihi,Geo,Geo,3937.068
2023-07-18,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2023-07-18,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,694.431
2023-07-18,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1175.163
2023-07-18,WRK,WRK0331,HAWK,tehuka,Geo,Geo,635.158
2023-07-18,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,583.66
2023-07-18,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3246.09
2023-07-18,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,151.391
2023-07-18,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2280.883
2023-07-18,LTN,LTN2201,MRPL,turitea,Wind,Wind,4138.88
2023-07-18,BPE,BPE0331,POCO,twf_12,Wind,Wind,754.718
2023-07-18,LTN,LTN0331,POCO,twf_12,Wind,Wind,717.148
2023-07-18,TWC,TWC2201,TRPG,twf_3,Wind,Wind,1744.231
2023-07-18,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2023-07-18,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2966.455
2023-07-18,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,550.88
2023-07-18,WVY,WVY1101,WPWF,waipipi,Wind,Wind,2407.174
2023-07-18,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,657.283
2023-07-18,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,605.875
2023-07-18,WRK,WRK2201,CTCT,wairakei,Geo,Geo,3048.254
2023-07-18,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1391.0
2023-07-18,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2023-07-18,WWD,WWD1102,MERI,west_wind,Wind,Wind,1049.702
2023-07-18,WWD,WWD1103,MERI,west_wind,Wind,Wind,0.0
2023-07-18,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1118.51
2023-07-18,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,336.235
2023-07-18,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,321.612
2023-07-18,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,373.302
2023-07-18,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2023-07-18,NMA,NMA0331,TPCO,white_hill,Wind,Wind,891.608
2023-07-19,HRP,HRP2201,MERI,Harapaki,Wind,Wind,0.0
2023-07-19,MKE,MKE1101,TODD,McKee,Gas,Thrml,568.604
2023-07-19,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2073.061
2023-07-19,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2023-07-19,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,411.903
2023-07-19,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1523.851
2023-07-19,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,611.169
2023-07-19,ARI,ARI1102,POCO,arapuni,Hydro,Hydro,0.0
2023-07-19,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,764.25
2023-07-19,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,74.028
2023-07-19,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,661.19
2023-07-19,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2319.441
2023-07-19,BEN,BEN2202,MERI,benmore,Hydro,Hydro,5724.26
2023-07-19,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,4653.08
2023-07-19,STK,STK0661,TASM,cobb,Hydro,Hydro,322.11
2023-07-19,COL,COL0661,CNIR,coleridge,Hydro,Hydro,512.099
2023-07-19,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1575.169
2023-07-19,ASB,ASB0661,EASH,highbank,Hydro,Hydro,480.743
2023-07-19,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,7489.357
2023-07-19,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,748.291
2023-07-19,JRD,JRD1101,TODD,junctionroad,Gas,Thrml,666.844
2023-07-19,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,596.51
2023-07-19,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,99.738
2023-07-19,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1387.82
2023-07-19,KAW,KAW0111,HEDL,kawerau,Geo,Geo,268.232
2023-07-19,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2572.133
