Date,Time,Flow (m³/s),QualityCode
1995-04-08,23:59:59,247.703,301
1995-08-29,23:59:59,103.262,301
1996-03-02,23:59:59,255.621,301
1996-07-17,23:59:59,31.948,301
1996-09-08,23:59:59,42.805,301
1997-03-01,23:59:59,170.716,301
1997-05-08,23:59:59,56.927,301
1998-05-24,23:59:59,182.407,301
1998-06-03,23:59:59,70.544,301
1998-07-28,23:59:59,99.524,301
2000-11-25,23:59:59,72.340,301
2003-02-22,23:59:59,171.320,301
2003-07-05,23:59:59,96.585,301
2003-07-13,23:59:59,42.148,301
2004-12-16,23:59:59,123.301,301
2005-10-16,23:59:59,50.846,301
2005-11-18,23:59:59,81.573,301
2007-11-26,23:59:59,103.348,301
2009-01-09,23:59:59,296.985,301
2010-01-01,23:59:59,198.426,301
2010-01-22,23:59:59,207.420,301
2010-10-01,23:59:59,103.850,301
2010-10-30,23:59:59,95.814,301
2011-02-12,23:59:59,261.028,301
2011-06-11,23:59:59,92.013,301
2012-01-08,23:59:59,152.774,301
2012-02-01,23:59:59,86.312,301
2013-07-08,23:59:59,152.864,301
2013-10-31,23:59:59,140.779,301
2014-01-10,23:59:59,170.606,301
2014-03-30,23:59:59,86.071,301
2014-04-15,23:59:59,96.557,301
2014-12-14,23:59:59,149.843,301
2015-09-28,23:59:59,41.556,301
2015-11-15,23:59:59,92.958,301
2015-12-07,23:59:59,209.764,301
2016-05-15,23:59:59,304.579,301
2017-07-20,23:59:59,42.602,301
2017-08-28,23:59:59,88.131,301
2018-12-01,23:59:59,135.160,301
2019-09-13,23:59:59,26.183,301
2019-11-06,23:59:59,175.517,301
2020-02-15,23:59:59,149.638,301
2020-09-15,23:59:59,149.490,301
2021-06-18,23:59:59,123.452,301
2021-11-02,23:59:59,108.672,301
2022-04-11,23:59:59,76.593,301
2022-10-30,23:59:59,199.374,301
2023-02-16,23:59:59,98.198,301
2023-04-11,23:59:59,102.499,301
1931-08-10,23:59:59,43.816,301
1932-05-28,23:59:59,19.975,301
1933-02-02,23:59:59,763.010,301
1934-03-20,23:59:59,105.994,301
1935-08-15,23:59:59,58.111,301
1936-11-04,23:59:59,219.812,301
1936-12-26,23:59:59,282.502,301
1937-02-03,23:59:59,131.649,301
1938-01-13,23:59:59,389.177,301
1938-02-13,23:59:59,248.582,301
1939-02-14,23:59:59,158.872,301
1939-04-10,23:59:59,50.308,301
1940-05-26,23:59:59,93.557,301
1940-09-20,23:59:59,32.425,301
1941-06-12,23:59:59,288.253,301
1941-11-05,23:59:59,40.982,301
1942-01-29,23:59:59,176.086,301
1942-05-14,23:59:59,220.592,301
