date,series_type,plant_group,site_code,site,island_code,flow_type,flow_m3s,volume_mm3_day,quality_code,source_file
1996-07-26,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-07-26,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,158.84259259259258,13.724,200,SI_TAU_Spill_LakeTeAnau.csv
1996-07-26,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-07-26,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-07-26,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,203.15972222222223,17.553,200,NI_TPO_Spill_LakeTaupo.csv
1996-07-27,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,89.34027777777777,7.719,200,SI_HWE_Spill_LakeHawea.csv
1996-07-27,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.1736111111111111,0.015,200,SI_MAN_Spill_LakeManapouri.csv
1996-07-27,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,9.212962962962964,0.796,200,SI_OHA_Spill_LakeOhau.csv
1996-07-27,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-07-27,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,159.80324074074073,13.807,200,SI_TAU_Spill_LakeTeAnau.csv
1996-07-27,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-07-27,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.5092592592592592,0.044,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-07-27,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,207.52314814814812,17.93,200,NI_TPO_Spill_LakeTaupo.csv
1996-07-28,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,89.17824074074073,7.705,200,SI_HWE_Spill_LakeHawea.csv
1996-07-28,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.1736111111111111,0.015,200,SI_MAN_Spill_LakeManapouri.csv
1996-07-28,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,9.247685185185185,0.799,200,SI_OHA_Spill_LakeOhau.csv
1996-07-28,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-07-28,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,160.02314814814815,13.826,200,SI_TAU_Spill_LakeTeAnau.csv
1996-07-28,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-07-28,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-07-28,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,207.43055555555554,17.922,200,NI_TPO_Spill_LakeTaupo.csv
1996-07-29,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,89.08564814814814,7.697,200,SI_HWE_Spill_LakeHawea.csv
1996-07-29,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.1736111111111111,0.015,200,SI_MAN_Spill_LakeManapouri.csv
1996-07-29,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,9.270833333333334,0.801,200,SI_OHA_Spill_LakeOhau.csv
1996-07-29,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-07-29,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,158.98148148148147,13.736,200,SI_TAU_Spill_LakeTeAnau.csv
1996-07-29,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-07-29,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-07-29,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,245.91435185185185,21.247,200,NI_TPO_Spill_LakeTaupo.csv
1996-07-30,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,88.9236111111111,7.683,200,SI_HWE_Spill_LakeHawea.csv
1996-07-30,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.1736111111111111,0.015,200,SI_MAN_Spill_LakeManapouri.csv
1996-07-30,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,9.247685185185185,0.799,200,SI_OHA_Spill_LakeOhau.csv
1996-07-30,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-07-30,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,157.71990740740742,13.627,200,SI_TAU_Spill_LakeTeAnau.csv
1996-07-30,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-07-30,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,8.518518518518517,0.736,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-07-30,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,282.02546296296293,24.367,200,NI_TPO_Spill_LakeTaupo.csv
1996-07-31,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,88.75,7.668,200,SI_HWE_Spill_LakeHawea.csv
1996-07-31,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.1736111111111111,0.015,200,SI_MAN_Spill_LakeManapouri.csv
1996-07-31,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,9.143518518518519,0.79,200,SI_OHA_Spill_LakeOhau.csv
1996-07-31,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-07-31,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,156.67824074074073,13.537,200,SI_TAU_Spill_LakeTeAnau.csv
1996-07-31,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-07-31,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-07-31,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,280.5787037037037,24.242,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-01,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,88.66898148148147,7.661,200,SI_HWE_Spill_LakeHawea.csv
1996-08-01,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.10416666666666666,0.009,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-01,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,9.085648148148149,0.785,200,SI_OHA_Spill_LakeOhau.csv
1996-08-01,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-01,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,155.42824074074073,13.429,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-01,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-01,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-01,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,227.16435185185182,19.627,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-02,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,84.83796296296296,7.33,200,SI_HWE_Spill_LakeHawea.csv
1996-08-02,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.011574074074074073,0.001,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-02,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,9.016203703703704,0.779,200,SI_OHA_Spill_LakeOhau.csv
1996-08-02,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-02,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,154.17824074074073,13.321,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-02,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-02,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-02,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,172.17592592592592,14.876,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-03,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,54.80324074074074,4.735,200,SI_HWE_Spill_LakeHawea.csv
1996-08-03,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.0,0.0,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-03,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.981481481481481,0.776,200,SI_OHA_Spill_LakeOhau.csv
1996-08-03,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-03,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,153.48379629629628,13.261,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-03,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-03,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-03,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,204.82638888888886,17.697,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-04,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,34.60648148148148,2.99,200,SI_HWE_Spill_LakeHawea.csv
1996-08-04,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.0,0.0,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-04,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,9.027777777777777,0.78,200,SI_OHA_Spill_LakeOhau.csv
1996-08-04,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-04,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,154.57175925925927,13.355,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-04,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-04,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-04,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,233.9236111111111,20.211,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-05,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,16.73611111111111,1.446,200,SI_HWE_Spill_LakeHawea.csv
1996-08-05,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,42.7662037037037,3.695,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-05,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.935185185185185,0.772,200,SI_OHA_Spill_LakeOhau.csv
1996-08-05,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-05,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,158.88888888888889,13.728,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-05,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-05,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-05,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,233.93518518518516,20.212,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-06,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,51.34259259259259,4.436,200,SI_HWE_Spill_LakeHawea.csv
1996-08-06,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,69.8611111111111,6.036,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-06,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.86574074074074,0.766,200,SI_OHA_Spill_LakeOhau.csv
1996-08-06,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-06,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,161.86342592592592,13.985,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-06,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-06,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.15046296296296294,0.013,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-06,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,235.474537037037,20.345,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-07,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,51.30787037037037,4.433,200,SI_HWE_Spill_LakeHawea.csv
1996-08-07,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,48.113425925925924,4.157,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-07,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.900462962962962,0.769,200,SI_OHA_Spill_LakeOhau.csv
1996-08-07,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-07,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,161.05324074074073,13.915,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-07,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-07,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-07,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,281.58564814814815,24.329,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-08,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,51.28472222222222,4.431,200,SI_HWE_Spill_LakeHawea.csv
1996-08-08,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,30.543981481481477,2.639,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-08,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.88888888888889,0.768,200,SI_OHA_Spill_LakeOhau.csv
1996-08-08,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-08,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,159.98842592592592,13.823,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-08,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-08,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-08,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,266.00694444444446,22.983,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-09,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,51.261574074074076,4.429,200,SI_HWE_Spill_LakeHawea.csv
1996-08-09,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.0,0.0,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-09,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.900462962962962,0.769,200,SI_OHA_Spill_LakeOhau.csv
1996-08-09,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-09,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,159.72222222222223,13.8,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-09,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-09,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-09,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,255.86805555555554,22.107,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-10,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,51.22685185185185,4.426,200,SI_HWE_Spill_LakeHawea.csv
1996-08-10,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.0,0.0,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-10,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.88888888888889,0.768,200,SI_OHA_Spill_LakeOhau.csv
1996-08-10,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-10,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,159.15509259259258,13.751,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-10,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-10,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-10,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,243.6574074074074,21.052,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-11,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.00462962962963,5.53,200,SI_HWE_Spill_LakeHawea.csv
1996-08-11,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.0,0.0,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-11,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.773148148148147,0.758,200,SI_OHA_Spill_LakeOhau.csv
1996-08-11,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-11,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,158.57638888888889,13.701,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-11,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-11,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-11,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,276.18055555555554,23.862,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-12,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,72.55787037037037,6.269,200,SI_HWE_Spill_LakeHawea.csv
1996-08-12,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.0,0.0,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-12,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.80787037037037,0.761,200,SI_OHA_Spill_LakeOhau.csv
1996-08-12,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-12,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,157.6851851851852,13.624,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-12,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-12,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-12,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,275.4398148148148,23.798,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-13,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,72.44212962962963,6.259,200,SI_HWE_Spill_LakeHawea.csv
1996-08-13,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.0,0.0,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-13,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.842592592592592,0.764,200,SI_OHA_Spill_LakeOhau.csv
1996-08-13,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-13,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,158.6226851851852,13.705,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-13,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-13,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-13,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,273.94675925925924,23.669,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-14,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,72.33796296296296,6.25,200,SI_HWE_Spill_LakeHawea.csv
1996-08-14,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.0,0.0,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-14,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.981481481481481,0.776,200,SI_OHA_Spill_LakeOhau.csv
1996-08-14,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-14,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,160.27777777777777,13.848,200,SI_TAU_Spill_LakeTeAnau.csv
1996-08-14,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1996-08-14,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1996-08-14,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,273.00925925925924,23.588,200,NI_TPO_Spill_LakeTaupo.csv
1996-08-15,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,72.25694444444444,6.243,200,SI_HWE_Spill_LakeHawea.csv
1996-08-15,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.0,0.0,200,SI_MAN_Spill_LakeManapouri.csv
1996-08-15,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,8.969907407407407,0.775,200,SI_OHA_Spill_LakeOhau.csv
1996-08-15,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1996-08-15,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,161.27314814814812,13.934,200,SI_TAU_Spill_LakeTeAnau.csv
