date,plant_group,site_code,reservoir,island_code,lake_level_m,active_storage_mm3,contingent_storage_mm3,total_storage_mm3,quality_code,source_file
2020-03-11,Waitaki river,PKI,Lake Pukaki,SI,532.276,2384.806,,2384.806,320,SI_PKI_Storage_LakePukaki.csv
2020-03-11,Manapouri,TAU,Lake Te Anau,SI,201.815,335.951,,335.951,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-11,Waitaki river,TKA,Lake Tekapo,SI,709.971,540.563,0.0,540.563,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-11,Waikato river,TPO,Lake Taupo,NI,356.506,401.367,,401.367,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-11,Clutha,WAN,Lake Wanaka,SI,277.709,445.858,,445.858,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-11,Waikaremoana,WKA,Lake Waikaremoana,NI,581.361,56.387,,56.387,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-11,Clutha,WPU,Lake Wakatipu,SI,309.885,304.765,,304.765,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-12,Clutha,HWE,Lake Hawea,SI,345.915,1123.502,,1123.502,320,SI_HWE_Storage_LakeHawea.csv
2020-03-12,Manapouri,MAN,Lake Manapouri,SI,177.34,204.521,,204.521,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-12,Waitaki river,OHA,Lake Ohau,SI,519.855,25.099,,25.099,320,SI_OHA_Storage_LakeOhau.csv
2020-03-12,Waitaki river,PKI,Lake Pukaki,SI,532.245,2379.258,,2379.258,320,SI_PKI_Storage_LakePukaki.csv
2020-03-12,Manapouri,TAU,Lake Te Anau,SI,201.787,325.998,,325.998,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-12,Waitaki river,TKA,Lake Tekapo,SI,709.959,539.402,0.0,539.402,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-12,Waikato river,TPO,Lake Taupo,NI,356.489,390.771,,390.771,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-12,Clutha,WAN,Lake Wanaka,SI,277.658,435.974,,435.974,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-12,Waikaremoana,WKA,Lake Waikaremoana,NI,581.344,55.495,,55.495,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-12,Clutha,WPU,Lake Wakatipu,SI,309.866,299.411,,299.411,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-13,Clutha,HWE,Lake Hawea,SI,345.92,1124.354,,1124.354,320,SI_HWE_Storage_LakeHawea.csv
2020-03-13,Manapouri,MAN,Lake Manapouri,SI,177.319,201.69,,201.69,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-13,Waitaki river,OHA,Lake Ohau,SI,519.837,23.98,,23.98,320,SI_OHA_Storage_LakeOhau.csv
2020-03-13,Waitaki river,PKI,Lake Pukaki,SI,532.183,2368.182,,2368.182,320,SI_PKI_Storage_LakePukaki.csv
2020-03-13,Manapouri,TAU,Lake Te Anau,SI,201.759,316.045,,316.045,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-13,Waitaki river,TKA,Lake Tekapo,SI,709.943,537.842,0.0,537.842,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-13,Waikato river,TPO,Lake Taupo,NI,356.475,382.021,,382.021,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-13,Clutha,WAN,Lake Wanaka,SI,277.596,423.971,,423.971,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-13,Waikaremoana,WKA,Lake Waikaremoana,NI,581.33,54.762,,54.762,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-13,Clutha,WPU,Lake Wakatipu,SI,309.847,293.812,,293.812,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-14,Clutha,HWE,Lake Hawea,SI,345.923,1124.774,,1124.774,320,SI_HWE_Storage_LakeHawea.csv
2020-03-14,Manapouri,MAN,Lake Manapouri,SI,177.296,198.434,,198.434,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-14,Waitaki river,OHA,Lake Ohau,SI,519.832,23.684,,23.684,320,SI_OHA_Storage_LakeOhau.csv
2020-03-14,Waitaki river,PKI,Lake Pukaki,SI,532.099,2353.263,,2353.263,320,SI_PKI_Storage_LakePukaki.csv
2020-03-14,Manapouri,TAU,Lake Te Anau,SI,201.734,307.328,,307.328,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-14,Waitaki river,TKA,Lake Tekapo,SI,709.924,535.977,0.0,535.977,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-14,Waikato river,TPO,Lake Taupo,NI,356.458,371.731,,371.731,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-14,Clutha,WAN,Lake Wanaka,SI,277.54,413.257,,413.257,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-14,Waikaremoana,WKA,Lake Waikaremoana,NI,581.317,54.081,,54.081,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-14,Clutha,WPU,Lake Wakatipu,SI,309.821,286.215,,286.215,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-15,Clutha,HWE,Lake Hawea,SI,345.922,1124.623,,1124.623,320,SI_HWE_Storage_LakeHawea.csv
2020-03-15,Manapouri,MAN,Lake Manapouri,SI,177.293,198.068,,198.068,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-15,Waitaki river,OHA,Lake Ohau,SI,519.832,23.668,,23.668,320,SI_OHA_Storage_LakeOhau.csv
2020-03-15,Waitaki river,PKI,Lake Pukaki,SI,532.022,2339.39,,2339.39,320,SI_PKI_Storage_LakePukaki.csv
2020-03-15,Manapouri,TAU,Lake Te Anau,SI,201.699,294.921,,294.921,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-15,Waitaki river,TKA,Lake Tekapo,SI,709.903,533.91,0.0,533.91,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-15,Waikato river,TPO,Lake Taupo,NI,356.448,365.61,,365.61,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-15,Clutha,WAN,Lake Wanaka,SI,277.475,400.753,,400.753,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-15,Waikaremoana,WKA,Lake Waikaremoana,NI,581.297,53.032,,53.032,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-15,Clutha,WPU,Lake Wakatipu,SI,309.799,280.002,,280.002,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-16,Clutha,HWE,Lake Hawea,SI,345.92,1124.291,,1124.291,320,SI_HWE_Storage_LakeHawea.csv
2020-03-16,Manapouri,MAN,Lake Manapouri,SI,177.314,200.872,,200.872,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-16,Waitaki river,OHA,Lake Ohau,SI,519.832,23.671,,23.671,320,SI_OHA_Storage_LakeOhau.csv
2020-03-16,Waitaki river,PKI,Lake Pukaki,SI,531.938,2324.507,,2324.507,320,SI_PKI_Storage_LakePukaki.csv
2020-03-16,Manapouri,TAU,Lake Te Anau,SI,201.668,283.985,,283.985,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-16,Waitaki river,TKA,Lake Tekapo,SI,709.879,531.524,0.0,531.524,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-16,Waikato river,TPO,Lake Taupo,NI,356.43,354.437,,354.437,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-16,Clutha,WAN,Lake Wanaka,SI,277.422,390.428,,390.428,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-16,Waikaremoana,WKA,Lake Waikaremoana,NI,581.279,52.088,,52.088,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-16,Clutha,WPU,Lake Wakatipu,SI,309.778,273.92,,273.92,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-17,Clutha,HWE,Lake Hawea,SI,345.904,1121.879,,1121.879,320,SI_HWE_Storage_LakeHawea.csv
2020-03-17,Manapouri,MAN,Lake Manapouri,SI,177.315,201.107,,201.107,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-17,Waitaki river,OHA,Lake Ohau,SI,519.842,24.279,,24.279,320,SI_OHA_Storage_LakeOhau.csv
2020-03-17,Waitaki river,PKI,Lake Pukaki,SI,531.871,2312.543,,2312.543,320,SI_PKI_Storage_LakePukaki.csv
2020-03-17,Manapouri,TAU,Lake Te Anau,SI,201.627,269.553,,269.553,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-17,Waitaki river,TKA,Lake Tekapo,SI,709.856,529.309,0.0,529.309,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-17,Waikato river,TPO,Lake Taupo,NI,356.414,344.953,,344.953,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-17,Clutha,WAN,Lake Wanaka,SI,277.364,379.29,,379.29,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-17,Waikaremoana,WKA,Lake Waikaremoana,NI,581.28,52.142,,52.142,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-17,Clutha,WPU,Lake Wakatipu,SI,309.751,266.18,,266.18,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-18,Clutha,HWE,Lake Hawea,SI,345.865,1116.064,,1116.064,320,SI_HWE_Storage_LakeHawea.csv
2020-03-18,Manapouri,MAN,Lake Manapouri,SI,177.23,189.159,,189.159,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-18,Waitaki river,OHA,Lake Ohau,SI,519.847,24.635,,24.635,320,SI_OHA_Storage_LakeOhau.csv
2020-03-18,Waitaki river,PKI,Lake Pukaki,SI,531.8,2299.869,,2299.869,320,SI_PKI_Storage_LakePukaki.csv
2020-03-18,Manapouri,TAU,Lake Te Anau,SI,201.609,263.543,,263.543,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-18,Waitaki river,TKA,Lake Tekapo,SI,709.841,527.81,0.0,527.81,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-18,Waikato river,TPO,Lake Taupo,NI,356.399,335.513,,335.513,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-18,Clutha,WAN,Lake Wanaka,SI,277.316,370.008,,370.008,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-18,Waikaremoana,WKA,Lake Waikaremoana,NI,581.337,55.127,,55.127,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-18,Clutha,WPU,Lake Wakatipu,SI,309.736,261.56,,261.56,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-19,Clutha,HWE,Lake Hawea,SI,345.815,1108.613,,1108.613,320,SI_HWE_Storage_LakeHawea.csv
2020-03-19,Manapouri,MAN,Lake Manapouri,SI,177.21,186.441,,186.441,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-19,Waitaki river,OHA,Lake Ohau,SI,519.843,24.379,,24.379,320,SI_OHA_Storage_LakeOhau.csv
2020-03-19,Waitaki river,PKI,Lake Pukaki,SI,531.732,2287.763,,2287.763,320,SI_PKI_Storage_LakePukaki.csv
2020-03-19,Manapouri,TAU,Lake Te Anau,SI,201.599,259.993,,259.993,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-19,Waitaki river,TKA,Lake Tekapo,SI,709.825,526.233,0.0,526.233,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-19,Waikato river,TPO,Lake Taupo,NI,356.378,323.088,,323.088,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-19,Clutha,WAN,Lake Wanaka,SI,277.276,362.309,,362.309,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-19,Waikaremoana,WKA,Lake Waikaremoana,NI,581.344,55.495,,55.495,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-19,Clutha,WPU,Lake Wakatipu,SI,309.721,257.324,,257.324,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-20,Clutha,HWE,Lake Hawea,SI,345.74,1097.426,,1097.426,320,SI_HWE_Storage_LakeHawea.csv
2020-03-20,Manapouri,MAN,Lake Manapouri,SI,177.272,195.107,,195.107,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-20,Waitaki river,OHA,Lake Ohau,SI,519.825,23.237,,23.237,320,SI_OHA_Storage_LakeOhau.csv
2020-03-20,Waitaki river,PKI,Lake Pukaki,SI,531.636,2270.658,,2270.658,320,SI_PKI_Storage_LakePukaki.csv
2020-03-20,Manapouri,TAU,Lake Te Anau,SI,201.583,254.042,,254.042,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-20,Waitaki river,TKA,Lake Tekapo,SI,709.804,524.25,0.0,524.25,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-20,Waikato river,TPO,Lake Taupo,NI,356.364,314.489,,314.489,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-20,Clutha,WAN,Lake Wanaka,SI,277.215,350.435,,350.435,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-20,Waikaremoana,WKA,Lake Waikaremoana,NI,581.33,54.762,,54.762,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-20,Clutha,WPU,Lake Wakatipu,SI,309.698,250.729,,250.729,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-21,Clutha,HWE,Lake Hawea,SI,345.693,1090.396,,1090.396,320,SI_HWE_Storage_LakeHawea.csv
2020-03-21,Manapouri,MAN,Lake Manapouri,SI,177.303,199.444,,199.444,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-21,Waitaki river,OHA,Lake Ohau,SI,519.839,24.087,,24.087,320,SI_OHA_Storage_LakeOhau.csv
2020-03-21,Waitaki river,PKI,Lake Pukaki,SI,531.511,2248.443,,2248.443,320,SI_PKI_Storage_LakePukaki.csv
2020-03-21,Manapouri,TAU,Lake Te Anau,SI,201.566,248.273,,248.273,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-21,Waitaki river,TKA,Lake Tekapo,SI,709.798,523.595,0.0,523.595,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-21,Waikato river,TPO,Lake Taupo,NI,356.347,303.984,,303.984,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-21,Clutha,WAN,Lake Wanaka,SI,277.166,341.0,,341.0,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-21,Waikaremoana,WKA,Lake Waikaremoana,NI,581.315,53.975,,53.975,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-21,Clutha,WPU,Lake Wakatipu,SI,309.677,244.534,,244.534,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-22,Clutha,HWE,Lake Hawea,SI,345.677,1088.059,,1088.059,320,SI_HWE_Storage_LakeHawea.csv
2020-03-22,Manapouri,MAN,Lake Manapouri,SI,177.366,208.161,,208.161,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-22,Waitaki river,OHA,Lake Ohau,SI,519.849,24.719,,24.719,320,SI_OHA_Storage_LakeOhau.csv
2020-03-22,Waitaki river,PKI,Lake Pukaki,SI,531.45,2237.589,,2237.589,320,SI_PKI_Storage_LakePukaki.csv
2020-03-22,Manapouri,TAU,Lake Te Anau,SI,201.602,261.056,,261.056,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-22,Waitaki river,TKA,Lake Tekapo,SI,709.819,525.701,0.0,525.701,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-22,Waikato river,TPO,Lake Taupo,NI,356.334,295.88,,295.88,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-22,Clutha,WAN,Lake Wanaka,SI,277.172,342.254,,342.254,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-22,Waikaremoana,WKA,Lake Waikaremoana,NI,581.304,53.4,,53.4,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-22,Clutha,WPU,Lake Wakatipu,SI,309.685,247.002,,247.002,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-23,Clutha,HWE,Lake Hawea,SI,345.626,1080.412,,1080.412,320,SI_HWE_Storage_LakeHawea.csv
2020-03-23,Manapouri,MAN,Lake Manapouri,SI,177.413,214.728,,214.728,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-23,Waitaki river,OHA,Lake Ohau,SI,519.794,21.282,,21.282,320,SI_OHA_Storage_LakeOhau.csv
2020-03-23,Waitaki river,PKI,Lake Pukaki,SI,531.411,2230.586,,2230.586,320,SI_PKI_Storage_LakePukaki.csv
2020-03-23,Manapouri,TAU,Lake Te Anau,SI,201.603,261.153,,261.153,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-23,Waitaki river,TKA,Lake Tekapo,SI,709.845,528.251,0.0,528.251,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-23,Waikato river,TPO,Lake Taupo,NI,356.33,293.449,,293.449,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-23,Clutha,WAN,Lake Wanaka,SI,277.15,337.966,,337.966,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-23,Waikaremoana,WKA,Lake Waikaremoana,NI,581.295,52.926,,52.926,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-23,Clutha,WPU,Lake Wakatipu,SI,309.686,247.326,,247.326,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-24,Clutha,HWE,Lake Hawea,SI,345.554,1069.687,,1069.687,320,SI_HWE_Storage_LakeHawea.csv
2020-03-24,Manapouri,MAN,Lake Manapouri,SI,177.47,222.695,,222.695,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-24,Waitaki river,OHA,Lake Ohau,SI,519.776,20.189,,20.189,320,SI_OHA_Storage_LakeOhau.csv
2020-03-24,Waitaki river,PKI,Lake Pukaki,SI,531.323,2215.056,,2215.056,320,SI_PKI_Storage_LakePukaki.csv
2020-03-24,Manapouri,TAU,Lake Te Anau,SI,201.593,257.866,,257.866,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-24,Waitaki river,TKA,Lake Tekapo,SI,709.851,528.831,0.0,528.831,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-24,Waikato river,TPO,Lake Taupo,NI,356.341,300.251,,300.251,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-24,Clutha,WAN,Lake Wanaka,SI,277.112,330.575,,330.575,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-24,Waikaremoana,WKA,Lake Waikaremoana,NI,581.301,53.243,,53.243,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-24,Clutha,WPU,Lake Wakatipu,SI,309.671,243.017,,243.017,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-25,Clutha,HWE,Lake Hawea,SI,345.482,1059.041,,1059.041,320,SI_HWE_Storage_LakeHawea.csv
2020-03-25,Manapouri,MAN,Lake Manapouri,SI,177.512,228.522,,228.522,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-25,Waitaki river,OHA,Lake Ohau,SI,519.772,19.959,,19.959,320,SI_OHA_Storage_LakeOhau.csv
2020-03-25,Waitaki river,PKI,Lake Pukaki,SI,531.216,2195.918,,2195.918,320,SI_PKI_Storage_LakePukaki.csv
2020-03-25,Manapouri,TAU,Lake Te Anau,SI,201.581,253.472,,253.472,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-25,Waitaki river,TKA,Lake Tekapo,SI,709.846,528.306,0.0,528.306,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-25,Waikato river,TPO,Lake Taupo,NI,356.322,288.932,,288.932,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-25,Clutha,WAN,Lake Wanaka,SI,277.079,324.172,,324.172,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-25,Waikaremoana,WKA,Lake Waikaremoana,NI,581.289,52.613,,52.613,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-25,Clutha,WPU,Lake Wakatipu,SI,309.653,237.605,,237.605,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-26,Clutha,HWE,Lake Hawea,SI,345.462,1056.053,,1056.053,320,SI_HWE_Storage_LakeHawea.csv
2020-03-26,Manapouri,MAN,Lake Manapouri,SI,177.562,235.507,,235.507,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-26,Waitaki river,OHA,Lake Ohau,SI,519.78,20.414,,20.414,320,SI_OHA_Storage_LakeOhau.csv
2020-03-26,Waitaki river,PKI,Lake Pukaki,SI,531.103,2175.916,,2175.916,320,SI_PKI_Storage_LakePukaki.csv
2020-03-26,Manapouri,TAU,Lake Te Anau,SI,201.57,249.508,,249.508,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-26,Waitaki river,TKA,Lake Tekapo,SI,709.837,527.436,0.0,527.436,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-26,Waikato river,TPO,Lake Taupo,NI,356.31,281.534,,281.534,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-26,Clutha,WAN,Lake Wanaka,SI,277.045,317.764,,317.764,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-26,Waikaremoana,WKA,Lake Waikaremoana,NI,581.277,51.983,,51.983,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-26,Clutha,WPU,Lake Wakatipu,SI,309.642,234.51,,234.51,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-27,Clutha,HWE,Lake Hawea,SI,345.46,1055.813,,1055.813,320,SI_HWE_Storage_LakeHawea.csv
2020-03-27,Manapouri,MAN,Lake Manapouri,SI,177.617,243.144,,243.144,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-27,Waitaki river,OHA,Lake Ohau,SI,519.813,22.482,,22.482,320,SI_OHA_Storage_LakeOhau.csv
2020-03-27,Waitaki river,PKI,Lake Pukaki,SI,530.997,2157.285,,2157.285,320,SI_PKI_Storage_LakePukaki.csv
2020-03-27,Manapouri,TAU,Lake Te Anau,SI,201.575,251.458,,251.458,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-27,Waitaki river,TKA,Lake Tekapo,SI,709.839,527.648,0.0,527.648,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-27,Waikato river,TPO,Lake Taupo,NI,356.307,279.332,,279.332,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-27,Clutha,WAN,Lake Wanaka,SI,277.033,315.391,,315.391,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-27,Waikaremoana,WKA,Lake Waikaremoana,NI,581.266,51.407,,51.407,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-27,Clutha,WPU,Lake Wakatipu,SI,309.633,231.999,,231.999,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-28,Clutha,HWE,Lake Hawea,SI,345.461,1055.976,,1055.976,320,SI_HWE_Storage_LakeHawea.csv
2020-03-28,Manapouri,MAN,Lake Manapouri,SI,177.637,245.888,,245.888,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-28,Waitaki river,OHA,Lake Ohau,SI,519.831,23.639,,23.639,320,SI_OHA_Storage_LakeOhau.csv
2020-03-28,Waitaki river,PKI,Lake Pukaki,SI,530.888,2137.918,,2137.918,320,SI_PKI_Storage_LakePukaki.csv
2020-03-28,Manapouri,TAU,Lake Te Anau,SI,201.569,249.342,,249.342,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-28,Waitaki river,TKA,Lake Tekapo,SI,709.837,527.443,0.0,527.443,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-28,Waikato river,TPO,Lake Taupo,NI,356.3,275.078,,275.078,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-28,Clutha,WAN,Lake Wanaka,SI,277.021,313.07,,313.07,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-28,Waikaremoana,WKA,Lake Waikaremoana,NI,581.258,50.988,,50.988,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-28,Clutha,WPU,Lake Wakatipu,SI,309.627,230.107,,230.107,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-29,Clutha,HWE,Lake Hawea,SI,345.444,1053.379,,1053.379,320,SI_HWE_Storage_LakeHawea.csv
2020-03-29,Manapouri,MAN,Lake Manapouri,SI,177.641,246.532,,246.532,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-29,Waitaki river,OHA,Lake Ohau,SI,519.852,24.933,,24.933,320,SI_OHA_Storage_LakeOhau.csv
2020-03-29,Waitaki river,PKI,Lake Pukaki,SI,530.787,2120.028,,2120.028,320,SI_PKI_Storage_LakePukaki.csv
2020-03-29,Manapouri,TAU,Lake Te Anau,SI,201.554,244.159,,244.159,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-29,Waitaki river,TKA,Lake Tekapo,SI,709.822,525.975,0.0,525.975,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-29,Waikato river,TPO,Lake Taupo,NI,356.297,273.197,,273.197,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-29,Clutha,WAN,Lake Wanaka,SI,276.996,308.134,,308.134,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-29,Waikaremoana,WKA,Lake Waikaremoana,NI,581.241,50.099,,50.099,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-29,Clutha,WPU,Lake Wakatipu,SI,309.618,227.681,,227.681,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-30,Clutha,HWE,Lake Hawea,SI,345.398,1046.561,,1046.561,320,SI_HWE_Storage_LakeHawea.csv
2020-03-30,Manapouri,MAN,Lake Manapouri,SI,177.633,245.4,,245.4,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-30,Waitaki river,OHA,Lake Ohau,SI,519.845,24.478,,24.478,320,SI_OHA_Storage_LakeOhau.csv
2020-03-30,Waitaki river,PKI,Lake Pukaki,SI,530.701,2104.848,,2104.848,320,SI_PKI_Storage_LakePukaki.csv
2020-03-30,Manapouri,TAU,Lake Te Anau,SI,201.535,237.246,,237.246,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-30,Waitaki river,TKA,Lake Tekapo,SI,709.812,524.952,0.0,524.952,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-30,Waikato river,TPO,Lake Taupo,NI,356.293,270.92,,270.92,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-30,Clutha,WAN,Lake Wanaka,SI,276.967,302.727,,302.727,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-30,Waikaremoana,WKA,Lake Waikaremoana,NI,581.223,49.155,,49.155,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-30,Clutha,WPU,Lake Wakatipu,SI,309.611,225.508,,225.508,320,SI_WPU_Storage_LakeWakatipu.csv
2020-03-31,Clutha,HWE,Lake Hawea,SI,345.358,1040.688,,1040.688,320,SI_HWE_Storage_LakeHawea.csv
2020-03-31,Manapouri,MAN,Lake Manapouri,SI,177.593,239.774,,239.774,320,SI_MAN_Storage_LakeManapouri.csv
2020-03-31,Waitaki river,OHA,Lake Ohau,SI,519.842,24.301,,24.301,320,SI_OHA_Storage_LakeOhau.csv
2020-03-31,Waitaki river,PKI,Lake Pukaki,SI,530.625,2091.578,,2091.578,320,SI_PKI_Storage_LakePukaki.csv
2020-03-31,Manapouri,TAU,Lake Te Anau,SI,201.512,229.34,,229.34,320,SI_TAU_Storage_LakeTeAnau.csv
2020-03-31,Waitaki river,TKA,Lake Tekapo,SI,709.798,714.654,0.0,714.654,320,SI_TKA_Storage_LakeTekapo.csv
2020-03-31,Waikato river,TPO,Lake Taupo,NI,356.29,269.118,,269.118,320,NI_TPO_Storage_LakeTaupo.csv
2020-03-31,Clutha,WAN,Lake Wanaka,SI,276.941,297.615,,297.615,320,SI_WAN_Storage_LakeWanaka.csv
2020-03-31,Waikaremoana,WKA,Lake Waikaremoana,NI,581.208,48.368,,48.368,320,NI_WKA_Storage_LakeWaikaremoana.csv
2020-03-31,Clutha,WPU,Lake Wakatipu,SI,309.6,222.326,,222.326,320,SI_WPU_Storage_LakeWakatipu.csv
