date,fuel,generation_mwh
2021-12-17,Hydro,67645.736
2021-12-17,Liquid fuel,0.0
2021-12-17,Wind,12081.98
2021-12-17,Wood,752.633
2021-12-18,Coal,2391.034
2021-12-18,Gas,2591.682
2021-12-18,Geothermal,20484.348
2021-12-18,Hydro,57593.239
2021-12-18,Liquid fuel,0.0
2021-12-18,Wind,12129.594
2021-12-18,Wood,721.837
2021-12-19,Coal,1723.605
2021-12-19,Gas,2478.045
2021-12-19,Geothermal,20139.826
2021-12-19,Hydro,54226.329
2021-12-19,Liquid fuel,0.0
2021-12-19,Wind,14651.497
2021-12-19,Wood,780.35
2021-12-20,Coal,2283.159
2021-12-20,Gas,2700.618
2021-12-20,Geothermal,20387.608
2021-12-20,Hydro,64305.142
2021-12-20,Liquid fuel,0.0
2021-12-20,Wind,14227.739
2021-12-20,Wood,749.696
2021-12-21,Gas,6919.45
2021-12-21,Geothermal,21103.912
2021-12-21,Hydro,63899.646
2021-12-21,Liquid fuel,0.0
2021-12-21,Wind,13824.198
2021-12-21,Wood,702.273
2021-12-22,Gas,6278.629
2021-12-22,Geothermal,19698.534
2021-12-22,Hydro,66284.649
2021-12-22,Liquid fuel,0.0
2021-12-22,Wind,13948.582
2021-12-22,Wood,726.186
2021-12-23,Gas,6480.937
2021-12-23,Geothermal,19655.329
2021-12-23,Hydro,68777.306
2021-12-23,Liquid fuel,0.0
2021-12-23,Wind,10313.618
2021-12-23,Wood,723.535
2021-12-24,Gas,7120.83
2021-12-24,Geothermal,20077.698
2021-12-24,Hydro,69299.678
2021-12-24,Liquid fuel,0.0
2021-12-24,Wind,6515.689
2021-12-24,Wood,693.13
2021-12-25,Gas,8113.789
2021-12-25,Geothermal,20268.126
2021-12-25,Hydro,56038.569
2021-12-25,Liquid fuel,0.0
2021-12-25,Wind,9182.965
2021-12-25,Wood,712.35
2021-12-26,Coal,2791.467
2021-12-26,Gas,3441.188
2021-12-26,Geothermal,20292.7
2021-12-26,Hydro,60898.553
2021-12-26,Liquid fuel,0.0
2021-12-26,Wind,6586.369
2021-12-26,Wood,703.263
2021-12-27,Coal,3374.248
2021-12-27,Gas,3596.158
2021-12-27,Geothermal,20020.819
2021-12-27,Hydro,61475.505
2021-12-27,Liquid fuel,0.0
2021-12-27,Wind,7506.571
2021-12-27,Wood,700.768
2021-12-28,Coal,4084.841
2021-12-28,Gas,3608.805
2021-12-28,Geothermal,20243.533
2021-12-28,Hydro,65228.07
2021-12-28,Liquid fuel,0.0
2021-12-28,Wind,2667.173
2021-12-28,Wood,706.999
2021-12-29,Coal,1641.764
2021-12-29,Gas,5412.13
2021-12-29,Geothermal,20352.368
2021-12-29,Hydro,64790.761
2021-12-29,Liquid fuel,0.0
2021-12-29,Wind,3957.076
2021-12-29,Wood,623.448
2021-12-30,Gas,6909.142
2021-12-30,Geothermal,20418.066
2021-12-30,Hydro,57905.527
2021-12-30,Liquid fuel,0.0
2021-12-30,Wind,9682.77
2021-12-30,Wood,670.14
2021-12-31,Gas,6191.953
2021-12-31,Geothermal,20347.152
2021-12-31,Hydro,60468.79
2021-12-31,Liquid fuel,0.0
2021-12-31,Wind,7343.136
2021-12-31,Wood,706.031
2022-01-01,Gas,6631.559
2022-01-01,Geothermal,19977.185
2022-01-01,Hydro,58109.99
2022-01-01,Liquid fuel,0.0
2022-01-01,Wind,5912.061
2022-01-01,Wood,609.226
2022-01-02,Gas,7869.886
2022-01-02,Geothermal,19992.336
2022-01-02,Hydro,62043.712
2022-01-02,Liquid fuel,0.0
2022-01-02,Wind,3075.242
2022-01-02,Wood,744.966
2022-01-03,Gas,9640.972
2022-01-03,Geothermal,19945.889
2022-01-03,Hydro,64221.196
2022-01-03,Liquid fuel,0.0
2022-01-03,Wind,2731.952
2022-01-03,Wood,747.626
2022-01-04,Gas,10781.125
2022-01-04,Geothermal,18987.424
2022-01-04,Hydro,66336.03
2022-01-04,Liquid fuel,0.0
2022-01-04,Wind,3134.118
2022-01-04,Wood,750.259
2022-01-05,Gas,11406.035
2022-01-05,Geothermal,19420.096
2022-01-05,Hydro,72862.703
2022-01-05,Liquid fuel,0.0
2022-01-05,Wind,2058.379
2022-01-05,Wood,733.604
2022-01-06,Gas,10785.123
2022-01-06,Geothermal,19214.952
2022-01-06,Hydro,67507.309
2022-01-06,Liquid fuel,0.0
2022-01-06,Wind,9664.302
2022-01-06,Wood,719.827
2022-01-07,Gas,11282.388
2022-01-07,Geothermal,19462.264
2022-01-07,Hydro,67847.758
2022-01-07,Liquid fuel,0.0
2022-01-07,Wind,6544.323
2022-01-07,Wood,734.881
2022-01-08,Gas,12065.52
2022-01-08,Geothermal,20300.059
2022-01-08,Hydro,65263.581
2022-01-08,Liquid fuel,0.0
2022-01-08,Wind,2330.796
2022-01-08,Wood,752.337
2022-01-09,Gas,10926.29
2022-01-09,Geothermal,20171.59
2022-01-09,Hydro,55505.872
2022-01-09,Liquid fuel,0.0
2022-01-09,Wind,13495.822
2022-01-09,Wood,723.204
2022-01-10,Coal,2542.232
2022-01-10,Gas,13702.07
2022-01-10,Geothermal,20187.998
2022-01-10,Hydro,64358.977
2022-01-10,Liquid fuel,0.0
2022-01-10,Wind,9525.304
2022-01-10,Wood,698.993
2022-01-11,Coal,2320.729
2022-01-11,Gas,14748.357
2022-01-11,Geothermal,20162.538
2022-01-11,Hydro,66270.425
2022-01-11,Liquid fuel,31.237
2022-01-11,Wind,9612.342
2022-01-11,Wood,697.325
2022-01-12,Coal,3459.537
2022-01-12,Gas,13513.806
2022-01-12,Geothermal,20197.604
2022-01-12,Hydro,63717.854
2022-01-12,Liquid fuel,0.0
2022-01-12,Wind,11363.774
2022-01-12,Wood,730.388
2022-01-13,Coal,2838.082
2022-01-13,Gas,14284.781
2022-01-13,Geothermal,20197.278
2022-01-13,Hydro,62925.968
2022-01-13,Liquid fuel,0.0
2022-01-13,Wind,10164.375
2022-01-13,Wood,743.043
2022-01-14,Coal,2825.515
2022-01-14,Gas,14143.112
2022-01-14,Geothermal,20845.322
2022-01-14,Hydro,62513.451
2022-01-14,Liquid fuel,0.0
2022-01-14,Wind,8238.649
2022-01-14,Wood,758.251
2022-01-15,Coal,1768.819
2022-01-15,Gas,12858.69
2022-01-15,Geothermal,21018.225
2022-01-15,Hydro,56701.051
2022-01-15,Liquid fuel,0.0
2022-01-15,Wind,8596.334
2022-01-15,Wood,743.138
2022-01-16,Coal,2122.593
2022-01-16,Gas,13038.065
2022-01-16,Geothermal,20815.039
2022-01-16,Hydro,56999.655
2022-01-16,Liquid fuel,0.0
2022-01-16,Wind,6522.363
2022-01-16,Wood,717.886
2022-01-17,Coal,3935.941
2022-01-17,Gas,15467.993
2022-01-17,Geothermal,20583.284
2022-01-17,Hydro,68257.787
2022-01-17,Liquid fuel,82.978
2022-01-17,Wind,3541.869
2022-01-17,Wood,731.233
2022-01-18,Coal,7493.929
2022-01-18,Gas,14775.682
2022-01-18,Geothermal,20310.538
2022-01-18,Hydro,67519.95
2022-01-18,Liquid fuel,813.505
2022-01-18,Wind,2726.207
2022-01-18,Wood,727.807
2022-01-19,Coal,5085.19
2022-01-19,Gas,15754.78
2022-01-19,Geothermal,20646.974
2022-01-19,Hydro,59729.929
2022-01-19,Liquid fuel,0.0
2022-01-19,Wind,13557.089
2022-01-19,Wood,144.78
2022-01-20,Coal,4690.982
2022-01-20,Gas,13961.002
2022-01-20,Geothermal,20571.821
2022-01-20,Hydro,61422.25
2022-01-20,Liquid fuel,0.0
2022-01-20,Wind,8552.408
2022-01-20,Wood,559.457
2022-01-21,Coal,4819.926
2022-01-21,Gas,14129.153
2022-01-21,Geothermal,20805.974
2022-01-21,Hydro,63917.808
2022-01-21,Liquid fuel,0.0
2022-01-21,Wind,2936.369
2022-01-21,Wood,650.541
2022-01-22,Coal,5014.658
2022-01-22,Gas,14534.853
2022-01-22,Geothermal,20568.055
2022-01-22,Hydro,56351.856
2022-01-22,Liquid fuel,0.0
2022-01-22,Wind,3205.487
2022-01-22,Wood,765.646
2022-01-23,Coal,4785.497
2022-01-23,Gas,13724.045
2022-01-23,Geothermal,20737.374
2022-01-23,Hydro,54709.265
2022-01-23,Liquid fuel,0.0
2022-01-23,Wind,4329.625
2022-01-23,Wood,750.701
2022-01-24,Coal,8753.2
2022-01-24,Gas,13910.577
2022-01-24,Geothermal,20700.906
2022-01-24,Hydro,62773.811
2022-01-24,Liquid fuel,0.0
2022-01-24,Wind,2884.529
2022-01-24,Wood,762.467
2022-01-25,Coal,9403.34
2022-01-25,Gas,14825.547
2022-01-25,Geothermal,20321.774
2022-01-25,Hydro,64003.438
2022-01-25,Liquid fuel,0.0
2022-01-25,Wind,2783.356
2022-01-25,Wood,754.307
2022-01-26,Coal,6782.894
2022-01-26,Gas,14539.365
2022-01-26,Geothermal,20087.297
2022-01-26,Hydro,65842.386
2022-01-26,Liquid fuel,0.0
2022-01-26,Wind,6541.315
2022-01-26,Wood,783.263
2022-01-27,Coal,6108.49
2022-01-27,Gas,13313.912
2022-01-27,Geothermal,20613.674
2022-01-27,Hydro,57389.256
2022-01-27,Liquid fuel,0.0
2022-01-27,Wind,12208.653
2022-01-27,Wood,733.459
2022-01-28,Coal,6560.906
2022-01-28,Gas,12704.93
2022-01-28,Geothermal,20940.159
2022-01-28,Hydro,63466.04
2022-01-28,Liquid fuel,0.0
2022-01-28,Wind,3535.79
2022-01-28,Wood,787.399
2022-01-29,Coal,7728.361
2022-01-29,Gas,7148.773
2022-01-29,Geothermal,20879.43
2022-01-29,Hydro,59913.0
2022-01-29,Liquid fuel,0.0
2022-01-29,Wind,4310.611
2022-01-29,Wood,794.967
2022-01-30,Coal,7422.375
2022-01-30,Gas,7095.266
2022-01-30,Geothermal,20594.116
2022-01-30,Hydro,53755.945
2022-01-30,Liquid fuel,0.0
2022-01-30,Wind,9683.36
2022-01-30,Wood,806.826
2022-01-31,Coal,6898.998
2022-01-31,Gas,12354.999
2022-01-31,Geothermal,20600.595
2022-01-31,Hydro,58619.004
2022-01-31,Liquid fuel,0.0
2022-01-31,Wind,7226.1
2022-01-31,Wood,810.866
2022-02-01,Coal,6498.567
2022-02-01,Gas,15710.127
2022-02-01,Geothermal,20436.173
2022-02-01,Hydro,66902.161
2022-02-01,Liquid fuel,27.371
2022-02-01,Wind,2449.619
2022-02-01,Wood,793.984
2022-02-02,Coal,8516.686
2022-02-02,Gas,15576.813
2022-02-02,Geothermal,20108.78
2022-02-02,Hydro,61035.502
2022-02-02,Liquid fuel,0.0
2022-02-02,Wind,8180.196
2022-02-02,Wood,790.04
2022-02-03,Coal,8144.563
2022-02-03,Gas,14389.666
2022-02-03,Geothermal,20056.692
2022-02-03,Hydro,59672.697
2022-02-03,Liquid fuel,0.0
2022-02-03,Wind,10473.352
2022-02-03,Wood,723.159
2022-02-04,Coal,6380.5
2022-02-04,Gas,13855.326
2022-02-04,Geothermal,20328.4
2022-02-04,Hydro,61794.891
2022-02-04,Liquid fuel,0.0
2022-02-04,Wind,8356.633
2022-02-04,Wood,705.327
2022-02-05,Coal,3898.255
2022-02-05,Gas,11090.591
2022-02-05,Geothermal,20685.202
2022-02-05,Hydro,53685.114
2022-02-05,Liquid fuel,0.0
2022-02-05,Wind,11004.681
2022-02-05,Wood,580.384
2022-02-06,Coal,482.048
2022-02-06,Gas,8101.363
2022-02-06,Geothermal,20791.552
2022-02-06,Hydro,55085.35
2022-02-06,Liquid fuel,0.0
2022-02-06,Wind,13259.753
2022-02-06,Wood,603.637
2022-02-07,Coal,39.008
2022-02-07,Gas,8864.871
2022-02-07,Geothermal,21054.24
2022-02-07,Hydro,54454.939
2022-02-07,Liquid fuel,0.0
2022-02-07,Wind,13339.358
2022-02-07,Wood,725.297
2022-02-08,Coal,7105.271
2022-02-08,Gas,12315.777
2022-02-08,Geothermal,20501.425
2022-02-08,Hydro,60475.795
2022-02-08,Liquid fuel,0.0
2022-02-08,Wind,8393.173
2022-02-08,Wood,389.315
2022-02-09,Coal,6932.101
2022-02-09,Gas,14553.445
2022-02-09,Geothermal,19996.789
2022-02-09,Hydro,68332.229
2022-02-09,Liquid fuel,0.0
2022-02-09,Wind,2212.7
2022-02-09,Wood,93.58
2022-02-10,Coal,5126.755
2022-02-10,Gas,13743.549
2022-02-10,Geothermal,19474.046
2022-02-10,Hydro,67525.818
2022-02-10,Liquid fuel,0.0
2022-02-10,Wind,6634.964
2022-02-10,Wood,563.06
2022-02-11,Coal,4782.729
2022-02-11,Gas,14966.362
2022-02-11,Geothermal,19765.481
2022-02-11,Hydro,66684.919
2022-02-11,Liquid fuel,0.0
2022-02-11,Wind,3456.267
2022-02-11,Wood,660.233
2022-02-12,Coal,2858.462
2022-02-12,Gas,12667.678
2022-02-12,Geothermal,19227.498
2022-02-12,Hydro,59292.275
2022-02-12,Liquid fuel,0.0
2022-02-12,Wind,8290.305
2022-02-12,Wood,609.215
2022-02-13,Coal,2418.704
2022-02-13,Gas,13219.687
2022-02-13,Geothermal,19224.074
2022-02-13,Hydro,49475.305
2022-02-13,Liquid fuel,0.0
2022-02-13,Wind,12578.23
2022-02-13,Wood,634.663
2022-02-14,Coal,1906.492
2022-02-14,Gas,14173.347
2022-02-14,Geothermal,20125.436
2022-02-14,Hydro,62651.264
2022-02-14,Liquid fuel,0.0
2022-02-14,Wind,5424.574
2022-02-14,Wood,648.573
2022-02-15,Coal,3127.747
2022-02-15,Gas,14819.235
2022-02-15,Geothermal,19654.204
2022-02-15,Hydro,65136.894
2022-02-15,Liquid fuel,0.0
2022-02-15,Wind,1747.996
2022-02-15,Wood,762.05
2022-02-16,Coal,3100.525
2022-02-16,Gas,12670.569
2022-02-16,Geothermal,19470.61
2022-02-16,Hydro,62090.039
2022-02-16,Liquid fuel,0.0
2022-02-16,Wind,8038.766
2022-02-16,Wood,801.053
2022-02-17,Coal,6509.637
2022-02-17,Gas,14605.04
2022-02-17,Geothermal,19851.535
2022-02-17,Hydro,63766.215
2022-02-17,Liquid fuel,0.0
2022-02-17,Wind,1504.134
2022-02-17,Wood,791.795
2022-02-18,Coal,5479.734
2022-02-18,Gas,13357.357
2022-02-18,Geothermal,20069.55
2022-02-18,Hydro,61663.982
2022-02-18,Liquid fuel,0.0
2022-02-18,Wind,5525.108
2022-02-18,Wood,755.593
2022-02-19,Coal,5602.609
2022-02-19,Gas,12855.298
2022-02-19,Geothermal,20013.7
2022-02-19,Hydro,50848.032
2022-02-19,Liquid fuel,0.0
2022-02-19,Wind,7764.295
2022-02-19,Wood,664.075
2022-02-20,Coal,5827.715
2022-02-20,Gas,14712.382
2022-02-20,Geothermal,20012.412
2022-02-20,Hydro,50562.723
2022-02-20,Liquid fuel,0.0
2022-02-20,Wind,4407.172
2022-02-20,Wood,736.513
2022-02-21,Coal,7113.09
2022-02-21,Gas,14765.309
2022-02-21,Geothermal,20053.545
2022-02-21,Hydro,59950.887
2022-02-21,Liquid fuel,330.811
2022-02-21,Wind,3663.187
2022-02-21,Wood,772.289
2022-02-22,Coal,5990.09
2022-02-22,Gas,12752.566
2022-02-22,Geothermal,19996.842
2022-02-22,Hydro,63133.571
2022-02-22,Liquid fuel,0.0
2022-02-22,Wind,7268.242
2022-02-22,Wood,741.455
2022-02-23,Coal,1734.554
2022-02-23,Gas,12907.012
2022-02-23,Geothermal,19994.961
2022-02-23,Hydro,63722.168
2022-02-23,Liquid fuel,0.0
2022-02-23,Wind,10697.008
2022-02-23,Wood,628.871
2022-02-24,Coal,2569.322
2022-02-24,Gas,12748.852
2022-02-24,Geothermal,20202.053
2022-02-24,Hydro,61319.797
2022-02-24,Liquid fuel,0.0
2022-02-24,Wind,11884.924
2022-02-24,Wood,797.236
2022-02-25,Coal,2877.337
2022-02-25,Gas,13557.43
2022-02-25,Geothermal,20234.809
2022-02-25,Hydro,64119.955
2022-02-25,Liquid fuel,19.209
2022-02-25,Wind,5488.849
2022-02-25,Wood,841.273
2022-02-26,Gas,13777.144
2022-02-26,Geothermal,20229.043
2022-02-26,Hydro,61467.569
2022-02-26,Liquid fuel,0.0
2022-02-26,Wind,3439.82
2022-02-26,Wood,836.547
2022-02-27,Gas,13405.452
2022-02-27,Geothermal,20317.946
2022-02-27,Hydro,52666.893
2022-02-27,Liquid fuel,0.0
2022-02-27,Wind,10407.957
2022-02-27,Wood,788.843
2022-02-28,Coal,3294.696
2022-02-28,Gas,13842.506
2022-02-28,Geothermal,20032.013
2022-02-28,Hydro,65385.811
2022-02-28,Liquid fuel,0.0
2022-02-28,Wind,4928.395
2022-02-28,Wood,751.524
2022-03-01,Coal,2848.826
2022-03-01,Gas,14438.211
2022-03-01,Geothermal,19095.997
2022-03-01,Hydro,69213.993
2022-03-01,Liquid fuel,128.583
2022-03-01,Wind,2730.174
2022-03-01,Wood,740.988
2022-03-02,Coal,3305.052
2022-03-02,Gas,19210.549
2022-03-02,Geothermal,19634.768
2022-03-02,Hydro,59344.475
2022-03-02,Liquid fuel,0.0
2022-03-02,Wind,7491.56
2022-03-02,Wood,738.427
2022-03-03,Coal,3499.415
2022-03-03,Gas,19986.125
2022-03-03,Geothermal,20511.516
2022-03-03,Hydro,58859.781
2022-03-03,Liquid fuel,0.0
2022-03-03,Wind,4900.811
2022-03-03,Wood,780.613
2022-03-04,Coal,3645.96
2022-03-04,Gas,19809.625
2022-03-04,Geothermal,21267.876
2022-03-04,Hydro,62017.281
2022-03-04,Liquid fuel,0.0
2022-03-04,Wind,460.611
2022-03-04,Wood,706.108
2022-03-05,Coal,1841.24
2022-03-05,Gas,19283.201
2022-03-05,Geothermal,21209.428
2022-03-05,Hydro,54989.616
2022-03-05,Liquid fuel,0.0
2022-03-05,Wind,1356.186
2022-03-05,Wood,740.07
2022-03-06,Coal,1577.371
2022-03-06,Gas,18040.401
2022-03-06,Geothermal,20951.192
2022-03-06,Hydro,48951.65
2022-03-06,Liquid fuel,0.0
2022-03-06,Wind,7776.265
2022-03-06,Wood,696.439
2022-03-07,Coal,2960.874
2022-03-07,Gas,19602.152
2022-03-07,Geothermal,20950.627
2022-03-07,Hydro,58507.163
2022-03-07,Liquid fuel,0.0
2022-03-07,Wind,7075.775
2022-03-07,Wood,717.449
2022-03-08,Coal,3005.149
2022-03-08,Gas,19961.593
2022-03-08,Geothermal,20709.714
2022-03-08,Hydro,62959.993
2022-03-08,Liquid fuel,0.0
2022-03-08,Wind,2787.816
2022-03-08,Wood,797.084
2022-03-09,Coal,3797.236
2022-03-09,Gas,16870.307
2022-03-09,Geothermal,20427.04
2022-03-09,Hydro,66361.26
2022-03-09,Liquid fuel,0.0
2022-03-09,Wind,2023.383
2022-03-09,Wood,682.281
2022-03-10,Coal,3364.925
2022-03-10,Gas,15577.438
2022-03-10,Geothermal,20871.0
2022-03-10,Hydro,66408.668
2022-03-10,Liquid fuel,0.0
2022-03-10,Wind,2859.949
2022-03-10,Wood,667.086
2022-03-11,Coal,2608.115
2022-03-11,Gas,15535.737
2022-03-11,Geothermal,21336.195
2022-03-11,Hydro,62927.227
2022-03-11,Liquid fuel,0.0
2022-03-11,Wind,5403.81
2022-03-11,Wood,794.379
2022-03-12,Coal,2.999
2022-03-12,Gas,17289.896
2022-03-12,Geothermal,21238.225
2022-03-12,Hydro,51685.796
2022-03-12,Liquid fuel,0.0
2022-03-12,Wind,9624.416
2022-03-12,Wood,759.558
2022-03-13,Gas,15744.644
2022-03-13,Geothermal,20851.73
2022-03-13,Hydro,47363.521
2022-03-13,Liquid fuel,0.0
2022-03-13,Wind,14640.638
2022-03-13,Wood,791.709
2022-03-14,Coal,2207.412
2022-03-14,Gas,18430.162
2022-03-14,Geothermal,21093.156
2022-03-14,Hydro,57887.436
2022-03-14,Liquid fuel,0.0
2022-03-14,Wind,9720.399
2022-03-14,Wood,823.702
2022-03-15,Coal,3533.65
2022-03-15,Gas,19362.93
2022-03-15,Geothermal,19497.959
2022-03-15,Hydro,58048.129
2022-03-15,Liquid fuel,0.0
2022-03-15,Wind,10216.91
2022-03-15,Wood,808.719
2022-03-16,Coal,3748.772
2022-03-16,Gas,19384.847
2022-03-16,Geothermal,19116.977
2022-03-16,Hydro,56850.627
2022-03-16,Liquid fuel,0.0
2022-03-16,Wind,11210.398
2022-03-16,Wood,840.411
2022-03-17,Coal,3618.073
2022-03-17,Gas,19889.045
2022-03-17,Geothermal,19331.992
2022-03-17,Hydro,58597.495
2022-03-17,Liquid fuel,0.0
2022-03-17,Wind,7920.425
2022-03-17,Wood,820.023
2022-03-18,Coal,4146.672
2022-03-18,Gas,21029.655
2022-03-18,Geothermal,20335.096
2022-03-18,Hydro,59188.525
2022-03-18,Liquid fuel,0.0
2022-03-18,Wind,2984.299
2022-03-18,Wood,765.174
2022-03-19,Coal,2728.623
2022-03-19,Gas,18434.385
2022-03-19,Geothermal,21268.297
2022-03-19,Hydro,52995.349
2022-03-19,Liquid fuel,0.0
2022-03-19,Wind,3179.831
2022-03-19,Wood,785.516
2022-03-20,Coal,2770.818
2022-03-20,Gas,17720.121
2022-03-20,Geothermal,21132.52
2022-03-20,Hydro,48684.212
2022-03-20,Liquid fuel,0.0
2022-03-20,Wind,6521.212
2022-03-20,Wood,728.33
2022-03-21,Coal,2983.441
2022-03-21,Gas,20133.812
2022-03-21,Geothermal,20726.375
2022-03-21,Hydro,57384.81
2022-03-21,Liquid fuel,0.0
2022-03-21,Wind,7659.852
2022-03-21,Wood,769.964
2022-03-22,Coal,4345.993
2022-03-22,Gas,20043.097
2022-03-22,Geothermal,19473.167
2022-03-22,Hydro,61699.358
2022-03-22,Liquid fuel,0.0
2022-03-22,Wind,3460.74
2022-03-22,Wood,703.516
2022-03-23,Coal,6847.884
2022-03-23,Gas,16332.217
2022-03-23,Geothermal,16160.043
2022-03-23,Hydro,64944.074
2022-03-23,Liquid fuel,0.0
2022-03-23,Wind,3064.542
2022-03-23,Wood,722.218
2022-03-24,Coal,5423.463
2022-03-24,Gas,17954.627
2022-03-24,Geothermal,16088.474
2022-03-24,Hydro,57839.367
2022-03-24,Liquid fuel,0.0
2022-03-24,Wind,8443.357
2022-03-24,Wood,439.766
2022-03-25,Coal,2219.092
2022-03-25,Gas,18162.406
2022-03-25,Geothermal,17370.614
2022-03-25,Hydro,54639.802
2022-03-25,Liquid fuel,0.0
2022-03-25,Wind,12921.21
2022-03-25,Wood,329.758
2022-03-26,Coal,2563.469
2022-03-26,Gas,11168.544
2022-03-26,Geothermal,20775.206
2022-03-26,Hydro,52322.153
2022-03-26,Liquid fuel,0.0
2022-03-26,Wind,9951.293
2022-03-26,Wood,729.207
2022-03-27,Coal,766.67
2022-03-27,Gas,13201.176
2022-03-27,Geothermal,21135.174
2022-03-27,Hydro,50077.635
2022-03-27,Liquid fuel,0.0
2022-03-27,Wind,9838.976
2022-03-27,Wood,816.964
2022-03-28,Coal,5690.195
2022-03-28,Gas,12465.934
2022-03-28,Geothermal,20888.926
2022-03-28,Hydro,58950.105
2022-03-28,Liquid fuel,0.0
2022-03-28,Wind,8495.283
2022-03-28,Wood,805.287
2022-03-29,Coal,7563.659
2022-03-29,Gas,12262.936
2022-03-29,Geothermal,20610.528
2022-03-29,Hydro,62385.633
2022-03-29,Liquid fuel,49.309
2022-03-29,Wind,4926.133
2022-03-29,Wood,675.429
2022-03-30,Coal,8145.118
2022-03-30,Gas,12605.951
2022-03-30,Geothermal,20735.341
2022-03-30,Hydro,62820.225
2022-03-30,Liquid fuel,0.0
2022-03-30,Wind,4775.538
2022-03-30,Wood,107.705
2022-03-31,Coal,8349.236
2022-03-31,Gas,13655.394
2022-03-31,Geothermal,20807.759
2022-03-31,Hydro,63522.034
2022-03-31,Liquid fuel,13.458
2022-03-31,Wind,3222.733
2022-03-31,Wood,152.737
2022-04-01,Coal,7908.97
2022-04-01,Gas,13683.598
2022-04-01,Geothermal,21031.532
2022-04-01,Hydro,60036.184
2022-04-01,Liquid fuel,0.0
2022-04-01,Wind,6642.754
2022-04-01,Wood,0.0
2022-04-02,Coal,6720.744
2022-04-02,Gas,14057.891
2022-04-02,Geothermal,20085.945
2022-04-02,Hydro,55633.279
2022-04-02,Liquid fuel,0.0
2022-04-02,Wind,3183.071
2022-04-02,Wood,0.0
2022-04-03,Coal,6526.92
2022-04-03,Gas,14315.095
2022-04-03,Geothermal,19666.186
2022-04-03,Hydro,57164.219
2022-04-03,Liquid fuel,0.0
2022-04-03,Wind,3143.23
2022-04-03,Wood,0.0
2022-04-04,Coal,7992.044
2022-04-04,Gas,14878.633
2022-04-04,Geothermal,18895.828
2022-04-04,Hydro,60766.618
2022-04-04,Liquid fuel,0.0
2022-04-04,Wind,5093.399
2022-04-04,Wood,355.719
2022-04-05,Coal,7320.364
2022-04-05,Gas,15114.42
2022-04-05,Geothermal,18767.303
2022-04-05,Hydro,59373.1
2022-04-05,Liquid fuel,0.0
2022-04-05,Wind,8932.79
2022-04-05,Wood,769.445
2022-04-06,Coal,6637.317
2022-04-06,Gas,15799.858
2022-04-06,Geothermal,18463.587
2022-04-06,Hydro,56260.322
2022-04-06,Liquid fuel,0.0
2022-04-06,Wind,13109.428
2022-04-06,Wood,736.921
2022-04-07,Coal,6570.295
2022-04-07,Gas,16543.531
2022-04-07,Geothermal,19064.842
2022-04-07,Hydro,58595.766
2022-04-07,Liquid fuel,0.0
2022-04-07,Wind,8411.497
2022-04-07,Wood,793.085
2022-04-08,Coal,6385.535
2022-04-08,Gas,18233.87
2022-04-08,Geothermal,19260.316
2022-04-08,Hydro,58263.268
2022-04-08,Liquid fuel,0.0
2022-04-08,Wind,6313.163
2022-04-08,Wood,807.664
2022-04-09,Coal,3732.132
2022-04-09,Gas,20180.938
2022-04-09,Geothermal,20040.505
2022-04-09,Hydro,52929.955
2022-04-09,Liquid fuel,0.0
2022-04-09,Wind,2773.325
2022-04-09,Wood,765.576
2022-04-10,Coal,4111.439
2022-04-10,Gas,19592.505
2022-04-10,Geothermal,21663.995
2022-04-10,Hydro,47033.867
2022-04-10,Liquid fuel,0.0
2022-04-10,Wind,4637.504
2022-04-10,Wood,687.261
2022-04-11,Coal,6735.136
2022-04-11,Gas,21116.355
2022-04-11,Geothermal,21344.796
2022-04-11,Hydro,47837.114
2022-04-11,Liquid fuel,0.0
2022-04-11,Wind,11402.183
2022-04-11,Wood,716.706
2022-04-12,Coal,7130.599
2022-04-12,Gas,20881.578
2022-04-12,Geothermal,20943.755
2022-04-12,Hydro,53980.292
2022-04-12,Liquid fuel,0.0
2022-04-12,Wind,7505.575
2022-04-12,Wood,741.699
2022-04-13,Coal,6393.626
2022-04-13,Gas,21863.979
2022-04-13,Geothermal,21134.735
2022-04-13,Hydro,49743.394
2022-04-13,Liquid fuel,0.0
2022-04-13,Wind,12582.235
2022-04-13,Wood,842.1
2022-04-14,Coal,7310.09
2022-04-14,Gas,22255.255
2022-04-14,Geothermal,21689.074
2022-04-14,Hydro,54740.482
