date,active_storage_mm3,contingent_storage_mm3,total_usable_storage_mm3
1981-11-25,4868.71,0.0,0.0
1981-11-26,4828.731,0.0,0.0
1981-11-27,4790.254,0.0,0.0
1981-11-28,4758.917,0.0,0.0
1981-11-29,4718.007,0.0,0.0
1981-11-30,4702.338,0.0,0.0
1981-12-01,4693.913,0.0,0.0
1981-12-02,4745.537,0.0,0.0
1981-12-03,4803.574,0.0,0.0
1981-12-04,4810.309,0.0,0.0
1981-12-05,4849.289,0.0,0.0
1981-12-06,4971.686,0.0,0.0
1981-12-07,5072.182,0.0,0.0
1981-12-08,5329.126,0.0,0.0
1981-12-09,5535.433,0.0,0.0
1981-12-10,5652.918,0.0,0.0
1981-12-11,5700.687,0.0,0.0
1981-12-12,5731.354,0.0,0.0
1981-12-13,5827.273,0.0,0.0
1981-12-14,6008.388,0.0,0.0
1981-12-15,6043.761,0.0,0.0
1981-12-16,6055.447,0.0,0.0
1981-12-17,6068.887,0.0,0.0
1981-12-18,6078.942,0.0,0.0
1981-12-19,6085.785,0.0,0.0
1981-12-20,6096.207,0.0,0.0
1981-12-21,6175.962,0.0,0.0
1981-12-22,6199.899,0.0,0.0
1981-12-23,6206.65,0.0,0.0
1981-12-24,6215.497,0.0,0.0
1981-12-25,6213.831,0.0,0.0
1981-12-26,6210.849,0.0,0.0
1981-12-27,6199.12,0.0,0.0
1981-12-28,6187.919,0.0,0.0
1981-12-29,6169.843,0.0,0.0
1981-12-30,6168.949,0.0,0.0
1981-12-31,6205.868,0.0,0.0
1982-01-01,6223.121,0.0,0.0
1982-01-02,6251.663,0.0,0.0
1982-01-03,6267.974,0.0,0.0
1982-01-04,6343.017,0.0,0.0
1982-01-05,6448.58,0.0,0.0
1982-01-06,6542.915,0.0,0.0
1982-01-07,6578.161,0.0,0.0
1982-01-08,6575.515,0.0,0.0
1982-01-09,6576.327,0.0,0.0
1982-01-10,6570.315,0.0,0.0
1982-01-11,6527.204,0.0,0.0
1982-01-12,6501.378,0.0,0.0
1982-01-13,6479.959,0.0,0.0
1982-01-14,6549.801,0.0,0.0
1982-01-15,6578.02,0.0,0.0
1982-01-16,6562.349,0.0,0.0
1982-01-17,6533.057,0.0,0.0
1982-01-18,6527.305,0.0,0.0
1982-01-19,6475.907,0.0,0.0
1982-01-20,6424.852,0.0,0.0
1982-01-21,6413.883,0.0,0.0
1982-01-22,6546.491,0.0,0.0
1982-01-23,6896.251,0.0,0.0
1982-01-24,6981.734,0.0,0.0
1982-01-25,6978.115,0.0,0.0
1982-01-26,7083.184,0.0,0.0
1982-01-27,7484.35,0.0,0.0
1982-01-28,7689.993,0.0,0.0
1982-01-29,7700.224,0.0,0.0
1982-01-30,7671.519,0.0,0.0
1982-01-31,7641.649,0.0,0.0
1982-02-01,7821.721,0.0,0.0
1982-02-02,8082.962,0.0,0.0
1982-02-03,8082.258,0.0,0.0
1982-02-04,8038.603,0.0,0.0
1982-02-05,7994.012,0.0,0.0
1982-02-06,7948.863,0.0,0.0
1982-02-07,7898.087,0.0,0.0
1982-02-08,7853.869,0.0,0.0
1982-02-09,7846.522,0.0,0.0
1982-02-10,7837.684,0.0,0.0
1982-02-11,7803.878,0.0,0.0
1982-02-12,7733.005,0.0,0.0
1982-02-13,7677.456,0.0,0.0
1982-02-14,7607.747,0.0,0.0
1982-02-15,7535.043,0.0,0.0
1982-02-16,7434.956,0.0,0.0
1982-02-17,7358.408,0.0,0.0
1982-02-18,7304.118,0.0,0.0
1982-02-19,7372.457,0.0,0.0
1982-02-20,7401.422,0.0,0.0
1982-02-21,7376.84,0.0,0.0
1982-02-22,7312.685,0.0,0.0
1982-02-23,7245.017,0.0,0.0
1982-02-24,7228.802,0.0,0.0
1982-02-25,7257.889,0.0,0.0
1982-02-26,7252.925,0.0,0.0
1982-02-27,7290.18,0.0,0.0
1982-02-28,7368.951,0.0,0.0
1982-03-01,7483.161,0.0,0.0
1982-03-02,7654.537,0.0,0.0
1982-03-03,7737.504,0.0,0.0
1982-03-04,7705.084,0.0,0.0
1982-03-05,7650.142,0.0,0.0
1982-03-06,7579.093,0.0,0.0
1982-03-07,7517.966,0.0,0.0
1982-03-08,7465.891,0.0,0.0
1982-03-09,7438.886,0.0,0.0
1982-03-10,7558.814,0.0,0.0
1982-03-11,8016.765,0.0,0.0
1982-03-12,8548.899,0.0,0.0
1982-03-13,8720.188,0.0,0.0
1982-03-14,8626.535,0.0,0.0
1982-03-15,8492.671,0.0,0.0
1982-03-16,8352.993,0.0,0.0
1982-03-17,8210.756,0.0,0.0
1982-03-18,8078.283,0.0,0.0
1982-03-19,7933.911,0.0,0.0
1982-03-20,7802.061,0.0,0.0
1982-03-21,7690.558,0.0,0.0
1982-03-22,7586.993,0.0,0.0
1982-03-23,7472.678,0.0,0.0
1982-03-24,7378.541,0.0,0.0
1982-03-25,7300.45,0.0,0.0
1982-03-26,7232.733,0.0,0.0
1982-03-27,7175.16,0.0,0.0
1982-03-28,7119.739,0.0,0.0
1982-03-29,7057.849,0.0,0.0
1982-03-30,7002.171,0.0,0.0
1982-03-31,7175.353,0.0,0.0
1982-04-01,7145.947,0.0,0.0
1982-04-02,7114.9,0.0,0.0
1982-04-03,7086.015,0.0,0.0
1982-04-04,7047.885,0.0,0.0
1982-04-05,6997.683,0.0,0.0
1982-04-06,7014.844,0.0,0.0
1982-04-07,7052.29,0.0,0.0
1982-04-08,7078.971,0.0,0.0
1982-04-09,7087.426,0.0,0.0
1982-04-10,7067.413,0.0,0.0
1982-04-11,7040.543,0.0,0.0
1982-04-12,6997.892,0.0,0.0
1982-04-13,6929.069,0.0,0.0
1982-04-14,6864.044,0.0,0.0
1982-04-15,6789.986,0.0,0.0
1982-04-16,6713.327,0.0,0.0
1982-04-17,6647.191,0.0,0.0
1982-04-18,6581.887,0.0,0.0
1982-04-19,6519.519,0.0,0.0
1982-04-20,6460.788,0.0,0.0
1982-04-21,6391.49,0.0,0.0
1982-04-22,6323.682,0.0,0.0
1982-04-23,6256.27,0.0,0.0
1982-04-24,6189.678,0.0,0.0
1982-04-25,6131.698,0.0,0.0
1982-04-26,6070.526,0.0,0.0
1982-04-27,6002.365,0.0,0.0
1982-04-28,5929.988,0.0,0.0
1982-04-29,5863.333,0.0,0.0
1982-04-30,5825.462,0.0,0.0
1982-05-01,5767.489,0.0,0.0
1982-05-02,5705.439,0.0,0.0
1982-05-03,5647.816,0.0,0.0
1982-05-04,5573.915,0.0,0.0
1982-05-05,5493.601,0.0,0.0
1982-05-06,5413.771,0.0,0.0
1982-05-07,5377.419,0.0,0.0
1982-05-08,5598.856,0.0,0.0
1982-05-09,5728.411,0.0,0.0
1982-05-10,5850.709,0.0,0.0
1982-05-11,5936.958,0.0,0.0
1982-05-12,5931.987,0.0,0.0
1982-05-13,5930.363,0.0,0.0
1982-05-14,5903.921,0.0,0.0
1982-05-15,5884.318,0.0,0.0
1982-05-16,5841.11,0.0,0.0
1982-05-17,5808.303,0.0,0.0
1982-05-18,5767.277,0.0,0.0
1982-05-19,5842.179,0.0,0.0
1982-05-20,6329.451,0.0,0.0
1982-05-21,6703.854,0.0,0.0
1982-05-22,7062.676,0.0,0.0
1982-05-23,7256.16,0.0,0.0
1982-05-24,7286.33,0.0,0.0
1982-05-25,7289.457,0.0,0.0
1982-05-26,7256.958,0.0,0.0
1982-05-27,7232.621,0.0,0.0
1982-05-28,7198.91,0.0,0.0
1982-05-29,7155.56,0.0,0.0
1982-05-30,7112.403,0.0,0.0
1982-05-31,7058.666,0.0,0.0
1982-06-01,7015.275,0.0,0.0
1982-06-02,7016.194,0.0,0.0
1982-06-03,7031.009,0.0,0.0
1982-06-04,7148.267,0.0,0.0
1982-06-05,7177.654,0.0,0.0
1982-06-06,7148.713,0.0,0.0
1982-06-07,7105.236,0.0,0.0
1982-06-08,7042.971,0.0,0.0
1982-06-09,6970.625,0.0,0.0
1982-06-10,6903.053,0.0,0.0
1982-06-11,6835.763,0.0,0.0
1982-06-12,6768.189,0.0,0.0
1982-06-13,6696.542,0.0,0.0
1982-06-14,6620.039,0.0,0.0
1982-06-15,6532.567,0.0,0.0
1982-06-16,6444.271,0.0,0.0
1982-06-17,6358.264,0.0,0.0
1982-06-18,6268.527,0.0,0.0
1982-06-19,6193.086,0.0,0.0
1982-06-20,6110.865,0.0,0.0
1982-06-21,6024.189,0.0,0.0
1982-06-22,5967.551,0.0,0.0
1982-06-23,5917.158,0.0,0.0
1982-06-24,5853.85,0.0,0.0
1982-06-25,5787.716,0.0,0.0
1982-06-26,5732.115,0.0,0.0
1982-06-27,5669.667,0.0,0.0
1982-06-28,5594.453,0.0,0.0
1982-06-29,5512.305,0.0,0.0
1982-06-30,5429.534,0.0,0.0
1982-07-01,5348.186,0.0,0.0
1982-07-02,5263.662,0.0,0.0
1982-07-03,5196.273,0.0,0.0
1982-07-04,5134.448,0.0,0.0
1982-07-05,5055.981,0.0,0.0
1982-07-06,4975.335,0.0,0.0
1982-07-07,4893.905,0.0,0.0
1982-07-08,4816.135,0.0,0.0
1982-07-09,4737.766,0.0,0.0
1982-07-10,4659.201,0.0,0.0
1982-07-11,4596.194,0.0,0.0
1982-07-12,4541.791,0.0,0.0
1982-07-13,4500.634,0.0,0.0
1982-07-14,4450.284,0.0,0.0
1982-07-15,4394.242,0.0,0.0
1982-07-16,4343.064,0.0,0.0
1982-07-17,4316.987,0.0,0.0
1982-07-18,4329.929,0.0,0.0
1982-07-19,4309.615,0.0,0.0
1982-07-20,4259.577,0.0,0.0
1982-07-21,4216.847,0.0,0.0
1982-07-22,4152.831,0.0,0.0
1982-07-23,4088.576,0.0,0.0
1982-07-24,4025.757,0.0,0.0
1982-07-25,3972.947,0.0,0.0
1982-07-26,3913.076,0.0,0.0
1982-07-27,3848.615,0.0,0.0
1982-07-28,3785.063,0.0,0.0
1982-07-29,3730.078,0.0,0.0
1982-07-30,3683.944,0.0,0.0
1982-07-31,3690.473,0.0,0.0
1982-08-01,3781.201,0.0,0.0
1982-08-02,3860.082,0.0,0.0
1982-08-03,3869.198,0.0,0.0
1982-08-04,3873.507,0.0,0.0
1982-08-05,3902.219,0.0,0.0
1982-08-06,3913.386,0.0,0.0
1982-08-07,3902.536,0.0,0.0
1982-08-08,3876.577,0.0,0.0
1982-08-09,3838.044,0.0,0.0
1982-08-10,3827.21,0.0,0.0
1982-08-11,3842.543,0.0,0.0
1982-08-12,3815.387,0.0,0.0
1982-08-13,3771.336,0.0,0.0
1982-08-14,3762.271,0.0,0.0
1982-08-15,3751.866,0.0,0.0
1982-08-16,3716.797,0.0,0.0
1982-08-17,3669.509,0.0,0.0
1982-08-18,3625.443,0.0,0.0
1982-08-19,3571.056,0.0,0.0
1982-08-20,3514.105,0.0,0.0
1982-08-21,3481.801,0.0,0.0
1982-08-22,3473.359,0.0,0.0
1982-08-23,3464.547,0.0,0.0
1982-08-24,3438.476,0.0,0.0
1982-08-25,3488.643,0.0,0.0
1982-08-26,3554.777,0.0,0.0
1982-08-27,3539.486,0.0,0.0
1982-08-28,3527.102,0.0,0.0
1982-08-29,3524.408,0.0,0.0
1982-08-30,3500.894,0.0,0.0
1982-08-31,3612.579,0.0,0.0
1982-09-01,3711.986,0.0,0.0
1982-09-02,3702.381,0.0,0.0
1982-09-03,3661.75,0.0,0.0
1982-09-04,3620.449,0.0,0.0
1982-09-05,3616.154,0.0,0.0
1982-09-06,3608.357,0.0,0.0
1982-09-07,3576.702,0.0,0.0
1982-09-08,3544.15,0.0,0.0
1982-09-09,3516.099,0.0,0.0
1982-09-10,3501.214,0.0,0.0
1982-09-11,3493.231,0.0,0.0
1982-09-12,3525.128,0.0,0.0
1982-09-13,3543.152,0.0,0.0
1982-09-14,3508.398,0.0,0.0
1982-09-15,3480.746,0.0,0.0
1982-09-16,3457.491,0.0,0.0
1982-09-17,3423.319,0.0,0.0
1982-09-18,3396.897,0.0,0.0
1982-09-19,3455.59,0.0,0.0
1982-09-20,3489.306,0.0,0.0
1982-09-21,3480.573,0.0,0.0
1982-09-22,3458.241,0.0,0.0
1982-09-23,3430.262,0.0,0.0
1982-09-24,3401.08,0.0,0.0
1982-09-25,3386.665,0.0,0.0
1982-09-26,3410.063,0.0,0.0
1982-09-27,3400.01,0.0,0.0
1982-09-28,3381.796,0.0,0.0
1982-09-29,3347.862,0.0,0.0
1982-09-30,3116.478,0.0,0.0
1982-10-01,3088.229,0.0,0.0
1982-10-02,3054.251,0.0,0.0
1982-10-03,3021.544,0.0,0.0
1982-10-04,2983.14,0.0,0.0
1982-10-05,2934.797,0.0,0.0
1982-10-06,2877.697,0.0,0.0
1982-10-07,2817.008,0.0,0.0
1982-10-08,2761.423,0.0,0.0
1982-10-09,2724.459,0.0,0.0
1982-10-10,2689.918,0.0,0.0
1982-10-11,2678.813,0.0,0.0
1982-10-12,2640.298,0.0,0.0
1982-10-13,2629.782,0.0,0.0
1982-10-14,2620.755,0.0,0.0
1982-10-15,2678.685,0.0,0.0
1982-10-16,2703.565,0.0,0.0
1982-10-17,2680.563,0.0,0.0
1982-10-18,2631.142,0.0,0.0
1982-10-19,2591.161,0.0,0.0
1982-10-20,2533.654,0.0,0.0
1982-10-21,2475.647,0.0,0.0
1982-10-22,2435.188,0.0,0.0
1982-10-23,2433.616,0.0,0.0
1982-10-24,2442.032,190.608,0.0
1982-10-25,2463.932,188.38,0.0
1982-10-26,2494.82,185.555,0.0
1982-10-27,2500.34,181.278,0.0
1982-10-28,2512.289,176.496,0.0
1982-10-29,2517.847,171.55,0.0
1982-10-30,2537.041,167.207,0.0
1982-10-31,2611.138,164.06,0.0
1982-11-01,2762.641,169.165,0.0
1982-11-02,2802.424,174.789,0.0
1982-11-03,2815.665,175.813,0.0
1982-11-04,2827.812,174.875,0.0
1982-11-05,2863.057,173.936,0.0
1982-11-06,3006.508,172.658,0.0
1982-11-07,3138.098,173.595,0.0
1982-11-08,3267.751,178.544,0.0
1982-11-09,3378.207,187.01,0.0
1982-11-10,3462.721,0.0,0.0
1982-11-11,3793.804,0.0,0.0
1982-11-12,4000.058,0.0,0.0
1982-11-13,4040.738,0.0,0.0
1982-11-14,4057.968,0.0,0.0
1982-11-15,4050.316,0.0,0.0
1982-11-16,4055.176,0.0,0.0
1982-11-17,4141.516,0.0,0.0
1982-11-18,4345.099,0.0,0.0
1982-11-19,4711.231,0.0,0.0
1982-11-20,5039.397,0.0,0.0
1982-11-21,5216.468,0.0,0.0
1982-11-22,5261.777,0.0,0.0
1982-11-23,5263.772,0.0,0.0
1982-11-24,5235.979,0.0,0.0
1982-11-25,5245.769,0.0,0.0
1982-11-26,5579.057,0.0,0.0
1982-11-27,5742.479,0.0,0.0
1982-11-28,5917.317,0.0,0.0
1982-11-29,5923.485,0.0,0.0
1982-11-30,5867.332,0.0,0.0
1982-12-01,5799.958,0.0,0.0
1982-12-02,5724.301,0.0,0.0
1982-12-03,5647.257,0.0,0.0
1982-12-04,5568.006,0.0,0.0
1982-12-05,5488.282,0.0,0.0
1982-12-06,5418.061,0.0,0.0
1982-12-07,5361.151,0.0,0.0
1982-12-08,5293.441,0.0,0.0
1982-12-09,5228.716,0.0,0.0
1982-12-10,5184.786,0.0,0.0
1982-12-11,5242.269,0.0,0.0
1982-12-12,5380.412,0.0,0.0
1982-12-13,5398.081,0.0,0.0
1982-12-14,5383.94,0.0,0.0
1982-12-15,5373.952,0.0,0.0
1982-12-16,5359.381,0.0,0.0
1982-12-17,5407.771,0.0,0.0
1982-12-18,5519.205,0.0,0.0
1982-12-19,5579.507,0.0,0.0
1982-12-20,5657.131,0.0,0.0
1982-12-21,5679.965,0.0,0.0
1982-12-22,5694.479,0.0,0.0
1982-12-23,5698.291,0.0,0.0
1982-12-24,5716.869,0.0,0.0
1982-12-25,6024.833,0.0,0.0
1982-12-26,6215.06,0.0,0.0
1982-12-27,6248.944,0.0,0.0
1982-12-28,6230.002,0.0,0.0
1982-12-29,6212.256,0.0,0.0
1982-12-30,6153.995,0.0,0.0
1982-12-31,6093.954,0.0,0.0
1983-01-01,6046.68,0.0,0.0
1983-01-02,6008.645,0.0,0.0
1983-01-03,5980.427,0.0,0.0
1983-01-04,5972.671,0.0,0.0
1983-01-05,6013.868,0.0,0.0
1983-01-06,6030.525,0.0,0.0
1983-01-07,6103.422,0.0,0.0
1983-01-08,6132.816,0.0,0.0
1983-01-09,6140.611,0.0,0.0
1983-01-10,6291.95,0.0,0.0
1983-01-11,6830.499,0.0,0.0
1983-01-12,7458.224,0.0,0.0
1983-01-13,8035.685,0.0,0.0
1983-01-14,8361.329,0.0,0.0
1983-01-15,8413.59,0.0,0.0
1983-01-16,8470.721,0.0,0.0
1983-01-17,8444.506,0.0,0.0
1983-01-18,8390.303,0.0,0.0
1983-01-19,8385.057,0.0,0.0
1983-01-20,8336.044,0.0,0.0
1983-01-21,8266.988,0.0,0.0
1983-01-22,8311.337,0.0,0.0
1983-01-23,8265.227,0.0,0.0
1983-01-24,8187.125,0.0,0.0
1983-01-25,8121.504,0.0,0.0
1983-01-26,8045.756,0.0,0.0
1983-01-27,7966.056,0.0,0.0
1983-01-28,7891.521,0.0,0.0
1983-01-29,7805.026,0.0,0.0
1983-01-30,7719.662,0.0,0.0
1983-01-31,7620.979,0.0,0.0
1983-02-01,7540.292,0.0,0.0
1983-02-02,7456.337,0.0,0.0
1983-02-03,7384.838,0.0,0.0
1983-02-04,7349.105,0.0,0.0
1983-02-05,7326.702,0.0,0.0
1983-02-06,7260.921,0.0,0.0
1983-02-07,7189.114,0.0,0.0
1983-02-08,7114.773,0.0,0.0
1983-02-09,7039.274,0.0,0.0
1983-02-10,6977.453,0.0,0.0
1983-02-11,6917.019,0.0,0.0
1983-02-12,6873.797,0.0,0.0
1983-02-13,6825.688,0.0,0.0
1983-02-14,6795.002,0.0,0.0
1983-02-15,6762.041,0.0,0.0
1983-02-16,6719.633,0.0,0.0
1983-02-17,6680.103,0.0,0.0
1983-02-18,6637.268,0.0,0.0
1983-02-19,6605.731,0.0,0.0
1983-02-20,6581.091,0.0,0.0
1983-02-21,6543.407,0.0,0.0
1983-02-22,6503.053,0.0,0.0
1983-02-23,6459.785,0.0,0.0
1983-02-24,6412.962,0.0,0.0
1983-02-25,6355.862,0.0,0.0
1983-02-26,6305.173,0.0,0.0
1983-02-27,6263.359,0.0,0.0
1983-02-28,6223.566,0.0,0.0
1983-03-01,6211.398,0.0,0.0
1983-03-02,6190.883,0.0,0.0
1983-03-03,6182.054,0.0,0.0
1983-03-04,6154.207,0.0,0.0
1983-03-05,6123.801,0.0,0.0
1983-03-06,6113.557,0.0,0.0
1983-03-07,6083.757,0.0,0.0
1983-03-08,6058.136,0.0,0.0
1983-03-09,6037.715,0.0,0.0
1983-03-10,6451.605,0.0,0.0
1983-03-11,6784.763,0.0,0.0
1983-03-12,6845.341,0.0,0.0
1983-03-13,6851.452,0.0,0.0
1983-03-14,6861.827,0.0,0.0
1983-03-15,6860.448,0.0,0.0
1983-03-16,6843.632,0.0,0.0
1983-03-17,6802.589,0.0,0.0
1983-03-18,6754.677,0.0,0.0
1983-03-19,6704.422,0.0,0.0
1983-03-20,6680.549,0.0,0.0
1983-03-21,6630.954,0.0,0.0
1983-03-22,6569.23,0.0,0.0
1983-03-23,6518.721,0.0,0.0
1983-03-24,6557.634,0.0,0.0
1983-03-25,6831.578,0.0,0.0
1983-03-26,7010.161,0.0,0.0
1983-03-27,7141.558,0.0,0.0
1983-03-28,7210.005,0.0,0.0
1983-03-29,7224.737,0.0,0.0
1983-03-30,7209.356,0.0,0.0
1983-03-31,7385.398,0.0,0.0
1983-04-01,7380.218,0.0,0.0
1983-04-02,7402.263,0.0,0.0
1983-04-03,7427.818,0.0,0.0
1983-04-04,7402.969,0.0,0.0
1983-04-05,7371.935,0.0,0.0
1983-04-06,7346.094,0.0,0.0
1983-04-07,7562.639,0.0,0.0
1983-04-08,7750.517,0.0,0.0
1983-04-09,7750.932,0.0,0.0
1983-04-10,7706.347,0.0,0.0
1983-04-11,7657.646,0.0,0.0
1983-04-12,7604.873,0.0,0.0
1983-04-13,7539.588,0.0,0.0
1983-04-14,7494.567,0.0,0.0
1983-04-15,7532.528,0.0,0.0
1983-04-16,7588.409,0.0,0.0
1983-04-17,7567.6,0.0,0.0
1983-04-18,7521.472,0.0,0.0
1983-04-19,7481.775,0.0,0.0
1983-04-20,7447.493,0.0,0.0
1983-04-21,7420.889,0.0,0.0
1983-04-22,7391.157,0.0,0.0
1983-04-23,7351.483,0.0,0.0
1983-04-24,7319.797,0.0,0.0
1983-04-25,7268.331,0.0,0.0
1983-04-26,7212.075,0.0,0.0
1983-04-27,7245.076,0.0,0.0
1983-04-28,7253.311,0.0,0.0
1983-04-29,7229.868,0.0,0.0
1983-04-30,7200.709,0.0,0.0
1983-05-01,7157.43,0.0,0.0
1983-05-02,7110.281,0.0,0.0
1983-05-03,7040.04,0.0,0.0
1983-05-04,6980.114,0.0,0.0
1983-05-05,7035.843,0.0,0.0
1983-05-06,7303.158,0.0,0.0
1983-05-07,7472.98,0.0,0.0
1983-05-08,7512.608,0.0,0.0
1983-05-09,7607.889,0.0,0.0
1983-05-10,7917.596,0.0,0.0
1983-05-11,7997.77,0.0,0.0
1983-05-12,7980.989,0.0,0.0
1983-05-13,7922.932,0.0,0.0
1983-05-14,7855.941,0.0,0.0
1983-05-15,7793.244,0.0,0.0
1983-05-16,7749.821,0.0,0.0
1983-05-17,7884.495,0.0,0.0
1983-05-18,7952.383,0.0,0.0
1983-05-19,7912.714,0.0,0.0
1983-05-20,7855.728,0.0,0.0
1983-05-21,7788.75,0.0,0.0
1983-05-22,7724.391,0.0,0.0
1983-05-23,7654.437,0.0,0.0
1983-05-24,7579.389,0.0,0.0
1983-05-25,7508.452,0.0,0.0
1983-05-26,7448.247,0.0,0.0
1983-05-27,7377.21,0.0,0.0
1983-05-28,7312.117,0.0,0.0
1983-05-29,7239.797,0.0,0.0
1983-05-30,7213.303,0.0,0.0
1983-05-31,7269.572,0.0,0.0
1983-06-01,7273.46,0.0,0.0
1983-06-02,7234.98,0.0,0.0
1983-06-03,7187.95,0.0,0.0
1983-06-04,7136.011,0.0,0.0
1983-06-05,7073.222,0.0,0.0
1983-06-06,7007.91,0.0,0.0
1983-06-07,6942.611,0.0,0.0
1983-06-08,6867.249,0.0,0.0
1983-06-09,6789.796,0.0,0.0
1983-06-10,6724.535,0.0,0.0
1983-06-11,6681.414,0.0,0.0
1983-06-12,6636.755,0.0,0.0
1983-06-13,6587.125,0.0,0.0
1983-06-14,6614.769,0.0,0.0
1983-06-15,6677.938,0.0,0.0
1983-06-16,6674.202,0.0,0.0
1983-06-17,6645.95,0.0,0.0
1983-06-18,6600.372,0.0,0.0
1983-06-19,6555.627,0.0,0.0
1983-06-20,6503.429,0.0,0.0
1983-06-21,6436.316,0.0,0.0
1983-06-22,6360.372,0.0,0.0
1983-06-23,6291.703,0.0,0.0
1983-06-24,6224.733,0.0,0.0
1983-06-25,6178.085,0.0,0.0
1983-06-26,6187.169,0.0,0.0
1983-06-27,6446.653,0.0,0.0
1983-06-28,6598.896,0.0,0.0
1983-06-29,6643.123,0.0,0.0
1983-06-30,6658.708,0.0,0.0
1983-07-01,6636.965,0.0,0.0
1983-07-02,6595.282,0.0,0.0
1983-07-03,6544.023,0.0,0.0
1983-07-04,6482.856,0.0,0.0
1983-07-05,6425.246,0.0,0.0
1983-07-06,6370.354,0.0,0.0
1983-07-07,6320.214,0.0,0.0
1983-07-08,6285.421,0.0,0.0
1983-07-09,6368.889,0.0,0.0
1983-07-10,6489.632,0.0,0.0
1983-07-11,6546.308,0.0,0.0
1983-07-12,6533.935,0.0,0.0
1983-07-13,6505.721,0.0,0.0
1983-07-14,6462.101,0.0,0.0
1983-07-15,6411.871,0.0,0.0
1983-07-16,6385.236,0.0,0.0
1983-07-17,6363.453,0.0,0.0
1983-07-18,6326.4,0.0,0.0
1983-07-19,6287.574,0.0,0.0
1983-07-20,6244.098,0.0,0.0
1983-07-21,6195.295,0.0,0.0
1983-07-22,6152.133,0.0,0.0
1983-07-23,6116.608,0.0,0.0
1983-07-24,6083.779,0.0,0.0
1983-07-25,6034.78,0.0,0.0
1983-07-26,5970.858,0.0,0.0
1983-07-27,5910.973,0.0,0.0
1983-07-28,5862.331,0.0,0.0
1983-07-29,5828.943,0.0,0.0
1983-07-30,5803.714,0.0,0.0
1983-07-31,5929.369,0.0,0.0
1983-08-01,6251.631,0.0,0.0
1983-08-02,6348.837,0.0,0.0
1983-08-03,6417.047,0.0,0.0
1983-08-04,6448.103,0.0,0.0
1983-08-05,6447.459,0.0,0.0
1983-08-06,6423.414,0.0,0.0
1983-08-07,6405.16,0.0,0.0
1983-08-08,6397.33,0.0,0.0
1983-08-09,6429.748,0.0,0.0
1983-08-10,6615.539,0.0,0.0
1983-08-11,6663.655,0.0,0.0
1983-08-12,6655.074,0.0,0.0
1983-08-13,6621.021,0.0,0.0
1983-08-14,6576.422,0.0,0.0
1983-08-15,6526.938,0.0,0.0
1983-08-16,6468.946,0.0,0.0
1983-08-17,6412.999,0.0,0.0
1983-08-18,6355.582,0.0,0.0
1983-08-19,6339.917,0.0,0.0
1983-08-20,6335.8,0.0,0.0
1983-08-21,6356.741,0.0,0.0
1983-08-22,6371.109,0.0,0.0
1983-08-23,6335.297,0.0,0.0
1983-08-24,6287.169,0.0,0.0
1983-08-25,6230.282,0.0,0.0
1983-08-26,6175.991,0.0,0.0
1983-08-27,6117.114,0.0,0.0
1983-08-28,6063.932,0.0,0.0
1983-08-29,6008.064,0.0,0.0
1983-08-30,5936.742,0.0,0.0
1983-08-31,5873.123,0.0,0.0
1983-09-01,5831.24,0.0,0.0
1983-09-02,5804.392,0.0,0.0
1983-09-03,5763.346,0.0,0.0
1983-09-04,5728.965,0.0,0.0
1983-09-05,5693.286,0.0,0.0
1983-09-06,5649.43,0.0,0.0
1983-09-07,5614.612,0.0,0.0
1983-09-08,5658.672,0.0,0.0
1983-09-09,5684.242,0.0,0.0
1983-09-10,5683.103,0.0,0.0
1983-09-11,5687.426,0.0,0.0
1983-09-12,5682.718,0.0,0.0
1983-09-13,5747.581,0.0,0.0
1983-09-14,5770.42,0.0,0.0
1983-09-15,5754.775,0.0,0.0
1983-09-16,5728.514,0.0,0.0
1983-09-17,5701.101,0.0,0.0
1983-09-18,5682.04,0.0,0.0
1983-09-19,5666.196,0.0,0.0
1983-09-20,5655.296,0.0,0.0
1983-09-21,5904.53,0.0,0.0
1983-09-22,6158.607,0.0,0.0
1983-09-23,6319.048,0.0,0.0
1983-09-24,6768.76,0.0,0.0
1983-09-25,6886.796,0.0,0.0
1983-09-26,6936.921,0.0,0.0
1983-09-27,6944.879,0.0,0.0
1983-09-28,6928.833,0.0,0.0
1983-09-29,6905.487,0.0,0.0
1983-09-30,6700.141,0.0,0.0
1983-10-01,6721.505,0.0,0.0
1983-10-02,6739.533,0.0,0.0
1983-10-03,6816.532,0.0,0.0
1983-10-04,6885.873,0.0,0.0
1983-10-05,6908.423,0.0,0.0
1983-10-06,6918.615,0.0,0.0
1983-10-07,6994.072,0.0,0.0
1983-10-08,7169.858,0.0,0.0
1983-10-09,7388.489,0.0,0.0
1983-10-10,7483.69,0.0,0.0
1983-10-11,7487.85,0.0,0.0
1983-10-12,7460.777,0.0,0.0
1983-10-13,7425.896,0.0,0.0
1983-10-14,7381.191,0.0,0.0
1983-10-15,7333.397,0.0,0.0
1983-10-16,7284.409,0.0,0.0
1983-10-17,7237.409,0.0,0.0
1983-10-18,7187.318,0.0,0.0
1983-10-19,7139.713,0.0,0.0
1983-10-20,7118.276,0.0,0.0
1983-10-21,7332.184,0.0,0.0
1983-10-22,7575.053,0.0,0.0
1983-10-23,7673.623,0.0,0.0
