Date,Time,Spill (Mm³),QualityCode
2009-09-07,23:59:59,17.048,200
2009-11-05,23:59:59,15.131,200
2010-03-28,23:59:59,7.744,200
2010-07-13,23:59:59,12.831,200
2011-01-20,23:59:59,11.829,200
2011-03-22,23:59:59,17.340,200
2011-04-19,23:59:59,17.120,200
2013-04-17,23:59:59,5.385,200
2013-07-02,23:59:59,8.980,200
2014-04-14,23:59:59,6.314,200
2014-05-30,23:59:59,13.415,200
2014-09-21,23:59:59,7.270,200
2014-11-10,23:59:59,8.663,200
2015-01-03,23:59:59,7.890,200
2015-03-06,23:59:59,13.355,200
2015-10-17,23:59:59,14.416,200
2016-06-10,23:59:59,8.118,200
2016-10-22,23:59:59,7.886,200
2017-02-02,23:59:59,19.562,200
2017-09-19,23:59:59,25.433,200
2017-10-16,23:59:59,25.230,200
2019-11-07,23:59:59,15.362,200
2019-11-11,23:59:59,14.226,200
2020-07-14,23:59:59,10.518,200
2021-09-22,23:59:59,9.739,200
2021-09-26,23:59:59,4.288,200
2022-02-10,23:59:59,13.855,200
2022-03-21,23:59:59,8.720,200
2022-04-27,23:59:59,13.747,200
2022-11-04,23:59:59,15.924,200
2023-10-26,23:59:59,7.555,200
1981-01-12,23:59:59,14.287,200
1982-03-30,23:59:59,13.833,200
1982-04-16,23:59:59,13.973,200
1982-06-07,23:59:59,11.192,200
1982-11-13,23:59:59,8.142,200
1982-11-15,23:59:59,13.550,200
1983-03-29,23:59:59,8.326,200
1983-12-15,23:59:59,17.807,200
1984-06-27,23:59:59,20.089,200
1985-01-27,23:59:59,4.135,200
1986-02-06,23:59:59,18.176,200
1986-03-27,23:59:59,12.179,200
1986-06-03,23:59:59,11.793,200
1987-09-06,23:59:59,6.190,200
1987-09-14,23:59:59,10.580,200
1987-11-14,23:59:59,10.538,200
1988-01-09,23:59:59,14.674,200
1988-02-21,23:59:59,10.052,200
1989-03-05,23:59:59,12.482,200
1989-04-27,23:59:59,14.706,200
1989-06-28,23:59:59,20.263,200
1990-03-23,23:59:59,11.643,200
1990-10-21,23:59:59,10.103,200
1991-01-01,23:59:59,7.808,200
1991-08-14,23:59:59,17.944,200
1992-07-11,23:59:59,8.697,200
1993-05-22,23:59:59,7.658,200
1993-06-21,23:59:59,20.649,200
1993-07-07,23:59:59,20.878,200
1993-07-18,23:59:59,18.364,200
1994-08-01,23:59:59,19.951,200
1994-08-05,23:59:59,11.313,200
1994-10-21,23:59:59,24.332,200
1995-04-05,23:59:59,11.339,200
1995-06-09,23:59:59,18.993,200
1995-12-20,23:59:59,21.656,200
1996-01-20,23:59:59,19.983,200
1996-10-29,23:59:59,22.373,200
1996-10-31,23:59:59,21.379,200
1996-12-26,23:59:59,15.277,200
1997-03-22,23:59:59,8.678,200
1998-02-04,23:59:59,18.118,200
1998-02-22,23:59:59,11.127,200
1998-04-05,23:59:59,7.419,200
1998-07-17,23:59:59,19.037,200
1998-12-25,23:59:59,7.818,200
1998-12-27,23:59:59,11.121,200
2001-04-26,23:59:59,11.664,200
2002-04-20,23:59:59,4.527,200
2003-03-01,23:59:59,9.475,200
2004-02-23,23:59:59,25.958,200
2004-12-06,23:59:59,14.280,200
2008-10-05,23:59:59,18.864,200
2009-01-07,23:59:59,9.271,200
2009-05-19,23:59:59,15.709,200
2010-06-28,23:59:59,12.343,200
2010-12-06,23:59:59,11.012,200
2011-02-27,23:59:59,7.708,200
2012-03-27,23:59:59,16.872,200
2012-11-06,23:59:59,23.626,200
2012-11-18,23:59:59,18.404,200
2017-05-09,23:59:59,18.911,200
2017-06-07,23:59:59,23.128,200
2018-08-21,23:59:59,23.450,200
2019-12-25,23:59:59,5.115,200
2021-03-27,23:59:59,5.971,200
2021-11-28,23:59:59,12.290,200
2021-12-07,23:59:59,18.232,200
2022-02-06,23:59:59,5.833,200
2023-02-09,23:59:59,26.035,200
2023-02-20,23:59:59,14.300,200
2024-02-13,23:59:59,19.229,200
2024-10-10,23:59:59,11.230,200
2024-12-14,23:59:59,6.815,200
1980-01-30,23:59:59,21.981,200
1980-02-02,23:59:59,15.964,200
1981-03-05,23:59:59,15.406,200
1981-09-10,23:59:59,20.111,200
1981-09-23,23:59:59,19.811,200
1981-12-31,23:59:59,11.273,200
1982-01-01,23:59:59,5.864,200
1982-01-29,23:59:59,18.216,200
1982-03-21,23:59:59,7.859,200
1982-10-02,23:59:59,9.687,200
1983-05-01,23:59:59,7.582,200
1983-10-06,23:59:59,3.589,200
1984-01-12,23:59:59,15.042,200
1984-04-13,23:59:59,10.512,200
1984-07-24,23:59:59,7.133,200
1985-04-02,23:59:59,20.846,200
1985-09-29,23:59:59,3.936,200
1987-06-04,23:59:59,14.391,200
1989-05-02,23:59:59,12.044,200
1989-07-21,23:59:59,18.104,200
1989-09-03,23:59:59,11.552,200
1990-01-02,23:59:59,8.630,200
1990-08-13,23:59:59,15.872,200
1990-08-20,23:59:59,21.018,200
1990-09-17,23:59:59,22.432,200
1990-10-25,23:59:59,17.789,200
1991-04-15,23:59:59,9.443,200
1991-08-28,23:59:59,21.934,200
1992-04-18,23:59:59,3.809,200
1993-02-09,23:59:59,6.949,200
1993-04-24,23:59:59,8.504,200
1993-09-19,23:59:59,7.473,200
1994-07-31,23:59:59,13.291,200
1995-07-01,23:59:59,12.339,200
1995-07-19,23:59:59,18.160,200
1996-09-01,23:59:59,24.017,200
1997-05-31,23:59:59,5.424,200
1998-08-08,23:59:59,20.837,200
1998-10-28,23:59:59,24.028,200
1999-08-13,23:59:59,13.900,200
1999-09-16,23:59:59,13.228,200
2000-08-31,23:59:59,15.822,200
2000-10-05,23:59:59,14.000,200
2000-12-01,23:59:59,16.142,200
2000-12-20,23:59:59,17.676,200
2001-09-21,23:59:59,12.107,200
2002-06-15,23:59:59,8.566,200
2002-07-25,23:59:59,24.488,200
2002-08-02,23:59:59,19.483,200
2003-08-30,23:59:59,10.040,200
2004-09-21,23:59:59,20.719,200
2005-05-05,23:59:59,8.224,200
2005-07-05,23:59:59,17.566,200
2006-01-02,23:59:59,7.562,200
2006-04-26,23:59:59,7.970,200
2006-07-13,23:59:59,14.003,200
2006-12-07,23:59:59,19.698,200
2008-02-22,23:59:59,13.154,200
2009-08-04,23:59:59,8.477,200
2010-07-22,23:59:59,12.406,200
2011-10-21,23:59:59,11.204,200
2012-02-22,23:59:59,15.279,200
2013-03-03,23:59:59,6.703,200
2014-01-04,23:59:59,11.221,200
2014-07-10,23:59:59,7.091,200
2014-08-16,23:59:59,15.842,200
2014-09-01,23:59:59,17.715,200
2014-09-17,23:59:59,7.443,200
2014-12-14,23:59:59,9.595,200
2014-12-30,23:59:59,9.147,200
2015-05-29,23:59:59,10.850,200
2015-06-26,23:59:59,14.857,200
2016-08-07,23:59:59,15.992,200
2016-10-09,23:59:59,25.425,200
2017-05-28,23:59:59,25.052,200
2017-08-18,23:59:59,11.298,200
2017-09-03,23:59:59,15.448,200
2018-08-16,23:59:59,16.514,200
2018-11-04,23:59:59,8.105,200
2018-11-14,23:59:59,10.537,200
2019-05-24,23:59:59,8.126,200
2019-12-03,23:59:59,16.715,200
2021-02-01,23:59:59,14.279,200
2021-04-01,23:59:59,8.063,200
2021-07-17,23:59:59,4.478,200
2021-08-10,23:59:59,21.016,200
2022-01-26,23:59:59,16.001,200
2023-05-22,23:59:59,24.703,200
2023-08-01,23:59:59,10.490,200
2023-09-25,23:59:59,4.472,200
2023-12-07,23:59:59,11.340,200
2024-11-13,23:59:59,18.615,200
2024-12-31,23:59:59,5.910,200
1980-11-08,23:59:59,14.969,200
1980-12-20,23:59:59,4.850,200
1982-01-27,23:59:59,19.359,200
1983-02-26,23:59:59,10.670,200
1983-08-13,23:59:59,4.723,200
1983-12-24,23:59:59,11.668,200
1984-03-14,23:59:59,13.385,200
1984-04-05,23:59:59,18.532,200
1984-10-24,23:59:59,11.851,200
1985-05-27,23:59:59,16.129,200
1985-11-02,23:59:59,7.785,200
1986-02-07,23:59:59,17.401,200
1986-10-24,23:59:59,16.317,200
1987-08-24,23:59:59,15.083,200
1987-10-29,23:59:59,4.591,200
1988-05-10,23:59:59,3.070,200
1988-09-05,23:59:59,18.680,200
1989-09-14,23:59:59,18.447,200
1989-11-16,23:59:59,14.759,200
1991-02-08,23:59:59,14.268,200
1991-06-03,23:59:59,13.668,200
1991-12-25,23:59:59,9.383,200
1993-01-15,23:59:59,8.532,200
1993-11-15,23:59:59,5.410,200
1997-02-17,23:59:59,13.973,200
1997-03-06,23:59:59,10.968,200
1997-10-24,23:59:59,16.966,200
1998-06-22,23:59:59,11.064,200
1999-04-27,23:59:59,19.075,200
1999-05-03,23:59:59,10.899,200
1999-07-21,23:59:59,13.263,200
1999-08-05,23:59:59,8.505,200
2000-08-18,23:59:59,13.316,200
2000-10-13,23:59:59,12.838,200
2000-11-03,23:59:59,13.630,200
2001-02-09,23:59:59,13.928,200
2002-04-22,23:59:59,10.787,200
2002-08-30,23:59:59,22.220,200
2005-09-08,23:59:59,10.402,200
2005-09-18,23:59:59,5.496,200
2005-10-15,23:59:59,19.527,200
2005-12-20,23:59:59,4.849,200
2006-08-02,23:59:59,17.177,200
2006-10-15,23:59:59,10.721,200
2009-06-28,23:59:59,9.726,200
2010-04-19,23:59:59,9.175,200
2010-09-07,23:59:59,8.050,200
2010-10-09,23:59:59,26.655,200
2011-02-11,23:59:59,10.133,200
2011-07-23,23:59:59,24.629,200
2011-10-09,23:59:59,8.987,200
2012-03-14,23:59:59,17.540,200
2012-06-15,23:59:59,17.848,200
2013-05-09,23:59:59,9.337,200
2013-08-09,23:59:59,9.169,200
2014-12-26,23:59:59,6.600,200
2015-04-14,23:59:59,12.520,200
2015-08-15,23:59:59,14.901,200
2016-10-28,23:59:59,11.574,200
2016-11-13,23:59:59,11.543,200
2020-05-01,23:59:59,6.682,200
2020-07-13,23:59:59,8.583,200
2020-10-10,23:59:59,11.922,200
2021-06-25,23:59:59,6.091,200
2021-11-07,23:59:59,10.968,200
2022-12-07,23:59:59,21.784,200
2022-12-27,23:59:59,26.027,200
2023-05-06,23:59:59,11.270,200
2024-03-06,23:59:59,17.140,200
2024-05-12,23:59:59,16.589,200
2024-05-28,23:59:59,12.068,200
2024-09-06,23:59:59,4.415,200
2024-11-15,23:59:59,4.476,200
1980-04-29,23:59:59,6.750,200
1981-01-03,23:59:59,6.551,200
1981-01-14,23:59:59,12.882,200
1982-08-19,23:59:59,16.474,200
1983-02-19,23:59:59,7.882,200
1984-01-05,23:59:59,18.319,200
1984-02-02,23:59:59,16.866,200
1984-02-08,23:59:59,13.560,200
1984-02-10,23:59:59,13.495,200
1984-09-15,23:59:59,7.556,200
1987-02-04,23:59:59,12.287,200
1987-02-23,23:59:59,8.066,200
1987-04-28,23:59:59,12.286,200
1987-12-17,23:59:59,16.480,200
1988-01-31,23:59:59,14.482,200
1988-06-17,23:59:59,14.290,200
1988-08-09,23:59:59,12.657,200
1988-09-10,23:59:59,17.297,200
1988-12-11,23:59:59,20.235,200
1989-09-26,23:59:59,18.544,200
1990-04-09,23:59:59,18.447,200
1990-06-10,23:59:59,19.056,200
1992-04-12,23:59:59,5.437,200
1993-04-30,23:59:59,6.127,200
1993-10-09,23:59:59,10.053,200
1994-11-22,23:59:59,24.651,200
1995-03-15,23:59:59,12.658,200
1995-05-04,23:59:59,22.314,200
1996-04-10,23:59:59,4.380,200
1997-03-10,23:59:59,7.369,200
1997-04-29,23:59:59,7.229,200
1998-01-24,23:59:59,10.322,200
1999-02-20,23:59:59,9.493,200
1999-09-29,23:59:59,15.583,200
2000-04-11,23:59:59,6.581,200
2001-07-08,23:59:59,10.203,200
2001-11-16,23:59:59,5.658,200
2002-03-07,23:59:59,10.566,200
2002-04-04,23:59:59,11.412,200
2002-04-10,23:59:59,12.308,200
2002-11-30,23:59:59,10.673,200
2003-12-21,23:59:59,11.248,200
2004-02-04,23:59:59,22.051,200
2005-05-31,23:59:59,13.536,200
2005-07-17,23:59:59,12.064,200
2005-09-20,23:59:59,11.503,200
2005-12-31,23:59:59,5.324,200
2007-06-16,23:59:59,11.799,200
2008-04-05,23:59:59,5.562,200
2010-06-08,23:59:59,9.438,200
2010-07-23,23:59:59,10.325,200
2010-09-09,23:59:59,17.118,200
2011-03-26,23:59:59,8.665,200
2012-01-07,23:59:59,24.882,200
2012-09-11,23:59:59,12.344,200
2013-07-29,23:59:59,13.646,200
2013-09-08,23:59:59,7.821,200
2013-11-22,23:59:59,12.541,200
2014-01-06,23:59:59,7.624,200
2014-01-16,23:59:59,11.434,200
2014-01-18,23:59:59,8.627,200
2014-02-02,23:59:59,12.017,200
2015-04-24,23:59:59,14.386,200
2015-04-26,23:59:59,6.067,200
2015-06-13,23:59:59,10.820,200
2015-07-24,23:59:59,11.555,200
2015-07-28,23:59:59,13.018,200
2015-08-25,23:59:59,15.706,200
2015-10-12,23:59:59,16.511,200
2015-12-19,23:59:59,8.489,200
2016-05-27,23:59:59,5.814,200
2016-09-07,23:59:59,15.570,200
2017-09-05,23:59:59,23.729,200
2018-03-27,23:59:59,12.864,200
2019-04-26,23:59:59,6.792,200
2021-10-14,23:59:59,14.279,200
2021-10-19,23:59:59,5.202,200
2021-12-12,23:59:59,7.129,200
2022-01-05,23:59:59,11.870,200
2022-01-07,23:59:59,12.241,200
2022-01-08,23:59:59,11.342,200
2023-06-04,23:59:59,24.468,200
2023-07-30,23:59:59,22.226,200
2023-12-19,23:59:59,16.605,200
2024-06-16,23:59:59,6.901,200
2024-06-28,23:59:59,12.355,200
1980-05-26,23:59:59,12.550,200
1980-08-23,23:59:59,17.737,200
1980-10-14,23:59:59,16.720,200
1981-02-17,23:59:59,17.587,200
1981-04-13,23:59:59,11.939,200
1982-06-16,23:59:59,18.534,200
1982-07-31,23:59:59,4.485,200
1983-10-04,23:59:59,12.630,200
1983-11-11,23:59:59,22.530,200
1986-12-28,23:59:59,9.454,200
1987-04-15,23:59:59,15.766,200
1987-05-18,23:59:59,12.474,200
1987-06-07,23:59:59,14.203,200
1987-06-08,23:59:59,14.480,200
1988-09-29,23:59:59,21.234,200
1988-11-18,23:59:59,22.663,200
1989-11-25,23:59:59,3.119,200
1990-02-25,23:59:59,19.702,200
1990-05-13,23:59:59,5.899,200
1990-08-29,23:59:59,23.434,200
1991-05-18,23:59:59,7.750,200
1991-08-20,23:59:59,21.728,200
1991-10-02,23:59:59,18.381,200
1992-05-28,23:59:59,11.327,200
1992-11-22,23:59:59,15.737,200
1996-02-29,23:59:59,20.350,200
1996-06-15,23:59:59,16.831,200
1997-05-16,23:59:59,10.119,200
1997-08-02,23:59:59,16.520,200
1997-10-01,23:59:59,10.103,200
1998-01-05,23:59:59,17.479,200
1998-03-06,23:59:59,9.471,200
1998-03-18,23:59:59,12.311,200
1998-12-18,23:59:59,14.963,200
1999-05-10,23:59:59,6.962,200
1999-06-17,23:59:59,18.992,200
1999-06-28,23:59:59,19.065,200
2000-12-22,23:59:59,9.775,200
2001-03-09,23:59:59,12.290,200
2002-01-20,23:59:59,17.953,200
2002-06-10,23:59:59,15.162,200
2003-03-14,23:59:59,9.035,200
2003-06-20,23:59:59,14.326,200
2004-09-07,23:59:59,22.003,200
2005-01-02,23:59:59,13.288,200
2005-03-16,23:59:59,12.839,200
2005-10-03,23:59:59,4.771,200
2006-10-31,23:59:59,18.323,200
2006-12-08,23:59:59,18.805,200
2008-01-08,23:59:59,9.870,200
2008-02-01,23:59:59,10.833,200
2008-12-28,23:59:59,7.129,200
2010-02-26,23:59:59,22.147,200
2010-09-10,23:59:59,26.193,200
2010-10-30,23:59:59,10.577,200
2011-04-04,23:59:59,16.110,200
2012-08-25,23:59:59,15.525,200
2012-09-04,23:59:59,18.413,200
2012-12-26,23:59:59,8.817,200
2013-08-01,23:59:59,11.247,200
2013-08-08,23:59:59,7.728,200
2013-09-10,23:59:59,10.078,200
2014-07-29,23:59:59,12.724,200
2014-11-08,23:59:59,6.830,200
2014-12-22,23:59:59,11.255,200
2015-11-26,23:59:59,15.441,200
2016-01-02,23:59:59,7.418,200
2016-04-12,23:59:59,9.832,200
2016-04-14,23:59:59,7.309,200
2016-07-25,23:59:59,15.933,200
2016-08-26,23:59:59,16.803,200
2018-03-30,23:59:59,9.923,200
2018-04-22,23:59:59,7.978,200
2018-07-09,23:59:59,19.660,200
2019-03-28,23:59:59,6.366,200
2019-08-09,23:59:59,11.447,200
2020-06-05,23:59:59,6.178,200
2020-09-15,23:59:59,8.072,200
2021-07-04,23:59:59,9.885,200
2021-09-09,23:59:59,15.839,200
2021-10-12,23:59:59,9.318,200
2022-03-07,23:59:59,14.119,200
2024-01-06,23:59:59,9.453,200
2024-08-30,23:59:59,4.491,200
1981-02-19,23:59:59,14.626,200
1981-05-25,23:59:59,15.847,200
1981-08-30,23:59:59,16.394,200
1981-09-25,23:59:59,17.106,200
1982-04-07,23:59:59,11.817,200
1982-07-17,23:59:59,10.099,200
1982-12-22,23:59:59,5.035,200
1983-03-21,23:59:59,7.643,200
1983-07-18,23:59:59,11.348,200
1983-10-12,23:59:59,10.949,200
1984-12-10,23:59:59,14.022,200
1985-08-01,23:59:59,6.294,200
1986-01-12,23:59:59,24.898,200
1986-03-13,23:59:59,7.718,200
1986-05-31,23:59:59,7.208,200
1986-09-08,23:59:59,16.532,200
1986-12-23,23:59:59,6.530,200
1987-05-01,23:59:59,15.553,200
1988-12-23,23:59:59,16.303,200
1988-12-24,23:59:59,13.861,200
1989-01-24,23:59:59,22.826,200
1989-11-29,23:59:59,13.316,200
1990-10-29,23:59:59,19.103,200
1990-12-06,23:59:59,19.926,200
1991-02-11,23:59:59,16.469,200
1992-03-04,23:59:59,15.591,200
1993-07-31,23:59:59,10.773,200
1994-03-04,23:59:59,10.512,200
1994-03-29,23:59:59,7.220,200
1994-08-20,23:59:59,23.607,200
1994-11-20,23:59:59,24.977,200
1995-04-14,23:59:59,10.316,200
1995-07-30,23:59:59,21.973,200
1996-03-01,23:59:59,21.133,200
1996-10-06,23:59:59,22.948,200
1996-11-26,23:59:59,15.553,200
1997-07-30,23:59:59,20.390,200
1998-05-23,23:59:59,6.787,200
1998-07-22,23:59:59,26.664,200
1998-08-27,23:59:59,16.103,200
1998-10-04,23:59:59,16.894,200
1999-01-01,23:59:59,6.800,200
1999-04-04,23:59:59,9.353,200
1999-04-12,23:59:59,11.081,200
1999-10-30,23:59:59,11.551,200
2000-01-20,23:59:59,20.577,200
2000-04-12,23:59:59,7.496,200
2001-01-31,23:59:59,14.599,200
2001-03-04,23:59:59,7.571,200
2001-07-06,23:59:59,8.836,200
2001-07-11,23:59:59,13.758,200
2001-07-25,23:59:59,14.257,200
2001-11-04,23:59:59,5.823,200
2003-07-03,23:59:59,15.432,200
2004-03-03,23:59:59,27.401,200
2004-04-01,23:59:59,19.861,200
2004-10-10,23:59:59,14.402,200
2005-02-15,23:59:59,14.785,200
2005-03-05,23:59:59,7.132,200
2006-08-23,23:59:59,22.103,200
2008-10-24,23:59:59,7.567,200
2008-11-01,23:59:59,19.614,200
2011-04-06,23:59:59,14.389,200
2011-10-13,23:59:59,12.668,200
2011-12-29,23:59:59,11.632,200
2012-03-28,23:59:59,14.963,200
2012-04-10,23:59:59,16.299,200
2012-06-05,23:59:59,10.663,200
2012-09-17,23:59:59,8.969,200
2012-10-09,23:59:59,24.096,200
2013-02-14,23:59:59,7.105,200
2013-03-01,23:59:59,8.506,200
2013-08-28,23:59:59,10.117,200
2014-09-27,23:59:59,6.459,200
2015-08-19,23:59:59,20.245,200
2016-03-20,23:59:59,7.283,200
2016-10-27,23:59:59,13.875,200
2017-04-21,23:59:59,26.505,200
2017-07-07,23:59:59,23.084,200
2017-08-29,23:59:59,12.011,200
2018-04-16,23:59:59,17.969,200
2018-06-04,23:59:59,9.673,200
2018-06-12,23:59:59,16.814,200
2019-02-14,23:59:59,11.712,200
2019-11-16,23:59:59,9.155,200
2020-03-06,23:59:59,9.598,200
2020-04-15,23:59:59,11.368,200
2021-12-11,23:59:59,9.835,200
2023-02-18,23:59:59,12.990,200
2024-03-12,23:59:59,16.760,200
1980-01-26,23:59:59,22.761,200
1980-07-18,23:59:59,17.516,200
1980-09-03,23:59:59,9.922,200
1980-09-17,23:59:59,15.930,200
1981-12-10,23:59:59,9.381,200
1983-04-14,23:59:59,9.832,200
1983-09-12,23:59:59,11.544,200
1983-11-29,23:59:59,18.994,200
1985-02-23,23:59:59,10.673,200
1986-01-27,23:59:59,22.009,200
1986-04-10,23:59:59,11.822,200
1986-10-12,23:59:59,12.785,200
1986-11-13,23:59:59,11.576,200
1987-06-05,23:59:59,15.010,200
1987-06-18,23:59:59,14.852,200
1988-04-20,23:59:59,13.405,200
1988-06-22,23:59:59,16.904,200
1988-09-30,23:59:59,20.251,200
1989-11-18,23:59:59,10.131,200
1990-02-14,23:59:59,21.278,200
1991-11-21,23:59:59,20.452,200
1992-06-03,23:59:59,10.997,200
1992-09-14,23:59:59,23.004,200
1993-08-28,23:59:59,7.333,200
1993-09-04,23:59:59,10.255,200
1993-10-11,23:59:59,5.277,200
1994-06-05,23:59:59,5.136,200
1994-12-28,23:59:59,12.129,200
1995-05-15,23:59:59,23.614,200
1995-06-15,23:59:59,19.507,200
1995-10-14,23:59:59,24.192,200
1995-10-26,23:59:59,23.887,200
1996-01-28,23:59:59,10.796,200
1996-03-31,23:59:59,9.569,200
1996-05-30,23:59:59,21.705,200
1996-08-04,23:59:59,20.211,200
1996-11-15,23:59:59,12.415,200
1997-03-20,23:59:59,9.561,200
1997-08-07,23:59:59,20.101,200
1997-09-12,23:59:59,10.414,200
1998-08-29,23:59:59,22.298,200
1998-12-02,23:59:59,16.678,200
1998-12-17,23:59:59,17.850,200
1999-05-24,23:59:59,17.888,200
1999-09-21,23:59:59,16.802,200
1999-09-27,23:59:59,15.933,200
2000-06-21,23:59:59,18.276,200
2001-06-17,23:59:59,6.208,200
2002-01-17,23:59:59,10.475,200
2002-02-14,23:59:59,5.561,200
2002-08-03,23:59:59,19.113,200
2003-01-01,23:59:59,9.186,200
2003-02-06,23:59:59,13.444,200
2003-06-12,23:59:59,15.391,200
2004-08-18,23:59:59,24.271,200
2005-11-11,23:59:59,15.090,200
2006-08-09,23:59:59,15.453,200
2006-11-01,23:59:59,17.295,200
2006-11-17,23:59:59,19.195,200
2007-01-20,23:59:59,11.715,200
2007-02-22,23:59:59,15.273,200
2007-11-08,23:59:59,13.243,200
2008-04-03,23:59:59,7.364,200
2008-08-28,23:59:59,26.633,200
2008-11-08,23:59:59,15.103,200
2008-11-20,23:59:59,12.801,200
2008-12-12,23:59:59,10.307,200
2008-12-31,23:59:59,8.156,200
2009-12-19,23:59:59,13.064,200
2010-08-11,23:59:59,18.609,200
2012-08-31,23:59:59,18.341,200
2012-09-12,23:59:59,21.496,200
2012-10-12,23:59:59,23.828,200
2013-03-11,23:59:59,7.696,200
2014-02-07,23:59:59,16.965,200
2014-08-09,23:59:59,10.249,200
2015-01-09,23:59:59,8.159,200
2016-04-01,23:59:59,10.997,200
2016-12-09,23:59:59,14.030,200
2017-08-23,23:59:59,22.149,200
2017-09-15,23:59:59,25.224,200
2018-11-22,23:59:59,15.980,200
2019-09-27,23:59:59,16.368,200
2019-10-26,23:59:59,5.295,200
2020-10-05,23:59:59,11.294,200
2023-01-14,23:59:59,8.201,200
2023-06-09,23:59:59,24.105,200
2024-08-05,23:59:59,13.726,200
1981-10-29,23:59:59,20.191,200
1982-12-04,23:59:59,14.374,200
1983-03-13,23:59:59,8.591,200
1983-04-10,23:59:59,6.086,200
1983-04-27,23:59:59,6.058,200
1984-01-08,23:59:59,11.306,200
1984-08-22,23:59:59,13.622,200
1985-02-26,23:59:59,14.466,200
1987-01-07,23:59:59,13.913,200
1987-11-15,23:59:59,7.385,200
1988-07-04,23:59:59,11.083,200
1989-06-11,23:59:59,9.761,200
1989-08-01,23:59:59,19.888,200
1989-09-18,23:59:59,17.586,200
1989-10-19,23:59:59,17.341,200
1990-01-09,23:59:59,22.598,200
1991-02-04,23:59:59,14.115,200
1992-06-28,23:59:59,9.840,200
1992-09-23,23:59:59,22.487,200
1993-03-14,23:59:59,6.166,200
1993-07-22,23:59:59,9.393,200
1993-08-08,23:59:59,7.860,200
1997-08-05,23:59:59,20.180,200
1997-10-10,23:59:59,6.645,200
1997-11-20,23:59:59,14.012,200
1998-02-08,23:59:59,8.446,200
1999-03-17,23:59:59,11.373,200
2000-03-05,23:59:59,6.616,200
2000-08-01,23:59:59,14.765,200
2001-07-29,23:59:59,9.307,200
2002-02-17,23:59:59,7.558,200
2002-06-28,23:59:59,9.818,200
2002-11-24,23:59:59,9.793,200
2004-08-19,23:59:59,24.162,200
2005-10-28,23:59:59,17.655,200
2006-06-17,23:59:59,13.918,200
2006-07-31,23:59:59,19.728,200
2007-02-16,23:59:59,20.446,200
2007-12-30,23:59:59,7.821,200
2008-11-23,23:59:59,16.326,200
2009-03-18,23:59:59,18.628,200
2009-08-08,23:59:59,10.590,200
2011-07-01,23:59:59,22.658,200
2011-12-22,23:59:59,9.188,200
2012-01-01,23:59:59,14.243,200
2012-05-10,23:59:59,5.230,200
2012-09-28,23:59:59,12.040,200
2013-07-12,23:59:59,13.697,200
2013-11-28,23:59:59,20.423,200
2013-12-08,23:59:59,6.770,200
2014-06-23,23:59:59,13.201,200
2015-02-04,23:59:59,6.776,200
2015-05-24,23:59:59,15.152,200
2015-11-13,23:59:59,8.332,200
2015-12-18,23:59:59,10.971,200
2016-01-13,23:59:59,12.821,200
2016-11-30,23:59:59,16.094,200
2016-12-12,23:59:59,12.249,200
2017-04-20,23:59:59,26.642,200
2017-05-16,23:59:59,25.432,200
2017-09-20,23:59:59,25.404,200
2017-11-25,23:59:59,17.878,200
2018-01-08,23:59:59,6.885,200
2018-09-29,23:59:59,13.089,200
2022-03-20,23:59:59,7.632,200
2023-09-01,23:59:59,5.363,200
2023-11-05,23:59:59,10.766,200
2023-12-04,23:59:59,11.260,200
2024-02-19,23:59:59,12.825,200
2024-04-27,23:59:59,14.327,200
2024-08-15,23:59:59,5.872,200
1980-01-04,23:59:59,17.072,200
1980-04-09,23:59:59,8.692,200
1980-07-25,23:59:59,19.848,200
1980-12-10,23:59:59,20.784,200
1981-07-10,23:59:59,12.371,200
1981-07-30,23:59:59,15.772,200
1981-09-07,23:59:59,20.038,200
1981-10-20,23:59:59,19.249,200
1982-03-19,23:59:59,16.068,200
1982-04-13,23:59:59,14.484,200
1982-07-19,23:59:59,11.676,200
1982-10-15,23:59:59,10.692,200
1982-12-10,23:59:59,11.415,200
1984-01-03,23:59:59,10.387,200
1984-11-03,23:59:59,5.295,200
1985-04-26,23:59:59,10.832,200
1986-10-08,23:59:59,20.089,200
1987-09-04,23:59:59,8.082,200
1987-09-30,23:59:59,15.274,200
1987-11-23,23:59:59,6.808,200
1987-12-11,23:59:59,17.156,200
1988-10-25,23:59:59,24.334,200
1989-01-22,23:59:59,15.675,200
1991-08-31,23:59:59,17.938,200
1992-03-20,23:59:59,16.065,200
1992-06-20,23:59:59,4.615,200
1993-06-19,23:59:59,14.140,200
1994-01-19,23:59:59,14.304,200
1994-03-31,23:59:59,9.987,200
1996-05-31,23:59:59,18.228,200
1996-07-13,23:59:59,19.438,200
1996-09-16,23:59:59,25.580,200
1997-09-19,23:59:59,8.417,200
1999-07-01,23:59:59,18.733,200
2000-03-30,23:59:59,8.648,200
2001-01-08,23:59:59,12.844,200
2002-04-15,23:59:59,8.591,200
2003-03-07,23:59:59,11.333,200
2003-04-30,23:59:59,9.249,200
2004-07-18,23:59:59,9.102,200
2005-08-21,23:59:59,5.534,200
2005-12-28,23:59:59,7.018,200
2006-01-12,23:59:59,9.020,200
2006-05-13,23:59:59,18.291,200
2006-07-18,23:59:59,16.692,200
