scenario_incremental_solar_gwh,date,dispatchable_requirement_mwh,incremental_solar_mwh,incremental_solar_used_mwh,modeled_waitaki_hydro_mwh,modeled_thermal_backstop_mwh,observed_waitaki_hydro_mwh,observed_thermal_mwh,common_route_unused_capacity_mm3,TKA_natural_inflow_mm3,TKA_release_mm3,TKA_route_generation_mwh,TKA_forced_spill_mm3,TKA_storage_mm3,TKA_observed_storage_mm3,TKA_q25_target_mm3,TKA_median_target_mm3,PKI_natural_inflow_mm3,PKI_release_mm3,PKI_route_generation_mwh,PKI_forced_spill_mm3,PKI_storage_mm3,PKI_observed_storage_mm3,PKI_q25_target_mm3,PKI_median_target_mm3,OHA_natural_inflow_mm3,OHA_release_mm3,OHA_route_generation_mwh,OHA_forced_spill_mm3,OHA_storage_mm3,OHA_observed_storage_mm3,OHA_q25_target_mm3,OHA_median_target_mm3
1000.0,2024-10-11,25367.219,3167.266207,3167.266207,22199.952793,0.0,16440.377,8926.842,19.30796,6.457018,10.045037,11553.741057,0.0,342.784479,272.073,82.371,161.591,8.602589,14.607323,10646.211736,0.0,1193.902011,1174.655,645.87,1119.599,6.48,0.0,0.0,0.0,53.023222,39.36,20.998,23.508
1000.0,2024-10-12,16664.067,3167.266207,3167.266207,13496.800793,0.0,8851.249,7812.818,31.249274,6.00912,10.045037,11553.741057,0.0,338.748562,278.345,84.183,170.673,8.479901,2.66601,1943.059736,0.0,1199.715903,1180.915,631.089,1109.738,6.1344,0.0,0.0,0.0,59.157622,36.265,21.556,24.59
1000.0,2024-10-13,17918.113,3167.266207,3167.266207,14750.846793,0.0,8678.438,9239.675,29.528638,6.101568,10.045037,11553.741057,0.0,334.805093,284.378,82.919,174.984,6.511622,4.386646,3197.105736,0.0,1201.840879,1187.431,622.402,1100.041,5.8752,0.0,0.0,0.0,65.032822,37.059,21.328,24.895
1000.0,2024-10-14,27108.909,3167.266207,3167.266207,23941.642793,0.0,15427.749,11681.16,16.918243,6.123168,10.045037,11553.741057,0.0,330.883225,289.804,82.296,179.054,6.95425,0.0,0.0,0.0,1208.795129,1192.98,635.212,1095.161,4.752,16.99704,12387.901736,0.0,52.787782,33.027,21.549,23.58
1000.0,2024-10-15,27394.495,3167.266207,3167.266207,24227.228793,0.0,17203.212,10191.283,16.5264,4.937328,10.045037,11553.741057,0.0,325.775516,291.275,84.035,181.305,6.261235,17.388883,12673.487736,0.0,1197.667481,1195.379,667.376,1092.034,4.6656,0.0,0.0,0.0,57.453382,27.75,21.519,23.825
1000.0,2024-10-16,31772.554,3167.266207,3167.266207,28605.287793,0.0,21593.23,10179.324,10.519406,4.866739,10.045037,11553.741057,0.0,320.597218,291.501,82.824,184.465,5.968858,23.395877,17051.546736,0.0,1180.240462,1194.945,693.127,1091.139,4.5792,0.0,0.0,0.0,62.032582,25.44,22.105,23.115
1000.0,2024-10-17,34249.355,3167.266207,3167.266207,31082.088793,0.0,23320.843,10928.512,7.121068,4.630176,10.045037,11553.741057,0.0,315.182357,291.123,80.861,187.773,5.722963,0.0,0.0,0.0,1185.963425,1187.525,711.527,1082.616,4.4928,26.794216,19528.347736,0.0,39.731166,23.176,21.408,23.282
1000.0,2024-10-18,31787.554,3167.266207,3167.266207,28620.287793,0.0,22068.678,9718.876,10.498825,5.008435,10.045037,11553.741057,0.0,310.145756,289.742,84.564,184.547,5.480957,23.416458,17066.546736,0.0,1168.027924,1181.009,721.303,1075.488,4.5792,0.0,0.0,0.0,44.310366,22.011,21.742,23.138
1000.0,2024-10-19,25593.352,3167.266207,3167.266207,22426.085793,0.0,15361.016,10232.336,18.99769,4.410806,10.045037,11553.741057,0.0,304.511525,284.51,94.439,181.502,5.807462,14.917593,10872.344736,0.0,1158.917793,1182.915,722.128,1079.852,4.9248,0.0,0.0,0.0,49.235166,22.227,21.141,23.44
1000.0,2024-10-20,23952.296,3167.266207,3167.266207,20785.029793,0.0,13309.534,10642.762,21.24933,4.513363,10.045037,11553.741057,0.0,298.979852,278.625,91.994,185.19,5.738429,12.665953,9231.288736,0.0,1151.990268,1190.62,721.763,1084.945,5.4432,0.0,0.0,0.0,54.678366,22.02,21.247,23.257
1000.0,2024-10-21,30775.727,3167.266207,3167.266207,27608.460793,0.0,20075.129,10700.598,11.887121,4.947955,10.045037,11553.741057,0.0,293.88277,272.922,94.098,184.933,6.608909,0.0,0.0,0.0,1158.599177,1198.437,722.249,1108.914,5.184,22.028163,16054.719736,0.0,37.834204,21.192,21.735,22.766
1000.0,2024-10-22,35619.075,3167.266207,3167.266207,32451.808793,0.0,24216.562,11402.513,5.241719,4.8168,10.045037,11553.741057,0.0,288.654533,267.402,99.882,189.34,5.647622,28.673564,20898.067736,0.0,1135.573235,1201.959,729.038,1136.715,5.5296,0.0,0.0,0.0,43.363804,19.611,21.896,23.31
1000.0,2024-10-23,30417.201,3167.266207,3167.266207,27249.934793,0.0,21083.987,9333.214,12.379042,6.324221,10.045037,11553.741057,0.0,284.933717,262.417,108.155,201.376,8.665574,21.536241,15696.193736,0.0,1122.702569,1208.693,726.162,1131.779,8.208,0.0,0.0,0.0,51.571804,13.108,21.354,23.181
1000.0,2024-10-24,26196.85,3167.266207,3167.266207,23029.583793,0.0,17903.114,8293.736,12.362171,9.130406,0.0,0.0,0.0,294.064124,260.875,119.56,198.656,18.245866,0.0,0.0,0.0,1140.948435,1226.399,717.585,1127.806,30.4128,31.598149,23029.583793,0.0,50.386455,12.315,21.609,23.759
1000.0,2024-10-25,25252.282,3167.266207,3167.266207,22085.015793,0.0,17552.724,7699.558,13.658183,30.764016,0.0,0.0,0.0,324.82814,276.205,121.687,196.006,29.976912,0.0,0.0,0.0,1170.925347,1257.044,706.717,1127.867,40.5216,30.302137,22085.015793,0.0,60.605918,41.876,21.667,23.962
1000.0,2024-10-26,25233.479,3167.266207,3167.266207,22066.212793,0.0,17225.654,8007.825,19.49146,32.01889,10.045037,11553.741057,0.0,346.801993,305.536,124.569,194.008,45.998842,0.0,0.0,0.0,1216.924188,1302.822,693.41,1121.13,25.6608,14.423823,10512.471736,0.0,71.842895,55.087,21.854,24.195
1000.0,2024-10-27,27560.412,3167.266207,3167.266207,24393.145793,0.0,20463.483,7096.929,16.29875,16.960838,10.045037,11553.741057,0.0,353.717794,328.094,127.39,191.543,25.218432,0.0,0.0,0.0,1242.14262,1336.896,684.102,1109.093,13.824,17.616533,12839.404736,0.0,68.050362,57.108,21.472,23.913
1000.0,2024-10-28,29393.438,3167.266207,3167.266207,26226.171793,0.0,20311.618,9081.82,13.783715,13.637376,10.045037,11553.741057,0.0,357.310133,342.854,129.819,189.156,20.001341,0.0,0.0,0.0,1262.143961,1359.526,679.664,1106.551,11.4912,20.131569,14672.430736,0.0,59.409993,52.981,21.646,23.675
1000.0,2024-10-29,30721.589,3167.266207,3167.266207,27554.322793,0.0,19578.292,11143.297,11.961402,12.73847,10.045037,11553.741057,0.0,360.003567,355.257,132.32,189.088,17.033069,21.953882,16000.581736,0.0,1257.223148,1378.79,670.267,1117.092,10.2816,0.0,0.0,0.0,69.691593,47.294,21.575,24.455
1000.0,2024-10-30,32550.948,3167.266207,3167.266207,29383.681793,0.0,21150.915,11400.033,9.451397,11.794118,10.045037,11553.741057,0.0,361.752649,362.916,140.032,195.566,13.951354,0.0,0.0,0.0,1271.174502,1397.611,658.208,1121.825,9.3312,24.463886,17829.940736,0.0,54.558907,43.451,21.976,23.932
1000.0,2024-10-31,25583.282,3167.266207,3167.266207,22416.015793,0.0,17696.093,7887.189,19.011507,12.394253,10.045037,11553.741057,0.0,364.101865,367.754,145.366,203.458,13.203562,14.903777,10862.274736,0.0,1269.474287,1417.936,678.55,1124.22,10.2816,0.0,0.0,0.0,64.840507,38.417,22.21,23.58
1000.0,2024-11-01,22985.067,3686.624608,3686.624608,19298.442392,0.0,18179.606,4805.461,23.289028,10.637136,10.045037,11553.741057,0.0,364.693964,370.364,149.722,209.875,12.040704,0.0,0.0,0.0,1281.514991,1438.627,712.572,1125.428,12.096,10.626255,7744.701335,0.0,66.310252,40.405,21.817,23.286
1000.0,2024-11-02,15730.719,3686.624608,3686.624608,12044.094392,0.0,11616.647,4114.072,33.242485,11.647152,10.045037,11553.741057,0.0,366.296079,373.917,149.212,209.109,12.455856,0.0,0.0,0.0,1293.970847,1458.221,735.832,1121.187,12.3552,0.672798,490.353335,0.0,77.992654,44.189,21.456,23.32
1000.0,2024-11-03,18090.911,3686.624608,3686.624608,14404.286392,0.0,14998.598,3092.313,30.004142,9.430906,10.045037,11553.741057,0.0,365.681948,374.22,146.282,206.898,10.534579,0.0,0.0,0.0,1304.505426,1479.424,720.021,1117.39,8.64,3.911141,2850.545335,0.0,82.721513,45.21,21.45,23.517
1000.0,2024-11-04,24327.27,3686.624608,3686.624608,20640.645392,0.0,20594.469,3732.801,21.447435,8.361274,10.045037,11553.741057,0.0,363.998185,372.67,145.456,209.884,11.750314,0.0,0.0,0.0,1316.25574,1499.04,702.72,1116.959,8.0352,12.467848,9086.904335,0.0,78.288865,41.606,21.952,24.244
1000.0,2024-11-05,26820.756,3686.624608,3686.624608,23134.131392,0.0,22169.481,4651.275,18.026203,8.796125,10.045037,11553.741057,0.0,362.749273,370.881,147.087,213.737,9.18432,0.0,0.0,0.0,1325.44006,1517.998,689.628,1117.63,9.936,15.88908,11580.390335,0.0,72.335785,36.107,21.444,24.582
1000.0,2024-11-06,33230.936,3686.624608,3686.624608,29544.311392,0.0,25874.211,7356.725,9.231002,10.202026,10.045037,11553.741057,0.0,362.906261,369.986,148.092,222.219,10.875946,0.0,0.0,0.0,1336.316005,1536.167,680.753,1115.508,10.4544,24.684281,17990.570335,0.0,58.105905,32.207,21.954,24.863
1000.0,2024-11-07,28991.78,3686.624608,3686.624608,25305.155392,0.0,23746.046,5245.734,15.047411,10.804147,10.045037,11553.741057,0.0,363.665372,369.937,146.919,222.642,12.104035,18.867872,13751.414335,0.0,1329.552169,1552.721,677.471,1120.492,10.5408,0.0,0.0,0.0,68.646705,26.265,21.649,24.382
1000.0,2024-11-08,25118.451,3686.624608,3686.624608,21431.826392,0.0,22349.884,2768.567,20.361881,12.801283,10.045037,11553.741057,0.0,366.421618,370.838,144.915,222.554,17.483645,0.0,0.0,0.0,1347.035814,1574.783,752.565,1124.917,24.0192,13.553402,9878.085335,0.0,79.112503,23.391,21.957,23.436
1000.0,2024-11-09,25653.783,3686.624608,3686.624608,21967.158392,0.0,23410.73,2243.053,13.819891,54.519955,0.0,0.0,0.0,420.941573,393.221,143.937,224.558,55.764461,0.0,0.0,0.0,1402.800274,1621.883,813.16,1129.115,76.896,30.140429,21967.158392,0.0,125.868074,63.211,21.868,23.441
1000.0,2024-11-10,28374.236,3686.624608,3686.624608,24687.611392,0.0,26207.795,2166.441,10.087245,41.230771,0.0,0.0,0.0,462.172345,436.978,148.352,226.007,60.340723,0.0,0.0,0.0,1463.140998,1692.869,836.003,1197.032,30.8448,33.873075,24687.611392,0.0,122.839799,93.738,21.722,23.432
1000.0,2024-11-11,29118.245,3686.624608,3686.624608,25431.620392,0.0,24836.604,4281.641,9.066415,21.30745,0.0,0.0,0.0,483.479794,454.424,150.531,227.772,39.904358,0.0,0.0,0.0,1503.045356,1753.556,833.439,1246.973,18.0576,34.893905,25431.620392,0.0,106.003494,91.83,22.145,23.089
1000.0,2024-11-12,34305.238,3686.624608,3686.624608,30618.613392,0.0,28571.709,5733.529,7.756987,15.640042,10.045037,11553.741057,0.0,489.074799,461.884,153.084,229.827,26.658288,0.0,0.0,0.0,1529.703644,1795.813,832.641,1249.351,13.392,26.158296,19064.872335,0.0,93.237198,83.878,21.503,23.642
1000.0,2024-11-13,33060.841,3686.624608,3686.624608,29374.216392,0.0,28657.739,4403.102,9.464384,13.003373,10.045037,11553.741057,0.0,492.033135,466.055,154.635,231.315,19.92479,0.0,0.0,0.0,1549.628434,1825.549,829.869,1246.317,11.8368,24.450899,17820.475335,0.0,80.623099,75.221,20.842,23.35
1000.0,2024-11-14,30697.327,3686.624608,3686.624608,27010.702392,0.0,25857.674,4839.653,12.707286,13.569984,10.045037,11553.741057,0.0,495.558082,468.67,155.321,232.899,19.447517,0.0,0.0,0.0,1569.075951,1851.288,820.911,1242.366,12.4416,21.207998,15456.961335,0.0,71.856701,67.071,20.489,22.919
1000.0,2024-11-15,27044.65,3686.624608,3686.624608,23358.025392,0.0,23719.553,3325.097,17.719006,22.892803,10.045037,11553.741057,0.0,508.405849,478.204,156.301,260.813,17.531856,16.196277,11804.284335,0.0,1570.41153,1879.415,816.95,1238.181,14.9472,0.0,0.0,0.0,86.803901,62.833,21.435,22.921
1000.0,2024-11-16,21636.162,3686.624608,3686.624608,17949.537392,0.0,19395.878,2240.284,25.139818,19.679155,10.045037,11553.741057,0.0,518.039967,490.469,155.796,263.569,21.70368,0.0,0.0,0.0,1592.11521,1907.557,815.255,1236.557,12.3552,8.775466,6395.796335,0.0,90.383635,58.425,21.102,23.399
1000.0,2024-11-17,21241.112,3686.624608,3686.624608,17554.487392,0.0,19003.941,2237.171,25.681853,14.503018,10.045037,11553.741057,0.0,522.497948,497.051,143.365,271.623,19.922026,0.0,0.0,0.0,1612.037235,1935.743,812.023,1278.261,8.9856,8.23343,6000.746335,0.0,91.135805,51.09,21.229,23.211
1000.0,2024-11-18,28082.538,3686.624608,3686.624608,24395.913392,0.0,25506.346,2576.192,16.294953,11.541226,10.045037,11553.741057,0.0,523.994137,499.737,149.518,272.984,17.894304,0.0,0.0,0.0,1629.931539,1962.708,819.37,1339.805,8.208,17.62033,12842.172335,0.0,81.723475,42.168,21.725,23.595
1000.0,2024-11-19,27991.165,3686.624608,3686.624608,24304.540392,0.0,25310.939,2680.226,16.420323,10.330848,10.045037,11553.741057,0.0,524.279948,501.366,148.379,274.499,15.046387,17.49496,12750.799335,0.0,1627.482966,1984.047,843.409,1351.672,6.7392,0.0,0.0,0.0,88.462675,34.403,21.793,23.859
1000.0,2024-11-20,25738.546,3686.624608,3686.624608,22051.921392,0.0,23012.674,2725.872,19.511069,9.138874,10.045037,11553.741057,0.0,523.373785,502.011,153.622,276.52,14.919552,0.0,0.0,0.0,1642.402518,1999.208,863.682,1344.455,7.9488,14.404214,10498.180335,0.0,82.00726,27.292,21.162,24.601
1000.0,2024-11-21,27711.666,3686.624608,3686.624608,24025.041392,0.0,25239.673,2471.993,16.803815,8.709206,10.045037,11553.741057,0.0,522.037954,500.55,160.323,278.49,10.844237,17.111469,12471.300335,0.0,1636.135286,2009.499,882.386,1348.411,6.9984,0.0,0.0,0.0,89.00566,23.722,21.739,23.722
1000.0,2024-11-22,27422.513,3686.624608,3686.624608,23735.888392,0.0,24882.732,2539.781,17.200552,8.137152,10.045037,11553.741057,0.0,520.130069,498.841,165.427,280.8,11.632896,0.0,0.0,0.0,1647.768182,2016.765,899.124,1339.616,6.5664,16.714731,12182.147335,0.0,78.857329,22.277,21.692,23.877
1000.0,2024-11-23,24901.631,3686.624608,3686.624608,21215.006392,0.0,23035.184,1866.447,20.659373,7.42055,10.045037,11553.741057,0.0,517.505583,496.52,170.081,283.434,9.765101,13.25591,9661.265335,0.0,1644.277373,2018.817,914.085,1335.765,5.9616,0.0,0.0,0.0,84.818929,21.947,22.143,24.8
1000.0,2024-11-24,24763.581,3686.624608,3686.624608,21076.956392,0.0,21718.394,3045.187,20.848787,6.779808,10.045037,11553.741057,0.0,514.240354,493.497,174.775,286.607,8.993203,0.0,0.0,0.0,1653.270576,2018.975,931.893,1342.306,7.2576,13.066496,9523.215335,0.0,79.010033,22.124,21.739,25.065
1000.0,2024-11-25,27594.075,3686.624608,3686.624608,23907.450392,0.0,23975.42,3618.655,16.965157,6.655997,10.045037,11553.741057,0.0,510.851314,489.976,180.595,293.534,9.673517,16.950126,12353.709335,0.0,1645.993967,2025.354,948.281,1357.393,5.7024,0.0,0.0,0.0,84.712433,21.464,21.464,24.759
1000.0,2024-11-26,30410.504,3686.624608,3686.624608,26723.879392,0.0,27327.735,3082.769,13.100826,6.753197,10.045037,11553.741057,0.0,507.559474,486.473,185.041,293.075,9.029837,0.0,0.0,0.0,1655.023804,2029.253,959.647,1348.0,6.9984,20.814457,15170.138335,0.0,70.896376,21.35,21.805,24.132
1000.0,2024-11-27,32095.481,3686.624608,3686.624608,28408.856392,0.0,27224.914,4870.567,10.788924,7.151242,10.045037,11553.741057,0.0,504.665679,484.106,190.266,296.621,10.572077,23.12636,16855.115335,0.0,1642.469521,2026.303,969.067,1373.695,8.3808,0.0,0.0,0.0,79.277176,21.215,21.202,24.087
1000.0,2024-11-28,28387.725,3686.624608,3686.624608,24701.100392,0.0,22735.712,5652.013,15.876216,8.422186,10.045037,11553.741057,0.0,503.042828,484.527,197.751,299.761,11.394605,0.0,0.0,0.0,1653.864126,2025.081,989.919,1417.433,8.7264,18.039067,13147.359335,0.0,69.964509,20.67,22.049,24.595
1000.0,2024-11-29,32112.191,3686.624608,3686.624608,28425.566392,0.0,26926.044,5186.147,10.765996,8.709466,10.045037,11553.741057,0.0,501.707257,483.815,203.056,304.912,13.089254,23.149287,16871.825335,0.0,1643.804093,2028.472,994.438,1420.218,10.7136,0.0,0.0,0.0,80.678109,21.162,21.434,23.446
1000.0,2024-11-30,23966.831,3686.624608,3686.624608,20280.206392,0.0,21928.94,2037.891,21.941982,9.924336,10.045037,11553.741057,0.0,501.586556,482.87,205.475,304.619,14.613178,0.0,0.0,0.0,1658.417271,2036.53,992.956,1424.745,8.9856,11.973301,8726.465335,0.0,77.690407,21.682,21.683,24.063
1000.0,2024-12-01,22512.469,3888.080998,3888.080998,18624.388002,0.0,20647.272,1865.197,24.213877,8.985254,10.045037,11553.741057,0.0,500.526773,482.209,211.207,303.491,16.036531,9.701406,7070.646945,0.0,1664.752396,2050.956,992.36,1428.524,7.8624,0.0,0.0,0.0,85.552807,21.196,21.532,23.769
1000.0,2024-12-02,32136.112,3888.080998,3888.080998,28248.031002,0.0,27407.103,4729.009,11.009587,8.11633,10.045037,11553.741057,0.0,498.598066,480.434,217.807,301.63,13.317437,0.0,0.0,0.0,1678.069833,2060.31,985.878,1427.347,8.2944,22.905696,16694.289945,0.0,70.941511,21.334,21.356,22.875
1000.0,2024-12-03,27478.701,3888.080998,3888.080998,23590.620002,0.0,23446.649,4032.052,17.39987,9.114854,10.045037,11553.741057,0.0,497.667884,478.691,224.308,305.534,14.995584,16.515413,12036.878945,0.0,1676.550004,2065.426,994.792,1443.599,10.368,0.0,0.0,0.0,81.309511,21.951,21.062,23.45
1000.0,2024-12-04,29341.881,3888.080998,3888.080998,25453.800002,0.0,25301.145,4040.736,14.843461,11.659162,10.045037,11553.741057,0.0,499.282009,478.262,230.084,309.689,18.612202,0.0,0.0,0.0,1695.162205,2076.715,1004.094,1460.74,13.2192,19.071822,13900.058945,0.0,75.456889,26.653,21.184,23.838
1000.0,2024-12-05,27345.714,3888.080998,3888.080998,23457.633002,0.0,23853.166,3492.548,17.582337,15.448838,10.045037,11553.741057,0.0,504.68581,481.717,234.797,314.728,26.872301,0.0,0.0,0.0,1722.034506,2097.38,1001.871,1475.837,17.8848,16.332946,11903.891945,0.0,77.008743,31.877,20.938,23.02
1000.0,2024-12-06,34120.251,3888.080998,3888.080998,30232.170002,0.0,29881.587,4238.664,8.287214,13.425955,10.045037,11553.741057,0.0,508.066729,485.936,236.685,322.982,30.343162,25.628069,18678.428945,0.0,1726.749598,2125.438,1016.805,1491.099,9.5904,0.0,0.0,0.0,86.599143,29.399,20.863,23.207
1000.0,2024-12-07,25330.897,3888.080998,3888.080998,21442.816002,0.0,22837.534,2493.363,20.346803,10.461139,10.045037,11553.741057,0.0,508.482831,487.575,240.021,325.611,26.123386,0.0,0.0,0.0,1752.872984,2152.747,1025.437,1500.131,7.9488,13.568481,9889.074945,0.0,80.979462,22.76,21.436,23.507
1000.0,2024-12-08,22172.115,3888.080998,3888.080998,18284.034002,0.0,19848.325,2323.79,24.680866,12.265603,10.045037,11553.741057,0.0,510.703397,488.51,244.192,328.233,24.33145,9.234418,6730.292945,0.0,1767.970016,2178.589,1029.486,1497.164,10.7136,0.0,0.0,0.0,91.693062,20.169,21.239,23.877
1000.0,2024-12-09,28018.556,3888.080998,3888.080998,24130.475002,0.0,24748.639,3269.917,16.659153,16.416432,10.045037,11553.741057,0.0,517.074793,491.961,249.211,331.225,25.108272,0.0,0.0,0.0,1793.078288,2200.738,1037.851,1497.293,14.6016,17.256131,12576.733945,0.0,89.038532,24.609,21.632,24.458
1000.0,2024-12-10,34374.098,3888.080998,3888.080998,30486.017002,0.0,31284.291,3089.807,7.938919,13.013914,10.045037,11553.741057,0.0,520.043669,496.507,252.12,328.392,22.898938,0.0,0.0,0.0,1815.977225,2214.883,1050.148,1504.538,9.072,25.976365,18932.275945,0.0,72.134167,25.215,21.49,24.52
1000.0,2024-12-11,35203.661,3888.080998,3888.080998,31315.580002,0.0,30903.657,4300.004,6.800702,9.863078,10.045037,11553.741057,0.0,519.861711,497.064,252.907,325.87,17.215373,27.114581,19761.838945,0.0,1806.078017,2222.208,1064.655,1512.917,6.9984,0.0,0.0,0.0,79.132567,21.869,21.725,24.671
1000.0,2024-12-12,38048.593,3888.080998,3888.080998,34160.512002,0.0,30977.431,7071.162,2.897263,7.799674,10.045037,11553.741057,0.0,517.616348,495.124,253.95,328.157,15.566429,31.018021,22606.770945,0.0,1790.626425,2223.173,1076.622,1515.3,7.9488,0.0,0.0,0.0,87.081367,19.696,21.686,24.08
1000.0,2024-12-13,31062.428,3888.080998,3888.080998,27174.347002,0.0,27880.339,3182.089,12.482754,7.013779,10.045037,11553.741057,0.0,514.58509,491.666,253.96,346.315,14.817946,0.0,0.0,0.0,1805.44437,2224.538,1092.192,1528.89,9.504,21.432529,15620.605945,0.0,75.152838,22.331,22.096,24.55
1000.0,2024-12-14,23977.947,3888.080998,3888.080998,20089.866002,0.0,22085.616,1892.331,22.203142,12.074573,10.045037,11553.741057,0.0,516.614626,490.149,257.407,358.189,24.537427,0.0,0.0,0.0,1829.981798,2242.16,1103.972,1538.038,27.0432,11.712141,8536.124945,0.0,90.483896,26.518,22.102,25.964
1000.0,2024-12-15,26924.154,3888.080998,3888.080998,23036.073002,0.0,24984.529,1939.625,18.160746,18.596995,10.045037,11553.741057,0.0,525.166585,496.017,259.527,359.915,31.278528,0.0,0.0,0.0,1861.260326,2270.859,1125.112,1543.113,19.872,15.754537,11482.331945,0.0,94.601359,41.666,22.569,25.731
1000.0,2024-12-16,32871.882,3888.080998,3888.080998,28983.801002,0.0,28755.763,4116.119,10.000061,14.71919,10.045037,11553.741057,0.0,529.840738,501.585,259.483,360.384,33.352387,0.0,0.0,0.0,1894.612713,2300.424,1150.213,1550.19,12.2688,23.915223,17430.059945,0.0,82.954937,40.393,21.541,24.962
1000.0,2024-12-17,25032.251,3888.080998,3888.080998,21144.170002,0.0,23100.283,1931.968,20.756565,10.767773,10.045037,11553.741057,0.0,530.563474,503.565,258.053,361.299,24.071126,13.158718,9590.428945,0.0,1905.525121,2329.046,1172.131,1562.901,9.7632,0.0,0.0,0.0,92.718137,36.369,21.622,25.004
1000.0,2024-12-18,24319.525,3888.080998,3888.080998,20431.444002,0.0,22418.186,1901.339,21.734474,9.089971,10.045037,11553.741057,0.0,529.608409,502.663,256.311,361.796,19.481472,12.18081,8877.702945,0.0,1912.825784,2353.799,1187.329,1584.871,7.9488,0.0,0.0,0.0,100.666937,32.619,21.735,24.586
