date,site_code,reservoir,storage_mm3,storage_change_mm3_day,headwater_inflow_mm3_day,implied_total_outflow_mm3_day,hmd_spill_release_mm3_day,residual_controlled_release_mm3_day
2015-04-04,OHA,Lake Ohau,20.461,-0.194,2.592,2.786,1.104,1.682
2015-04-04,PKI,Lake Pukaki,1499.817,-4.696,5.268413,9.964413,0.0,9.964413
2015-04-04,TAU,Lake Te Anau,151.013,-4.157,14.172365,18.329365,12.566,5.763365
2015-04-04,TKA,Lake Tekapo,352.057,-4.747,3.130358,7.877358,0.0,7.877358
2015-04-04,TPO,Lake Taupo,277.525,-3.226,3.129754,6.355754,6.78,-0.424246
2015-04-04,WKA,Lake Waikaremoana,54.289,-0.681,0.352685,1.033685,0.0,1.033685
2015-04-05,HWE,Lake Hawea,363.29,-3.708,0.844214,4.552214,4.943,-0.390786
2015-04-05,MAN,Lake Manapouri,178.935,5.026,3.155501,-1.870499,1.198,-3.068499
2015-04-05,OHA,Lake Ohau,18.545,-1.916,2.4192,4.3352,1.103,3.2322
2015-04-05,PKI,Lake Pukaki,1492.787,-7.03,6.483802,13.513802,0.0,13.513802
2015-04-05,TAU,Lake Te Anau,149.386,-1.627,7.77721,9.40421,12.557,-3.15279
2015-04-05,TKA,Lake Tekapo,346.846,-5.211,3.49704,8.70804,0.0,8.70804
2015-04-05,TPO,Lake Taupo,272.351,-5.174,2.157322,7.331322,6.463,0.868322
2015-04-05,WKA,Lake Waikaremoana,53.083,-1.206,0.0,1.206,0.0,1.206
2015-04-06,HWE,Lake Hawea,360.91,-2.38,5.173891,7.553891,6.609,0.944891
2015-04-06,MAN,Lake Manapouri,178.865,-0.07,0.0,0.07,1.196,-1.126
2015-04-06,OHA,Lake Ohau,15.925,-2.62,3.5424,6.1624,1.104,5.0584
2015-04-06,PKI,Lake Pukaki,1485.734,-7.053,9.501754,16.554754,0.0,16.554754
2015-04-06,TAU,Lake Te Anau,148.747,-0.639,27.404438,28.043438,12.607,15.436438
2015-04-06,TKA,Lake Tekapo,343.226,-3.62,4.543344,8.163344,0.0,8.163344
2015-04-06,TPO,Lake Taupo,268.386,-3.965,2.561846,6.526846,6.374,0.152846
2015-04-06,WKA,Lake Waikaremoana,52.402,-0.681,0.622339,1.303339,0.0,1.303339
2015-04-07,HWE,Lake Hawea,358.855,-2.055,5.59993,7.65493,8.604,-0.94907
2015-04-07,MAN,Lake Manapouri,180.198,1.333,9.308045,7.975045,1.199,6.776045
2015-04-07,OHA,Lake Ohau,17.131,1.206,9.936,8.73,1.132,7.598
2015-04-07,PKI,Lake Pukaki,1490.268,4.534,10.90584,6.37184,0.0,6.37184
2015-04-07,TAU,Lake Te Anau,164.323,15.576,13.654483,-1.921517,12.601,-14.522517
2015-04-07,TKA,Lake Tekapo,341.926,-1.3,9.544349,10.844349,0.0,10.844349
2015-04-07,TPO,Lake Taupo,266.757,-1.629,6.68183,8.31083,11.237,-2.92617
2015-04-07,WKA,Lake Waikaremoana,51.931,-0.471,0.140227,0.611227,0.0,0.611227
2015-04-08,HWE,Lake Hawea,354.239,-4.616,1.910131,6.526131,7.5,-0.973869
2015-04-08,MAN,Lake Manapouri,184.125,3.927,3.355171,-0.571829,1.196,-1.767829
2015-04-08,OHA,Lake Ohau,17.761,0.63,5.0112,4.3812,1.118,3.2632
2015-04-08,PKI,Lake Pukaki,1500.203,9.935,22.591958,12.656958,0.0,12.656958
2015-04-08,TAU,Lake Te Anau,160.278,-4.045,6.646925,10.691925,12.317,-1.625075
2015-04-08,TKA,Lake Tekapo,347.594,5.668,13.759459,8.091459,0.0,8.091459
2015-04-08,TPO,Lake Taupo,257.66,-9.097,10.755245,19.852245,16.097,3.755245
2015-04-08,WKA,Lake Waikaremoana,50.988,-0.943,0.108173,1.051173,0.0,1.051173
2015-04-09,HWE,Lake Hawea,349.038,-5.201,3.087072,8.288072,7.55,0.738072
2015-04-09,MAN,Lake Manapouri,183.01,-1.115,1.010707,2.125707,1.194,0.931707
2015-04-09,OHA,Lake Ohau,19.153,1.392,4.752,3.36,1.109,2.251
2015-04-09,PKI,Lake Pukaki,1508.309,8.106,22.709722,14.603722,0.0,14.603722
2015-04-09,TAU,Lake Te Anau,156.69,-3.588,11.728714,15.316714,11.857,3.459714
2015-04-09,TKA,Lake Tekapo,348.036,0.442,8.234611,7.792611,0.0,7.792611
2015-04-09,TPO,Lake Taupo,255.136,-2.524,14.26801,16.79201,10.69,6.10201
2015-04-09,WKA,Lake Waikaremoana,49.782,-1.206,0.333763,1.539763,0.0,1.539763
2015-04-10,HWE,Lake Hawea,343.755,-5.283,1.430093,6.713093,7.534,-0.820907
2015-04-10,MAN,Lake Manapouri,179.945,-3.065,2.035757,5.100757,1.194,3.906757
2015-04-10,OHA,Lake Ohau,20.961,1.808,4.6656,2.8576,1.11,1.7476
2015-04-10,PKI,Lake Pukaki,1516.245,7.936,19.425226,11.489226,0.004,11.485226
2015-04-10,TAU,Lake Te Anau,154.73,-1.96,5.423501,7.383501,11.825,-4.441499
2015-04-10,TKA,Lake Tekapo,346.58,-1.456,8.640691,10.096691,0.0,10.096691
2015-04-10,TPO,Lake Taupo,268.37,13.234,31.031683,17.797683,11.188,6.609683
2015-04-10,WKA,Lake Waikaremoana,49.468,-0.314,2.63088,2.94488,0.0,2.94488
2015-04-11,HWE,Lake Hawea,338.649,-5.106,4.49185,9.59785,7.52,2.07785
2015-04-11,MAN,Lake Manapouri,175.651,-4.294,0.0,4.294,1.195,3.099
2015-04-11,OHA,Lake Ohau,21.734,0.773,4.4928,3.7198,1.11,2.6098
2015-04-11,PKI,Lake Pukaki,1531.578,15.333,17.142883,1.809883,0.0,1.809883
2015-04-11,TAU,Lake Te Anau,150.659,-4.071,15.579994,19.650994,11.803,7.847994
2015-04-11,TKA,Lake Tekapo,345.392,-1.188,7.836048,9.024048,0.0,9.024048
2015-04-11,TPO,Lake Taupo,287.506,19.136,21.72217,2.58617,7.274,-4.68783
2015-04-11,WKA,Lake Waikaremoana,52.35,2.882,3.953059,1.071059,0.0,1.071059
2015-04-12,HWE,Lake Hawea,336.262,-2.387,2.854138,5.241138,6.18,-0.938862
2015-04-12,MAN,Lake Manapouri,177.21,1.559,19.477238,17.918238,1.205,16.713238
2015-04-12,OHA,Lake Ohau,22.899,1.165,5.7024,4.5374,1.11,3.4274
2015-04-12,PKI,Lake Pukaki,1550.958,19.38,16.342301,-3.037699,0.0,-3.037699
2015-04-12,TAU,Lake Te Anau,167.143,16.484,40.651027,24.167027,12.488,11.679027
2015-04-12,TKA,Lake Tekapo,343.948,-1.444,7.255354,8.699354,0.0,8.699354
2015-04-12,TPO,Lake Taupo,295.542,8.036,15.205536,7.169536,6.358,0.811536
2015-04-12,WKA,Lake Waikaremoana,53.505,1.155,1.51753,0.36253,0.0,0.36253
2015-04-13,HWE,Lake Hawea,332.726,-3.536,3.432931,6.968931,8.522,-1.553069
2015-04-13,MAN,Lake Manapouri,191.588,14.378,10.923725,-3.454275,1.21,-4.664275
2015-04-13,OHA,Lake Ohau,22.688,-0.211,5.2704,5.4814,1.11,4.3714
2015-04-13,PKI,Lake Pukaki,1564.148,13.19,11.257402,-1.932598,0.0,-1.932598
2015-04-13,TAU,Lake Te Anau,184.83,17.687,18.071338,0.384338,13.493,-13.108662
2015-04-13,TKA,Lake Tekapo,342.564,-1.384,5.315155,6.699155,0.074,6.625155
2015-04-13,TPO,Lake Taupo,301.721,6.179,15.70536,9.52636,8.222,1.30436
2015-04-13,WKA,Lake Waikaremoana,53.4,-0.105,1.839542,1.944542,0.0,1.944542
2015-04-14,HWE,Lake Hawea,323.604,-9.122,3.186086,12.308086,15.658,-3.349914
2015-04-14,MAN,Lake Manapouri,196.195,4.607,5.688835,1.081835,1.387,-0.305165
2015-04-14,OHA,Lake Ohau,20.915,-1.773,4.5792,6.3522,1.109,5.2432
2015-04-14,PKI,Lake Pukaki,1563.621,-0.527,9.446458,9.973458,0.0,9.973458
2015-04-14,TAU,Lake Te Anau,188.24,3.41,14.759194,11.349194,13.545,-2.195806
2015-04-14,TKA,Lake Tekapo,339.599,-2.965,6.304694,9.269694,0.156,9.113694
2015-04-14,TPO,Lake Taupo,310.079,8.358,10.993795,2.635795,12.52,-9.884205
2015-04-14,WKA,Lake Waikaremoana,53.556,0.156,1.05192,0.89592,0.0,0.89592
2015-04-15,HWE,Lake Hawea,309.822,-13.782,1.523232,15.305232,16.586,-1.280768
2015-04-15,MAN,Lake Manapouri,192.172,-4.023,5.122656,9.145656,1.194,7.951656
2015-04-15,OHA,Lake Ohau,20.985,0.07,3.2832,3.2132,1.109,2.1042
2015-04-15,PKI,Lake Pukaki,1556.526,-7.095,7.198934,14.293934,0.0,14.293934
2015-04-15,TAU,Lake Te Anau,187.8,-0.44,11.627107,12.067107,13.539,-1.471893
2015-04-15,TKA,Lake Tekapo,336.256,-3.343,3.749674,7.092674,0.0,7.092674
2015-04-15,TPO,Lake Taupo,307.112,-2.967,10.329379,13.296379,18.402,-5.105621
2015-04-15,WKA,Lake Waikaremoana,53.032,-0.524,0.628474,1.152474,0.0,1.152474
2015-04-16,HWE,Lake Hawea,295.598,-14.224,2.875565,17.099565,15.796,1.303565
2015-04-16,MAN,Lake Manapouri,187.06,-5.112,3.448397,8.560397,1.848,6.712397
2015-04-16,OHA,Lake Ohau,21.545,0.56,3.1968,2.6368,1.111,1.5258
2015-04-16,PKI,Lake Pukaki,1553.172,-3.354,6.602083,9.956083,0.0,9.956083
2015-04-16,TAU,Lake Te Anau,185.292,-2.508,13.158893,15.666893,13.508,2.158893
2015-04-16,TKA,Lake Tekapo,331.928,-4.328,4.027363,8.355363,0.0,8.355363
2015-04-16,TPO,Lake Taupo,294.808,-12.304,7.695648,19.999648,16.827,3.172648
2015-04-16,WKA,Lake Waikaremoana,52.142,-0.89,0.669341,1.559341,0.0,1.559341
2015-04-17,HWE,Lake Hawea,284.439,-11.159,2.764109,13.923109,10.722,3.201109
2015-04-17,MAN,Lake Manapouri,182.166,-4.894,13.251514,18.145514,1.922,16.223514
2015-04-17,OHA,Lake Ohau,21.925,0.38,3.5424,3.1624,1.113,2.0494
2015-04-17,PKI,Lake Pukaki,1547.038,-6.134,6.457104,12.591104,0.0,12.591104
2015-04-17,TAU,Lake Te Anau,185.114,-0.178,13.540003,13.718003,13.536,0.182003
2015-04-17,TKA,Lake Tekapo,325.94,-5.988,3.077136,9.065136,0.0,9.065136
2015-04-17,TPO,Lake Taupo,287.911,-6.897,5.386954,12.283954,6.234,6.049954
2015-04-17,WKA,Lake Waikaremoana,51.356,-0.786,1.045526,1.831526,0.0,1.831526
2015-04-18,HWE,Lake Hawea,278.682,-5.757,2.411856,8.168856,5.998,2.170856
2015-04-18,MAN,Lake Manapouri,189.01,6.844,10.683619,3.839619,3.348,0.491619
2015-04-18,OHA,Lake Ohau,22.462,0.537,3.9744,3.4374,1.116,2.3214
2015-04-18,PKI,Lake Pukaki,1544.653,-2.385,5.711904,8.096904,0.0,8.096904
2015-04-18,TAU,Lake Te Anau,188.503,3.389,18.836755,15.447755,13.554,1.893755
2015-04-18,TKA,Lake Tekapo,321.208,-4.732,5.32345,10.05545,0.0,10.05545
2015-04-18,TPO,Lake Taupo,290.396,2.485,9.950688,7.465688,6.232,1.233688
2015-04-18,WKA,Lake Waikaremoana,49.782,-1.574,0.033523,1.607523,0.0,1.607523
2015-04-19,HWE,Lake Hawea,276.69,-1.992,3.290803,5.282803,5.061,0.221803
2015-04-19,MAN,Lake Manapouri,189.037,0.027,9.08928,9.06228,2.469,6.59328
2015-04-19,OHA,Lake Ohau,22.031,-0.431,3.8016,4.2326,1.115,3.1176
2015-04-19,PKI,Lake Pukaki,1540.91,-3.743,5.696266,9.439266,0.0,9.439266
2015-04-19,TAU,Lake Te Anau,192.902,4.399,17.353181,12.954181,13.551,-0.596819
2015-04-19,TKA,Lake Tekapo,315.245,-5.963,3.532032,9.495032,0.0,9.495032
2015-04-19,TPO,Lake Taupo,294.484,4.088,9.343555,5.255555,5.813,-0.557445
2015-04-19,WKA,Lake Waikaremoana,48.474,-1.308,0.577843,1.885843,0.0,1.885843
2015-04-20,HWE,Lake Hawea,274.018,-2.672,0.193018,2.865018,3.142,-0.276982
2015-04-20,MAN,Lake Manapouri,202.431,13.394,33.029338,19.635338,2.492,17.143338
2015-04-20,OHA,Lake Ohau,21.943,-0.088,3.024,3.112,1.115,1.997
2015-04-20,PKI,Lake Pukaki,1537.94,-2.97,5.268672,8.238672,0.0,8.238672
2015-04-20,TAU,Lake Te Anau,198.515,5.613,29.133302,23.520302,13.569,9.951302
2015-04-20,TKA,Lake Tekapo,309.011,-6.234,3.807907,10.041907,0.0,10.041907
2015-04-20,TPO,Lake Taupo,297.148,2.664,10.154938,7.490938,7.486,0.004938
2015-04-20,WKA,Lake Waikaremoana,47.213,-1.261,0.379555,1.640555,0.0,1.640555
2015-04-21,HWE,Lake Hawea,272.393,-1.625,2.922912,4.547912,3.134,1.413912
2015-04-21,MAN,Lake Manapouri,221.842,19.411,13.244947,-6.166053,2.291,-8.457053
2015-04-21,OHA,Lake Ohau,22.528,0.585,4.0608,3.4758,1.118,2.3578
2015-04-21,PKI,Lake Pukaki,1530.224,-7.716,6.843744,14.559744,0.0,14.559744
2015-04-21,TAU,Lake Te Anau,218.555,20.04,29.795299,9.755299,13.602,-3.846701
2015-04-21,TKA,Lake Tekapo,302.964,-6.047,4.466448,10.513448,0.0,10.513448
2015-04-21,TPO,Lake Taupo,297.055,-0.093,7.108474,7.201474,6.21,0.991474
2015-04-21,WKA,Lake Waikaremoana,45.224,-1.989,0.239846,2.228846,0.0,2.228846
2015-04-22,HWE,Lake Hawea,272.524,0.131,2.791066,2.660066,2.367,0.293066
2015-04-22,MAN,Lake Manapouri,226.31,4.468,7.622726,3.154726,1.209,1.945726
2015-04-22,OHA,Lake Ohau,22.991,0.463,3.888,3.425,1.118,2.307
2015-04-22,PKI,Lake Pukaki,1527.265,-2.959,6.263741,9.222741,0.0,9.222741
2015-04-22,TAU,Lake Te Anau,231.402,12.847,20.37744,7.53044,14.246,-6.71556
2015-04-22,TKA,Lake Tekapo,298.398,-4.566,3.804883,8.370883,0.0,8.370883
2015-04-22,TPO,Lake Taupo,297.6,0.545,9.364205,8.819205,13.233,-4.413795
2015-04-22,WKA,Lake Waikaremoana,43.704,-1.52,0.550714,2.070714,0.045,2.025714
2015-04-23,HWE,Lake Hawea,272.98,0.456,2.066342,1.610342,2.037,-0.426658
2015-04-23,MAN,Lake Manapouri,221.651,-4.659,5.406998,10.065998,1.198,8.867998
2015-04-23,OHA,Lake Ohau,22.883,-0.108,3.6288,3.7368,1.116,2.6208
2015-04-23,PKI,Lake Pukaki,1532.014,4.749,6.015082,1.266082,0.0,1.266082
2015-04-23,TAU,Lake Te Anau,232.987,1.585,13.695782,12.110782,15.16,-3.049218
2015-04-23,TKA,Lake Tekapo,294.057,-4.341,3.856291,8.197291,0.0,8.197291
2015-04-23,TPO,Lake Taupo,287.326,-10.274,6.554909,16.828909,20.284,-3.455091
2015-04-23,WKA,Lake Waikaremoana,42.918,-0.786,1.357344,2.143344,0.0,2.143344
2015-04-24,HWE,Lake Hawea,273.36,0.38,3.289939,2.909939,2.032,0.877939
2015-04-24,MAN,Lake Manapouri,213.952,-7.699,4.218221,11.917221,1.206,10.711221
2015-04-24,OHA,Lake Ohau,21.208,-1.675,3.1104,4.7854,1.114,3.6714
2015-04-24,PKI,Lake Pukaki,1530.663,-1.351,5.952787,7.303787,0.0,7.303787
2015-04-24,TAU,Lake Te Anau,230.656,-2.331,13.795574,16.126574,15.596,0.530574
2015-04-24,TKA,Lake Tekapo,289.69,-4.367,4.060282,8.427282,0.0,8.427282
2015-04-24,TPO,Lake Taupo,274.735,-12.591,4.588445,17.179445,14.386,2.793445
2015-04-24,WKA,Lake Waikaremoana,42.444,-0.474,0.865728,1.339728,0.0,1.339728
2015-04-25,HWE,Lake Hawea,274.968,1.608,3.267475,1.659475,2.028,-0.368525
2015-04-25,MAN,Lake Manapouri,207.185,-6.767,19.039882,25.806882,1.202,24.604882
2015-04-25,OHA,Lake Ohau,17.561,-3.647,2.7648,6.4118,1.114,5.2978
2015-04-25,PKI,Lake Pukaki,1531.86,1.197,7.873373,6.676373,0.0,6.676373
2015-04-25,TAU,Lake Te Anau,234.002,3.346,58.121971,54.775971,16.279,38.496971
2015-04-25,TKA,Lake Tekapo,284.067,-5.623,3.826829,9.449829,0.0,9.449829
2015-04-25,TPO,Lake Taupo,270.929,-3.806,5.816102,9.622102,7.711,1.911102
2015-04-25,WKA,Lake Waikaremoana,41.763,-0.681,0.875578,1.556578,0.0,1.556578
2015-04-26,HWE,Lake Hawea,284.785,9.817,27.249782,17.432782,1.573,15.859782
2015-04-26,MAN,Lake Manapouri,246.027,38.842,68.782867,29.940867,7.236,22.704867
2015-04-26,OHA,Lake Ohau,19.221,1.66,17.9712,16.3112,1.119,15.1922
2015-04-26,PKI,Lake Pukaki,1540.836,8.976,12.40056,3.42456,0.0,3.42456
2015-04-26,TAU,Lake Te Anau,364.589,130.587,207.544896,76.957896,18.517,58.440896
2015-04-26,TKA,Lake Tekapo,279.351,-4.716,9.834048,14.550048,0.0,14.550048
2015-04-26,TPO,Lake Taupo,268.247,-2.682,4.071254,6.753254,6.067,0.686254
2015-04-26,WKA,Lake Waikaremoana,40.717,-1.046,0.148954,1.194954,0.0,1.194954
2015-04-27,HWE,Lake Hawea,308.649,23.864,17.09113,-6.77287,1.115,-7.88787
2015-04-27,MAN,Lake Manapouri,291.077,45.05,26.899258,-18.150742,8.11,-26.260742
2015-04-27,OHA,Lake Ohau,34.107,14.886,24.1056,9.2196,1.128,8.0916
2015-04-27,PKI,Lake Pukaki,1572.557,31.721,45.435946,13.714946,0.0,13.714946
2015-04-27,TAU,Lake Te Anau,479.891,115.302,55.069027,-60.232973,19.867,-80.099973
2015-04-27,TKA,Lake Tekapo,300.786,21.435,40.340074,18.905074,0.0,18.905074
2015-04-27,TPO,Lake Taupo,267.582,-0.665,20.766672,21.431672,10.761,10.670672
2015-04-27,WKA,Lake Waikaremoana,39.617,-1.1,2.938378,4.038378,0.0,4.038378
2015-04-28,HWE,Lake Hawea,325.581,16.932,14.972861,-1.959139,1.11,-3.069139
2015-04-28,MAN,Lake Manapouri,304.227,13.15,7.706621,-5.443379,6.732,-12.175379
2015-04-28,OHA,Lake Ohau,40.506,6.399,16.2432,9.8442,1.123,8.7212
2015-04-28,PKI,Lake Pukaki,1627.968,55.411,42.165187,-13.245813,0.0,-13.245813
2015-04-28,TAU,Lake Te Anau,502.707,22.816,33.876749,11.060749,19.789,-8.728251
2015-04-28,TKA,Lake Tekapo,325.658,24.872,26.417923,1.545923,0.0,1.545923
2015-04-28,TPO,Lake Taupo,295.398,27.816,27.258336,-0.557664,7.008,-7.565664
2015-04-28,WKA,Lake Waikaremoana,42.236,2.619,3.869078,1.250078,0.0,1.250078
2015-04-29,HWE,Lake Hawea,334.908,9.327,8.290771,-1.036229,1.131,-2.167229
2015-04-29,MAN,Lake Manapouri,298.863,-5.364,7.835357,13.199357,3.388,9.811357
2015-04-29,OHA,Lake Ohau,41.727,1.221,8.9856,7.7646,1.124,6.6406
2015-04-29,PKI,Lake Pukaki,1669.421,41.453,26.219203,-15.233797,0.0,-15.233797
2015-04-29,TAU,Lake Te Anau,512.584,9.877,21.113654,11.236654,19.698,-8.461346
2015-04-29,TKA,Lake Tekapo,333.838,8.18,13.734058,5.554058,0.0,5.554058
2015-04-29,TPO,Lake Taupo,309.152,13.754,19.163002,5.409002,6.664,-1.254998
2015-04-29,WKA,Lake Waikaremoana,43.023,0.787,2.029622,1.242622,0.024,1.218622
2015-04-30,HWE,Lake Hawea,337.863,2.955,3.137184,0.182184,1.38,-1.197816
2015-04-30,MAN,Lake Manapouri,292.688,-6.175,7.750858,13.925858,2.278,11.647858
2015-04-30,OHA,Lake Ohau,40.646,-1.081,6.7392,7.8202,1.127,6.6932
2015-04-30,PKI,Lake Pukaki,1700.784,31.363,18.721152,-12.641848,0.0,-12.641848
2015-04-30,TAU,Lake Te Anau,509.813,-2.771,15.076195,17.847195,19.646,-1.798805
2015-04-30,TKA,Lake Tekapo,334.922,1.084,9.941702,8.857702,0.0,8.857702
2015-04-30,TPO,Lake Taupo,316.473,7.321,13.496285,6.175285,6.777,-0.601715
2015-04-30,WKA,Lake Waikaremoana,41.974,-1.049,0.592618,1.641618,0.0,1.641618
2015-05-01,HWE,Lake Hawea,341.325,3.462,3.58128,0.11928,1.204,-1.08472
2015-05-01,MAN,Lake Manapouri,276.464,-16.224,3.37945,19.60345,3.748,15.85545
2015-05-01,OHA,Lake Ohau,34.854,-5.792,4.6656,10.4576,0.993,9.4646
2015-05-01,PKI,Lake Pukaki,1726.203,25.419,13.457405,-11.961595,0.0,-11.961595
2015-05-01,TAU,Lake Te Anau,504.925,-4.888,14.273366,19.161366,19.549,-0.387634
2015-05-01,TKA,Lake Tekapo,333.651,-1.271,7.721568,8.992568,0.0,8.992568
2015-05-01,TPO,Lake Taupo,313.606,-2.867,9.529488,12.396488,8.651,3.745488
2015-05-01,WKA,Lake Waikaremoana,40.822,-1.152,0.875232,2.027232,0.0,2.027232
2015-05-02,HWE,Lake Hawea,343.857,2.532,3.351456,0.819456,1.2,-0.380544
2015-05-02,MAN,Lake Manapouri,259.386,-17.078,6.942067,24.020067,3.062,20.958067
2015-05-02,OHA,Lake Ohau,30.207,-4.647,4.4928,9.1398,0.963,8.1768
2015-05-02,PKI,Lake Pukaki,1746.602,20.399,10.660205,-9.738795,0.0,-9.738795
2015-05-02,TAU,Lake Te Anau,498.743,-6.182,11.851056,18.033056,19.592,-1.558944
2015-05-02,TKA,Lake Tekapo,331.728,-1.923,6.793373,8.716373,0.0,8.716373
2015-05-02,TPO,Lake Taupo,311.816,-1.79,6.752851,8.542851,8.766,-0.223149
2015-05-02,WKA,Lake Waikaremoana,39.562,-1.26,0.811123,2.071123,0.0,2.071123
2015-05-03,HWE,Lake Hawea,345.914,2.057,3.240864,1.183864,1.199,-0.015136
2015-05-03,MAN,Lake Manapouri,242.744,-16.642,4.629139,21.271139,2.511,18.760139
2015-05-03,OHA,Lake Ohau,26.341,-3.866,3.7152,7.5812,0.964,6.6172
2015-05-03,PKI,Lake Pukaki,1765.468,18.866,8.579952,-10.286048,0.0,-10.286048
2015-05-03,TAU,Lake Te Anau,489.596,-9.147,9.036317,18.183317,19.592,-1.408683
2015-05-03,TKA,Lake Tekapo,328.426,-3.302,5.966438,9.268438,0.0,9.268438
2015-05-03,TPO,Lake Taupo,312.848,1.032,7.157722,6.125722,6.421,-0.295278
2015-05-03,WKA,Lake Waikaremoana,38.148,-1.414,0.383184,1.797184,0.0,1.797184
2015-05-04,HWE,Lake Hawea,348.239,2.325,3.670877,1.345877,1.2,0.145877
2015-05-04,MAN,Lake Manapouri,223.053,-19.691,5.72737,25.41837,2.197,23.22137
2015-05-04,OHA,Lake Ohau,19.19,-7.151,3.456,10.607,0.961,9.646
2015-05-04,PKI,Lake Pukaki,1778.692,13.224,8.30425,-4.91975,0.0,-4.91975
2015-05-04,TAU,Lake Te Anau,479.762,-9.834,8.92417,18.75817,19.572,-0.81383
2015-05-04,TKA,Lake Tekapo,324.235,-4.191,5.092934,9.283934,0.0,9.283934
2015-05-04,TPO,Lake Taupo,312.441,-0.407,6.75121,7.15821,7.894,-0.73579
2015-05-04,WKA,Lake Waikaremoana,36.735,-1.413,0.75911,2.17211,0.0,2.17211
2015-05-05,HWE,Lake Hawea,349.123,0.884,5.335718,4.451718,4.964,-0.512282
2015-05-05,MAN,Lake Manapouri,204.277,-18.776,5.631379,24.407379,1.609,22.798379
2015-05-05,OHA,Lake Ohau,11.444,-7.746,3.1968,10.9428,0.96,9.9828
2015-05-05,PKI,Lake Pukaki,1789.395,10.703,7.311946,-3.391054,0.002,-3.393054
2015-05-05,TAU,Lake Te Anau,468.472,-11.29,11.013581,22.303581,19.611,2.692581
2015-05-05,TKA,Lake Tekapo,320.078,-4.157,5.280595,9.437595,0.0,9.437595
2015-05-05,TPO,Lake Taupo,313.056,0.615,6.19177,5.57677,7.8,-2.22323
2015-05-05,WKA,Lake Waikaremoana,35.58,-1.155,0.711504,1.866504,0.0,1.866504
2015-05-06,HWE,Lake Hawea,354.507,5.384,27.422496,22.038496,3.733,18.305496
2015-05-06,MAN,Lake Manapouri,201.682,-2.595,41.071363,43.666363,2.28,41.386363
2015-05-06,OHA,Lake Ohau,10.089,-1.355,33.9552,35.3102,0.972,34.3382
2015-05-06,PKI,Lake Pukaki,1800.861,11.466,30.42913,18.96313,0.0,18.96313
2015-05-06,TAU,Lake Te Anau,521.033,52.561,162.932602,110.371602,20.466,89.905602
2015-05-06,TKA,Lake Tekapo,319.776,-0.302,20.125066,20.427066,0.0,20.427066
2015-05-06,TPO,Lake Taupo,313.855,0.799,6.761318,5.962318,7.009,-1.046682
2015-05-06,WKA,Lake Waikaremoana,34.428,-1.152,0.665885,1.817885,0.0,1.817885
2015-05-07,HWE,Lake Hawea,380.332,25.825,13.311907,-12.513093,1.287,-13.800093
2015-05-07,MAN,Lake Manapouri,230.229,28.547,38.14992,9.60292,5.236,4.36692
2015-05-07,OHA,Lake Ohau,31.088,20.999,19.7856,-1.2134,0.98,-2.1934
2015-05-07,PKI,Lake Pukaki,1851.665,50.804,63.59999,12.79599,0.0,12.79599
2015-05-07,TAU,Lake Te Anau,639.681,118.648,103.665917,-14.982083,21.646,-36.628083
2015-05-07,TKA,Lake Tekapo,350.197,30.421,39.140496,8.719496,0.0,8.719496
2015-05-07,TPO,Lake Taupo,314.902,1.047,14.078189,13.031189,6.906,6.125189
2015-05-07,WKA,Lake Waikaremoana,32.49,-1.938,0.0,1.938,0.0,1.938
2015-05-08,HWE,Lake Hawea,391.869,11.537,13.022726,1.485726,1.245,0.240726
2015-05-08,MAN,Lake Manapouri,255.031,24.802,27.535766,2.733766,6.451,-3.717234
2015-05-08,OHA,Lake Ohau,32.698,1.61,15.8112,14.2012,0.994,13.2072
2015-05-08,PKI,Lake Pukaki,1906.618,54.953,46.205856,-8.747144,0.0,-8.747144
2015-05-08,TAU,Lake Te Anau,720.526,80.845,83.643062,2.798062,23.099,-20.300938
2015-05-08,TKA,Lake Tekapo,366.775,16.578,20.492266,3.914266,0.0,3.914266
2015-05-08,TPO,Lake Taupo,333.478,18.576,22.137322,3.561322,6.725,-3.163678
2015-05-08,WKA,Lake Waikaremoana,31.754,-0.736,1.784074,2.520074,0.0,2.520074
2015-05-09,HWE,Lake Hawea,402.042,10.173,11.953267,1.780267,1.135,0.645267
2015-05-09,MAN,Lake Manapouri,270.577,15.546,49.891075,34.345075,6.56,27.785075
2015-05-09,OHA,Lake Ohau,30.322,-2.376,11.4048,13.7808,0.986,12.7948
2015-05-09,PKI,Lake Pukaki,1945.228,38.61,29.833315,-8.776685,0.0,-8.776685
2015-05-09,TAU,Lake Te Anau,786.22,65.694,121.141699,55.447699,24.338,31.109699
2015-05-09,TKA,Lake Tekapo,375.326,8.551,13.330742,4.779742,0.0,4.779742
2015-05-09,TPO,Lake Taupo,346.808,13.33,15.577661,2.247661,7.05,-4.802339
2015-05-09,WKA,Lake Waikaremoana,31.178,-0.576,0.685584,1.261584,0.0,1.261584
2015-05-10,HWE,Lake Hawea,413.65,11.608,11.237616,-0.370384,1.132,-1.502384
2015-05-10,MAN,Lake Manapouri,302.529,31.952,24.716362,-7.235638,6.942,-14.177638
2015-05-10,OHA,Lake Ohau,28.161,-2.161,13.0464,15.2074,0.98,14.2274
2015-05-10,PKI,Lake Pukaki,1976.372,31.144,20.082384,-11.061616,0.0,-11.061616
