date,national_energy_equivalent_gwh,ni_energy_equivalent_gwh,si_energy_equivalent_gwh,HWE_storage_mm3,HWE_energy_equivalent_gwh,MAN_storage_mm3,MAN_energy_equivalent_gwh,OHA_storage_mm3,OHA_energy_equivalent_gwh,PKI_storage_mm3,PKI_energy_equivalent_gwh,TAU_storage_mm3,TAU_energy_equivalent_gwh,TKA_storage_mm3,TKA_energy_equivalent_gwh,TPO_storage_mm3,TPO_energy_equivalent_gwh,WAN_storage_mm3,WAN_energy_equivalent_gwh,WKA_storage_mm3,WKA_energy_equivalent_gwh,WPU_storage_mm3,WPU_energy_equivalent_gwh
1988-11-10,3686.997842,523.87266,3163.125182,1119.928,286.123685,652.969,277.764524,22.022,12.988554,1603.153,1168.421192,1224.238,520.77493,512.095,589.008596,724.844,497.479283,588.134,150.258827,26.879,26.393377,617.592,157.784875
1988-11-11,3678.972459,542.75499,3136.217468,1121.751,286.589432,637.041,270.98896,22.669,13.370154,1600.788,1166.697516,1185.588,504.333723,515.665,593.114789,752.804,516.668958,575.111,146.931659,26.566,26.086032,603.526,154.191237
1988-11-12,3663.852192,555.609472,3108.242721,1122.795,286.856158,616.88,262.412733,21.503,12.682448,1601.204,1167.000708,1142.071,485.822156,520.803,599.024486,772.884,530.450384,562.701,143.761102,25.622,25.159087,589.794,150.68293
1988-11-13,3630.759024,553.999396,3076.759629,1122.54,286.791009,595.596,253.358796,19.232,11.343014,1603.831,1168.915336,1100.778,468.256651,522.587,601.076432,771.737,529.663168,548.842,140.22035,24.784,24.336227,574.588,146.798041
1988-11-14,3596.034971,551.965834,3044.069138,1120.967,286.389133,575.183,244.675371,19.496,11.498721,1606.094,1170.564672,1058.513,450.27767,522.611,601.104037,769.9,528.402387,535.425,136.792521,23.997,23.563446,558.81,142.767014
1988-11-15,3558.749848,547.379268,3011.37058,1119.901,286.116787,555.483,236.295247,21.823,12.871184,1608.148,1172.061682,1012.58,430.738368,522.012,600.41507,764.791,524.895948,522.844,133.578276,22.897,22.48332,545.216,139.293965
1988-11-16,3519.778835,541.788607,2977.990228,1122.029,286.660457,537.552,228.667633,20.787,12.260152,1608.467,1172.294178,969.81,412.544566,521.474,599.796266,758.219,520.385413,509.51,130.171653,21.797,21.403194,530.739,135.595323
1988-11-17,3480.689125,533.434974,2947.254152,1121.578,286.545234,523.409,222.651384,21.229,12.520843,1605.7,1170.277514,931.245,396.139517,521.436,599.752559,748.597,513.781585,498.236,127.291326,20.015,19.653389,516.963,132.075775
1988-11-18,3449.828963,525.276081,2924.552882,1120.73,286.328583,508.378,216.257392,21.282,12.552102,1606.08,1170.554468,900.931,383.244335,521.53,599.860677,738.283,506.702818,491.345,125.530786,18.915,18.573263,509.717,130.224538
1988-11-19,3458.730746,528.289676,2930.441069,1123.347,286.997185,502.822,213.893942,22.039,12.99858,1610.414,1173.713204,893.997,380.294702,524.018,602.722359,744.551,511.00471,495.609,126.62017,17.603,17.284967,521.367,133.200927
1988-11-20,3476.636164,534.702798,2941.933367,1124.924,287.400083,497.91,211.804441,21.582,12.729042,1617.246,1178.69255,885.376,376.627441,530.395,610.057147,755.24,518.340848,505.823,129.229683,16.663,16.36195,529.947,135.392979
1988-11-21,3466.795588,531.512671,2935.282917,1123.301,286.985433,485.604,206.569629,18.933,11.166664,1620.295,1180.914744,863.661,367.390162,537.517,618.248828,751.343,515.666236,503.773,128.705941,16.138,15.846435,529.589,135.301516
1988-11-22,3443.469994,525.197332,2918.272662,1120.338,286.228434,470.616,200.193928,18.715,11.038088,1620.673,1181.190241,833.958,354.754892,542.722,624.235588,744.017,510.638212,497.965,127.22209,14.827,14.559121,522.183,133.409402
1988-11-23,3413.716247,516.730881,2896.985366,1116.356,285.211096,454.862,193.492382,19.44,11.465693,1619.897,1180.624671,804.042,342.029014,545.553,627.491787,734.006,503.767402,491.151,125.481222,13.202,12.963479,513.494,131.189501
1988-11-24,3381.744937,506.698921,2875.046016,1113.071,284.371831,439.736,187.057978,20.503,12.092649,1619.348,1180.224545,774.275,329.366519,546.99,629.144616,721.714,495.331083,484.419,123.761304,11.577,11.367838,505.028,129.026574
1988-11-25,3354.648492,498.336023,2856.312469,1109.2,283.382853,425.514,181.008124,21.278,12.549743,1621.376,1181.702606,746.243,317.442071,548.348,630.70658,711.552,488.356638,478.918,122.355886,10.163,9.979385,497.74,127.164606
1988-11-26,3326.512114,490.967991,2835.544122,1105.74,282.498878,411.928,175.228816,20.436,12.053132,1622.835,1182.765965,718.061,305.453815,549.432,631.95339,702.469,482.122739,472.203,120.640311,9.008,8.845252,489.071,124.949815
1988-11-27,3306.856595,483.9679,2822.888695,1107.752,283.012912,402.68,171.294837,20.476,12.076724,1621.648,1181.900847,697.538,296.723597,551.498,634.329691,694.141,476.407016,470.389,120.176863,7.7,7.560884,482.9,123.373224
1988-11-28,3322.301121,484.823427,2837.477695,1116.046,285.131896,394.685,167.893868,25.444,15.006846,1622.793,1182.735354,684.932,291.361169,560.538,644.727444,697.04,478.396675,493.371,126.048397,6.545,6.426751,487.595,124.572721
1988-11-29,3363.288106,505.518039,2857.770067,1120.926,286.378658,385.201,163.859498,28.707,16.93136,1627.815,1186.395523,667.707,284.033878,575.428,661.853833,726.217,498.421609,514.758,131.512433,7.227,7.09643,496.332,126.804885
1988-11-30,3386.092492,529.369949,2856.722543,1115.139,284.900172,373.993,159.09176,26.612,15.695731,1635.423,1191.940439,645.245,274.478835,584.862,672.704763,761.043,522.323598,513.715,131.245963,7.176,7.046351,495.784,126.664879
1988-12-01,3389.365714,547.044369,2842.321345,1109.378,283.428329,362.123,154.042417,21.862,12.894186,1638.359,1194.080275,620.232,263.83863,590.955,679.712895,787.698,540.617618,506.364,129.3679,6.545,6.426751,489.098,124.956713
1988-12-02,3370.29485,550.209086,2820.085764,1103.437,281.910499,349.609,148.719124,19.909,11.742308,1635.079,1191.689722,596.556,253.767167,593.49,682.628637,793.581,544.655273,496.941,126.960474,5.656,5.553813,480.139,122.667832
1988-12-03,3341.295595,548.327973,2792.967622,1101.362,281.380369,337.051,143.377114,20.29,11.967022,1627.883,1186.445083,571.854,243.259257,593.389,682.512467,791.215,543.031426,486.268,124.233694,5.394,5.296547,468.885,119.792615
1988-12-04,3320.124638,553.952218,2766.17242,1100.643,281.196676,325.006,138.253327,21.184,12.494302,1618.958,1179.940302,550.338,234.106631,592.392,681.365724,796.637,546.752686,476.079,121.630567,7.332,7.199533,458.678,117.18489
1988-12-05,3296.050797,555.320172,2740.730625,1100.379,281.129228,313.606,133.403916,20.398,12.03072,1610.261,1173.601694,532.296,226.431799,590.722,679.4449,799.005,548.377906,467.803,119.516182,7.07,6.942266,450.8,115.172187
1988-12-06,3296.055058,557.166671,2738.888387,1103.491,281.924295,311.377,132.455728,20.16,11.890348,1605.458,1170.101138,541.379,230.295589,590.103,678.73293,803.046,551.151349,466.066,119.072406,6.126,6.015322,447.84,114.415955
1988-12-07,3344.593169,551.278107,2793.315063,1113.208,284.406833,328.089,139.564795,28.076,16.559197,1606.332,1170.738133,584.546,248.658269,590.009,678.624812,796.937,546.958583,513.25,131.127163,4.399,4.319523,483.928,123.635861
1988-12-08,3378.12726,549.97863,2828.148629,1119.787,286.087662,333.645,141.928246,35.609,21.002153,1612.672,1175.358896,594.531,252.905758,596.267,685.822726,795.872,546.227646,533.152,136.211806,3.82,3.750984,504.264,128.831384
1988-12-09,3363.370471,541.46571,2821.904761,1111.905,284.073937,332.513,141.446708,30.041,17.718152,1618.172,1179.367444,583.161,248.069108,599.87,689.966875,785.789,539.307421,525.141,134.165123,2.198,2.158289,497.477,127.097414
1988-12-10,3338.294043,535.942521,2802.351522,1101.507,281.417414,326.138,138.734865,23.128,13.640871,1620.74,1181.239072,567.542,241.424989,599.706,689.778243,780.065,535.378891,514.911,131.551522,0.574,0.56363,487.563,124.564545
1988-12-11,3325.20382,532.496322,2792.707498,1102.131,281.576836,320.069,136.153192,20.568,12.130986,1620.799,1181.282073,562.965,239.477992,599.894,689.994479,775.865,532.496322,507.059,129.545462,0.0,0.0,479.664,122.546477
1988-12-12,3473.219217,526.41616,2946.803057,1111.436,283.954115,385.959,164.181941,26.649,15.717554,1621.403,1181.722284,765.386,325.585254,601.067,691.343657,767.006,526.41616,559.65,142.981621,0.0,0.0,553.133,141.316631
1988-12-13,3594.925285,521.482162,3073.443123,1119.5,286.014338,419.496,178.448145,37.745,22.261963,1638.383,1194.097767,867.071,368.840731,614.138,706.377843,759.817,521.482162,610.274,155.915243,0.0,0.0,632.083,161.487093
1988-12-14,3600.22661,513.570196,3086.656414,1114.397,284.710603,427.856,182.00438,38.281,22.578096,1653.145,1204.856711,853.719,363.160964,621.6,714.96059,748.289,513.570196,599.584,153.184119,0.0,0.0,630.963,161.200951
1988-12-15,3566.10036,503.927316,3062.173044,1110.889,283.814365,424.965,180.774586,34.48,20.33627,1651.085,1203.355327,826.015,351.376043,622.358,715.832437,734.239,503.927316,583.522,149.080535,0.0,0.0,616.882,157.603481
1988-12-16,3532.875609,499.050283,3033.825326,1110.225,283.644724,415.159,176.603242,27.108,15.988271,1653.57,1205.166462,799.025,339.894848,620.842,714.088743,727.133,499.050283,567.501,144.987425,0.0,0.0,600.631,153.45161
1988-12-17,3516.218368,495.119694,3021.098674,1110.047,283.599248,404.482,172.061385,23.932,14.11507,1675.091,1220.851548,772.207,328.486819,618.14,710.980919,721.406,495.119694,553.413,141.388167,0.0,0.0,585.616,149.615518
1988-12-18,3496.45448,489.562513,3006.891967,1112.875,284.321756,392.839,167.108604,22.145,13.061099,1695.262,1235.552718,743.719,316.368394,614.68,707.001248,713.309,489.562513,539.807,137.912052,0.0,0.0,569.766,145.566097
1988-12-19,3463.101178,481.38837,2981.712808,1112.734,284.285733,381.561,162.311089,18.478,10.898306,1706.647,1243.850413,709.859,301.96479,611.834,703.727796,701.399,481.38837,523.345,133.706274,0.0,0.0,551.77,140.968407
1988-12-20,3429.992981,476.616345,2953.376635,1114.488,284.733852,371.328,157.958104,20.867,12.307336,1702.273,1240.662524,682.886,290.490827,608.792,700.228906,694.446,476.616345,509.663,130.210742,0.0,0.0,535.393,136.784345
1988-12-21,3406.886834,473.4716,2933.415234,1116.319,285.201643,361.427,153.746347,21.664,12.777406,1706.606,1243.820531,658.732,280.216029,606.507,697.600712,689.864,473.4716,498.973,127.479618,0.0,0.0,518.909,132.572947
1988-12-22,3437.909252,470.273321,2967.635932,1120.425,286.250661,375.735,159.832784,21.936,12.937831,1722.567,1255.453339,678.97,288.825011,606.41,697.489144,685.204,470.273321,520.029,132.859089,0.0,0.0,524.448,133.988073
1988-12-23,3463.270173,467.283684,2995.986488,1121.168,286.440485,371.163,157.887915,23.566,13.899203,1748.664,1274.473537,668.851,284.52052,614.701,707.025402,680.848,467.283684,533.499,136.300459,0.0,0.0,530.127,135.438966
1988-12-24,3467.063584,466.658441,3000.405142,1115.804,285.070069,360.468,153.338401,19.487,11.493413,1779.925,1297.257398,647.05,275.246658,618.285,711.147697,679.937,466.658441,524.405,133.977087,0.0,0.0,520.089,132.874418
1988-12-25,3461.110452,466.973465,2994.136987,1111.318,283.923968,348.903,148.4188,19.838,11.700433,1802.962,1314.047386,623.508,265.232198,617.251,709.958397,680.396,466.973465,513.214,131.117966,0.0,0.0,507.812,129.737841
1988-12-26,3453.324208,469.014599,2984.309609,1107.183,282.867542,337.608,143.614054,21.313,12.570386,1821.668,1327.680823,601.422,255.8371,614.598,706.906932,683.37,469.014599,501.806,128.203404,0.0,0.0,495.645,126.629367
1988-12-27,3439.850846,465.449135,2974.401711,1104.069,282.071964,326.539,138.905446,20.985,12.376932,1839.78,1340.881338,581.641,247.42252,611.948,703.858918,678.175,465.449135,491.039,125.452608,0.0,0.0,483.13,123.431985
1988-12-28,3435.395605,457.587957,2977.807648,1097.626,280.425881,332.879,141.602399,19.313,11.390788,1856.317,1352.93395,585.406,249.024102,607.019,698.189612,666.721,457.587957,482.563,123.287125,0.0,0.0,473.43,120.95379
1988-12-29,3437.306795,457.114392,2980.192403,1093.033,279.252443,334.307,142.209852,21.596,12.737299,1869.766,1362.735944,580.958,247.131981,604.212,694.961017,666.031,457.114392,477.74,122.054926,0.0,0.0,466.209,119.10894
1988-12-30,3478.797359,487.940724,2990.856635,1095.006,279.756513,328.42,139.705599,20.686,12.200582,1890.849,1378.101804,576.646,245.297712,603.241,693.844179,710.946,487.940724,480.461,122.750098,0.0,0.0,466.566,119.200148
1988-12-31,3538.66291,529.978192,3008.684718,1096.839,280.224815,324.71,138.127413,21.266,12.542666,1916.829,1397.03673,572.864,243.688898,601.54,691.887699,772.196,529.978192,490.15,125.225483,0.0,0.0,469.505,119.951015
1989-01-01,3559.22649,543.940446,3015.286044,1097.267,280.334162,316.037,134.438031,19.686,11.610783,1945.904,1418.227375,555.768,236.416482,601.982,692.396085,790.598,542.607963,484.36,123.74623,1.357,1.332483,462.326,118.116896
1989-01-02,3565.410021,549.243339,3016.166683,1097.444,280.379383,306.544,130.399833,19.202,11.32532,1972.355,1437.505578,538.28,228.977314,599.864,689.959974,794.649,545.38827,476.408,121.714621,3.926,3.855069,453.667,115.90466
1989-01-03,3575.862642,560.017105,3015.845536,1098.295,280.5968,297.565,126.580283,20.72,12.220635,1993.156,1452.665908,521.694,221.921846,597.781,687.56412,804.498,552.147894,469.653,119.988827,8.014,7.869211,447.414,114.307118
1989-01-04,3576.550583,563.093931,3013.456651,1098.5,280.649174,290.433,123.546423,19.812,11.685098,2014.11,1467.937749,501.74,213.433673,596.031,685.55128,807.33,554.09157,463.439,118.401249,9.168,9.002362,439.37,112.252005
1989-01-05,3563.427009,558.845396,3004.581613,1097.39,280.365587,280.209,119.197266,19.946,11.764131,2030.513,1479.892698,480.003,204.187036,593.808,682.994399,801.217,549.896059,454.563,116.133573,9.114,8.949337,430.739,110.046923
1989-01-06,3548.172257,552.090172,2996.082085,1097.281,280.337739,269.305,114.558846,19.922,11.749976,2048.006,1492.642069,458.224,194.922533,591.448,680.279941,791.672,543.345077,446.317,114.026852,8.906,8.745095,421.021,107.564129
1989-01-07,3534.809881,543.134729,2991.675152,1098.732,280.708446,259.769,110.502356,19.948,11.76531,2065.504,1505.395084,441.434,187.780285,588.711,677.13186,779.452,534.958173,440.221,112.469422,8.327,8.176556,414.595,105.922389
1989-01-08,3522.753473,535.38296,2987.370513,1100.288,281.105979,248.875,105.86819,20.617,12.159886,2084.928,1519.551819,421.351,179.237238,586.547,674.64284,768.455,527.410646,433.212,110.678735,8.119,7.972314,407.563,104.125825
1989-01-09,3532.049772,536.117644,2995.932128,1101.949,281.530338,243.632,103.637886,18.409,10.85761,2109.266,1537.290011,405.071,172.311937,590.115,678.746732,765.777,525.572665,425.956,108.824943,10.739,10.544978,402.11,102.732671
1989-01-10,3556.36415,554.980234,3001.383916,1102.358,281.634831,236.682,100.681446,18.903,11.14897,2130.999,1553.129608,387.712,164.927645,592.99,682.05354,788.386,541.08981,417.68,106.710557,14.146,13.890424,395.709,101.097318
1989-01-11,3559.957749,557.851351,3002.106398,1102.627,281.703556,226.127,96.191486,18.826,11.103556,2152.47,1568.778253,372.705,158.543862,592.506,681.496846,791.595,543.29223,410.824,104.958959,14.827,14.559121,388.791,99.32988
1989-01-12,3553.044532,554.381556,2998.662976,1103.532,281.934769,215.563,91.697698,19.734,11.639093,2167.089,1579.432975,360.851,153.501324,591.387,680.209779,781.592,536.426911,402.897,102.933737,18.285,17.954645,380.899,97.3136
1989-01-13,3559.336729,549.391068,3009.945661,1106.755,282.758194,209.885,89.28235,19.944,11.762951,2184.341,1592.006698,360.958,153.546841,592.253,681.205847,773.571,530.92189,402.738,102.893115,18.809,18.469178,377.674,96.489664
1989-01-14,3561.709701,543.158115,3018.551586,1108.194,283.125836,202.091,85.966884,19.755,11.651479,2205.167,1607.185249,350.662,149.167056,594.692,684.01117,764.714,524.843101,400.388,102.292728,18.652,18.315014,372.435,95.151184
1989-01-15,3551.831798,532.04652,3019.785278,1107.046,282.83254,191.701,81.547113,21.382,12.611082,2225.985,1622.35797,337.594,143.608099,594.104,683.334856,748.597,513.781585,392.837,100.363568,18.601,18.264936,364.524,93.13005
1989-01-16,3540.019577,525.859268,3014.160309,1105.99,282.562749,179.91,76.531375,19.839,11.701022,2243.903,1635.417092,323.624,137.665442,591.701,680.57094,739.509,507.544254,385.121,98.392254,18.652,18.315014,357.437,91.319435
1989-01-17,3519.111149,518.41385,3000.697299,1104.638,282.217335,167.866,71.408014,18.728,11.045756,2253.252,1642.230895,307.607,130.852019,588.368,676.737343,728.811,500.201938,378.0,96.572952,18.547,18.211911,350.836,89.632985
1989-01-18,3497.24007,510.136332,2987.103739,1103.25,281.862723,155.769,66.262108,20.9,12.326799,2257.593,1645.394733,294.126,125.117377,584.659,672.471274,716.975,492.078584,372.287,95.113372,18.39,18.057748,346.618,88.555353
1989-01-19,3476.482223,507.362888,2969.119335,1100.802,281.237298,142.401,60.575534,20.214,11.922197,2261.008,1647.883678,278.99,118.678719,581.428,668.754997,712.934,489.30514,365.26,93.318086,18.39,18.057748,339.547,86.748826
1989-01-20,3459.360696,505.838322,2953.522375,1096.525,280.144593,130.096,55.341147,19.768,11.659147,2266.518,1651.899514,264.907,112.687994,577.986,664.796029,710.561,487.676489,358.893,91.691419,18.496,18.161833,333.886,85.302531
