Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
1997-10-03,23:59:59,582.640,123.415,,320
1998-02-24,23:59:59,581.114,43.442,,320
1998-11-07,23:59:59,582.658,124.359,,320
1999-07-24,23:59:59,582.072,93.648,,320
1999-08-19,23:59:59,582.436,112.722,,320
1999-12-28,23:59:59,582.755,129.442,,320
2000-02-01,23:59:59,582.231,101.981,,320
2000-06-18,23:59:59,581.865,82.799,,320
2000-08-29,23:59:59,581.840,81.490,,320
2002-11-28,23:59:59,582.545,118.435,,320
2003-05-14,23:59:59,581.055,40.349,,320
2004-01-15,23:59:59,582.851,134.473,,320
2004-02-15,23:59:59,582.728,128.028,,320
2004-03-21,23:59:59,581.896,84.423,,320
2004-11-09,23:59:59,582.947,139.505,,320
2005-10-06,23:59:59,581.890,84.110,,320
2006-09-11,23:59:59,582.238,102.346,,320
2006-10-08,23:59:59,582.092,94.694,,320
2007-06-14,23:59:59,580.573,15.089,,320
2007-07-11,23:59:59,581.590,68.389,,320
2007-08-06,23:59:59,582.305,105.858,,320
2007-11-07,23:59:59,582.381,109.840,,320
2008-11-19,23:59:59,581.668,72.476,,320
2009-06-15,23:59:59,581.772,77.924,,320
2010-05-09,23:59:59,581.068,41.030,,320
2011-01-22,23:59:59,582.302,105.701,,320
2011-02-06,23:59:59,583.155,150.406,,320
