Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2020-08-14,23:59:59,277.336,373.865,,320
2021-12-23,23:59:59,277.682,440.663,,320
2021-12-27,23:59:59,277.587,422.310,,320
2022-01-20,23:59:59,276.855,280.958,,320
2022-04-21,23:59:59,276.642,239.923,,320
2022-06-26,23:59:59,277.092,326.734,,320
2022-07-14,23:59:59,276.976,304.312,,320
2023-07-10,23:59:59,276.814,273.025,,320
1980-01-22,23:59:59,277.875,477.875,,320
1980-10-09,23:59:59,277.938,490.032,,320
1981-11-14,23:59:59,277.400,386.216,,320
1982-02-10,23:59:59,277.862,475.307,,320
1982-04-19,23:59:59,276.891,287.985,,320
1982-08-27,23:59:59,276.788,268.083,,320
1982-11-04,23:59:59,277.022,313.205,,320
1982-11-17,23:59:59,277.685,441.299,,320
